iteration,S,E,I,R
0,19980,0,20,0
1,19962,13,24,1
2,19939,25,31,5
3,19901,52,37,10
4,19870,55,57,18
5,19806,78,87,29
6,19715,123,119,43
7,19613,157,164,66
8,19469,214,224,93
9,19265,294,312,129
10,18982,414,415,189
11,18658,555,528,259
12,18199,697,752,352
13,17616,908,967,509
14,16869,1190,1258,683
15,15939,1499,1665,897
16,14770,1878,2139,1213
17,13462,2289,2667,1582
18,12021,2667,3273,2039
19,10492,2983,3896,2629
20,8974,3209,4481,3336
21,7499,3356,5063,4082
22,6200,3367,5520,4913
23,5030,3319,5879,5772
24,3972,3121,6184,6723
25,3138,2814,6388,7660
26,2458,2525,6396,8621
27,1940,2180,6359,9521
28,1584,1834,6110,10472
29,1262,1546,5865,11327
30,1038,1295,5518,12149
31,896,1086,5107,12911
32,806,871,4735,13588
33,724,721,4359,14196
34,650,583,3975,14792
35,605,496,3577,15322
36,586,413,3204,15797
37,600,325,2919,16156
38,579,264,2638,16519
39,604,234,2347,16815
40,616,184,2112,17088
41,625,159,1889,17327
42,670,132,1674,17524
43,703,122,1475,17700
44,728,106,1313,17853
45,760,91,1147,18002
46,801,95,993,18111
47,824,93,915,18168
48,852,85,836,18227
49,899,68,749,18284
50,941,70,672,18317
51,980,58,614,18348
52,1027,50,561,18362
53,1081,53,501,18365
54,1119,56,461,18364
55,1164,49,407,18380
56,1225,49,354,18372
57,1278,48,314,18360
58,1340,42,292,18326
59,1400,43,268,18289
60,1438,43,245,18274
61,1481,41,211,18267
62,1539,37,187,18237
63,1586,34,183,18197
64,1633,35,164,18168
65,1678,28,156,18138
66,1734,24,138,18104
67,1782,23,127,18068
68,1831,19,122,18028
69,1888,16,104,17992
70,1939,15,96,17950
71,1998,16,90,17896
72,2046,17,85,17852
73,2093,17,81,17809
74,2143,13,78,17766
75,2199,13,76,17712
76,2241,13,64,17682
77,2285,14,62,17639
78,2326,9,61,17604
79,2386,9,55,17550
80,2440,8,52,17500
81,2497,6,50,17447
82,2553,6,42,17399
83,2604,9,33,17354
84,2659,8,29,17304
85,2717,4,28,17251
86,2768,4,27,17201
87,2827,3,24,17146
88,2881,6,21,17092
89,2938,4,18,17040
90,2985,4,14,16997
91,3050,2,11,16937
92,3104,2,10,16884
93,3161,1,10,16828
94,3206,3,9,16782
95,3256,3,10,16731
96,3308,2,11,16679
97,3366,1,11,16622
98,3403,3,9,16585
99,3448,2,8,16542
100,3493,0,9,16498
101,3546,1,8,16445
102,3582,2,9,16407
103,3638,4,9,16349
104,3678,3,6,16313
105,3733,1,5,16261
106,3782,1,4,16213
107,3823,3,3,16171
108,3868,3,3,16126
109,3919,4,4,16073
110,3962,4,2,16032
111,4009,4,4,15983
112,4062,5,4,15929
113,4110,3,6,15881
114,4152,4,5,15839
115,4196,2,5,15797
116,4245,4,4,15747
117,4277,5,4,15714
118,4316,4,5,15675
119,4370,0,8,15622
120,4412,2,7,15579
121,4460,3,7,15530
122,4494,2,10,15494
123,4533,1,8,15458
124,4566,3,8,15423
125,4611,4,7,15378
126,4653,1,9,15337
127,4699,2,10,15289
128,4734,2,11,15253
129,4772,2,11,15215
130,4818,1,7,15174
131,4861,0,9,15130
132,4901,0,8,15091
133,4945,1,9,15045
134,4995,2,10,14993
135,5038,5,8,14949
136,5084,4,7,14905
137,5129,4,9,14858
138,5174,5,8,14813
139,5221,3,9,14767
140,5261,3,6,14730
141,5300,2,6,14692
142,5336,2,5,14657
143,5384,2,4,14610
144,5427,1,4,14568
145,5461,2,4,14533
146,5496,1,5,14498
147,5548,1,3,14448
148,5602,1,3,14394
149,5645,1,3,14351
150,5678,2,3,14317
151,5716,1,5,14278
152,5758,1,4,14237
153,5800,1,4,14195
154,5840,1,5,14154
155,5866,1,6,14127
156,5900,2,4,14094
157,5939,3,4,14054
158,5991,2,4,14003
159,6022,2,4,13972
160,6064,5,3,13928
161,6101,4,2,13893
162,6135,3,3,13859
163,6171,2,5,13822
164,6204,2,5,13789
165,6239,1,4,13756
166,6272,1,4,13723
167,6311,0,3,13686
168,6355,1,3,13641
169,6395,1,3,13601
170,6427,1,5,13567
171,6466,2,0,13532
172,6512,1,1,13486
173,6548,0,4,13448
174,6573,0,5,13422
175,6611,0,3,13386
176,6664,1,3,13332
177,6701,1,1,13297
178,6734,1,1,13264
179,6780,1,1,13218
180,6813,1,1,13185
181,6845,1,0,13154
182,6893,1,0,13106
183,6919,0,1,13080
184,6945,1,1,13053
185,6973,0,2,13025
186,7012,0,3,12985
187,7056,0,2,12942
188,7086,0,5,12909
189,7123,2,5,12870
190,7161,3,4,12832
191,7187,4,5,12804
192,7214,3,5,12778
193,7248,4,4,12744
194,7284,3,4,12709
195,7314,4,6,12676
196,7340,6,6,12648
197,7371,6,7,12616
198,7405,4,11,12580
199,7434,3,12,12551
200,7469,5,11,12515
201,7497,5,12,12486
202,7534,4,12,12450
203,7570,6,17,12407
204,7597,8,15,12380
205,7623,8,16,12353
206,7654,9,17,12320
207,7676,11,18,12295
208,7702,14,22,12262
209,7731,19,29,12221
210,7771,18,25,12186
211,7800,19,25,12156
212,7822,16,30,12132
213,7839,20,35,12106
214,7862,15,36,12087
