iteration,S,E,I,R
0,19980,0,20,0
1,19968,6,25,1
2,19951,15,28,6
3,19923,30,37,10
4,19894,45,46,15
5,19857,61,61,21
6,19805,82,88,25
7,19732,106,122,40
8,19625,155,163,57
9,19500,196,220,84
10,19310,281,286,123
11,19045,378,403,174
12,18732,488,538,242
13,18265,678,720,337
14,17717,873,934,476
15,16996,1144,1228,632
16,16080,1475,1602,843
17,15014,1821,2040,1125
18,13740,2179,2611,1470
19,12291,2560,3222,1927
20,10715,2977,3841,2467
21,9045,3268,4571,3116
22,7421,3493,5236,3850
23,5978,3593,5770,4659
24,4759,3443,6248,5550
25,3722,3206,6556,6516
26,2866,2907,6738,7489
27,2244,2541,6735,8480
28,1760,2237,6579,9424
29,1369,1885,6430,10316
30,1088,1581,6116,11215
31,916,1295,5725,12064
32,782,1019,5332,12867
33,696,814,4917,13573
34,630,648,4501,14221
35,595,536,4086,14783
36,563,448,3669,15320
37,545,378,3293,15784
38,527,317,2959,16197
39,541,260,2663,16536
40,527,231,2384,16858
41,534,171,2145,17150
42,551,150,1900,17399
43,586,112,1664,17638
44,623,102,1472,17803
45,662,93,1316,17929
46,715,83,1139,18063
47,770,75,1015,18140
48,818,69,896,18217
49,863,67,784,18286
50,909,65,719,18307
51,926,65,648,18361
52,971,60,574,18395
53,1018,65,505,18412
54,1069,57,462,18412
55,1138,45,413,18404
56,1184,38,377,18401
57,1230,37,337,18396
58,1293,37,300,18370
59,1331,43,275,18351
60,1382,41,249,18328
61,1434,38,226,18302
62,1484,40,198,18278
63,1536,38,181,18245
64,1580,38,156,18226
65,1640,31,150,18179
66,1685,24,135,18156
67,1736,25,116,18123
68,1801,18,105,18076
69,1856,18,90,18036
70,1900,11,83,18006
71,1956,11,77,17956
72,2015,16,68,17901
73,2087,14,65,17834
74,2137,13,57,17793
75,2215,14,56,17715
76,2267,14,46,17673
77,2311,15,42,17632
78,2361,13,45,17581
79,2429,9,38,17524
80,2482,10,36,17472
81,2534,6,36,17424
82,2586,8,37,17369
83,2617,10,35,17338
84,2672,10,31,17287
85,2727,10,31,17232
86,2791,9,30,17170
87,2836,12,30,17122
88,2881,13,28,17078
89,2930,15,28,17027
90,2976,13,28,16983
91,3027,12,30,16931
92,3075,10,27,16888
93,3122,11,26,16841
94,3178,10,26,16786
95,3215,10,20,16755
96,3255,8,19,16718
97,3310,4,19,16667
98,3362,2,18,16618
99,3409,4,16,16571
100,3469,1,19,16511
101,3519,2,16,16463
102,3561,0,14,16425
103,3618,2,12,16368
104,3666,2,11,16321
105,3712,3,10,16275
106,3752,1,10,16237
107,3798,0,10,16192
108,3841,2,10,16147
109,3885,2,10,16103
110,3936,1,9,16054
111,3990,1,9,16000
112,4030,1,9,15960
113,4070,1,10,15919
114,4116,0,7,15877
115,4157,0,8,15835
116,4196,0,8,15796
117,4242,0,8,15750
118,4278,2,5,15715
119,4311,3,5,15681
120,4355,4,7,15634
121,4390,2,10,15598
122,4445,3,10,15542
123,4490,2,11,15497
124,4529,5,11,15455
125,4561,6,13,15420
126,4598,6,14,15382
127,4630,5,12,15353
128,4669,5,13,15313
129,4712,5,12,15271
130,4742,3,14,15241
131,4781,5,13,15201
132,4816,5,12,15167
133,4861,4,12,15123
134,4903,5,11,15081
135,4945,4,13,15038
136,4992,5,12,14991
137,5033,3,16,14948
138,5068,3,13,14916
139,5103,3,10,14884
140,5146,4,12,14838
141,5199,5,12,14784
142,5245,4,14,14737
143,5284,4,12,14700
144,5323,4,15,14658
145,5357,5,15,14623
146,5395,6,13,14586
147,5432,6,10,14552
148,5473,11,11,14505
149,5509,6,16,14469
150,5549,6,15,14430
151,5587,8,12,14393
152,5624,7,15,14354
153,5657,5,18,14320
154,5698,6,15,14281
155,5739,8,17,14236
156,5771,5,21,14203
157,5816,5,20,14159
158,5860,4,22,14114
159,5882,6,21,14091
160,5910,9,23,14058
161,5947,13,25,14015
162,5989,13,24,13974
163,6017,12,23,13948
164,6054,12,20,13914
165,6083,15,20,13882
166,6121,14,20,13845
167,6164,13,26,13797
168,6208,12,26,13754
169,6235,9,31,13725
170,6258,11,37,13694
171,6278,15,35,13672
172,6316,14,35,13635
173,6349,18,31,13602
174,6366,20,38,13576
175,6400,19,43,13538
176,6423,21,48,13508
177,6450,20,44,13486
178,6475,19,50,13456
179,6504,20,51,13425
180,6525,23,50,13402
181,6562,25,50,13363
182,6576,37,57,13330
183,6601,37,61,13301
184,6619,39,66,13276
185,6640,44,68,13248
186,6650,49,76,13225
187,6664,47,84,13205
188,6668,46,89,13197
189,6683,52,90,13175
190,6678,60,99,13163
191,6693,61,108,13138
192,6710,62,105,13123
193,6728,65,108,13099
194,6732,66,120,13082
195,6740,64,118,13078
196,6761,62,129,13048
197,6759,68,137,13036
198,6754,76,156,13014
199,6739,82,174,13005
200,6713,103,188,12996
201,6701,102,214,12983
202,6695,110,212,12983
203,6668,124,233,12975
204,6640,136,251,12973
205,6625,142,262,12971
206,6601,152,269,12978
207,6565,175,282,12978
208,6553,165,307,12975
209,6509,180,329,12982
210,6469,174,344,13013
211,6412,191,356,13041
212,6339,205,400,13056
213,6292,215,436,13057
214,6236,221,455,13088
215,6173,229,478,13120
216,6104,227,495,13174
217,6015,248,528,13209
218,5947,248,552,13253
219,5882,249,564,13305
220,5792,278,568,13362
221,5702,310,576,13412
222,5606,332,614,13448
223,5509,345,643,13503
224,5424,335,691,13550
225,5324,342,690,13644
226,5236,341,748,13675
227,5135,330,790,13745
228,5034,342,812,13812
229,4940,338,832,13890
230,4837,343,860,13960
231,4730,360,855,14055
232,4605,376,873,14146
233,4520,380,859,14241
234,4425,367,879,14329
235,4331,362,920,14387
236,4221,388,915,14476
237,4150,369,924,14557
238,4059,379,930,14632
239,3978,373,938,14711
240,3905,364,958,14773
241,3839,332,949,14880
242,3748,341,945,14966
243,3661,355,911,15073
244,3602,341,893,15164
245,3510,354,896,15240
246,3462,345,887,15306
247,3412,337,894,15357
248,3360,317,892,15431
249,3300,322,878,15500
250,3259,303,862,15576
251,3218,300,842,15640
252,3192,278,830,15700
253,3148,259,822,15771
254,3142,248,784,15826
255,3123,255,733,15889
256,3103,226,751,15920
257,3108,203,727,15962
258,3106,207,693,15994
259,3084,206,663,16047
260,3105,207,629,16059
261,3098,196,621,16085
262,3087,191,610,16112
263,3092,188,594,16126
264,3088,187,579,16146
265,3088,179,577,16156
266,3114,172,558,16156
267,3147,154,549,16150
268,3166,163,539,16132
269,3172,165,547,16116
270,3190,163,516,16131
271,3222,157,504,16117
272,3240,155,495,16110
273,3258,155,468,16119
274,3288,142,464,16106
275,3324,150,462,16064
276,3343,160,444,16053
277,3379,153,446,16022
278,3412,147,424,16017
279,3426,136,427,16011
280,3459,132,415,15994
281,3474,130,409,15987
282,3514,131,395,15960
283,3533,124,387,15956
284,3565,127,366,15942
285,3603,118,354,15925
286,3642,113,343,15902
287,3686,101,344,15869
288,3726,102,336,15836
289,3758,110,322,15810
290,3805,104,304,15787
291,3838,114,306,15742
292,3879,109,300,15712
293,3927,105,299,15669
294,3972,102,301,15625
295,4033,89,303,15575
296,4078,88,308,15526
297,4108,102,294,15496
298,4140,106,294,15460
299,4162,116,291,15431
300,4174,121,292,15413
301,4233,115,284,15368
302,4290,110,266,15334
303,4323,108,280,15289
304,4342,116,277,15265
305,4375,132,276,15217
306,4398,143,280,15179
307,4417,134,302,15147
308,4453,138,297,15112
309,4489,125,309,15077
310,4529,129,296,15046
311,4544,134,312,15010
312,4580,136,304,14980
313,4617,154,303,14926
314,4643,141,315,14901
315,4655,143,322,14880
316,4685,139,328,14848
317,4701,136,341,14822
318,4717,133,351,14799
319,4735,142,346,14777
320,4748,148,355,14749
321,4755,160,364,14721
322,4772,178,368,14682
323,4815,174,370,14641
324,4840,154,383,14623
325,4847,164,393,14596
326,4871,170,404,14555
327,4864,184,401,14551
328,4885,182,406,14527
329,4906,177,410,14507
330,4885,171,442,14502
331,4864,169,444,14523
332,4871,158,451,14520
333,4882,185,439,14494
334,4873,181,449,14497
335,4867,197,475,14461
336,4860,206,483,14451
337,4843,215,498,14444
338,4830,217,512,14441
339,4821,221,527,14431
340,4807,221,538,14434
341,4809,227,529,14435
342,4817,236,526,14421
343,4823,226,532,14419
344,4806,235,554,14405
345,4762,241,555,14442
346,4758,240,569,14433
347,4739,251,568,14442
348,4706,251,603,14440
349,4651,249,646,14454
350,4607,246,667,14480
351,4571,251,679,14499
352,4540,275,684,14501
353,4539,271,688,14502
354,4488,276,710,14526
355,4442,275,742,14541
356,4426,278,734,14562
357,4377,299,727,14597
358,4334,303,725,14638
359,4296,295,744,14665
360,4274,283,754,14689
361,4224,292,747,14737
362,4172,301,765,14762
363,4138,299,747,14816
364,4115,300,762,14823
365,4102,288,785,14825
366,4074,293,766,14867
367,4040,317,753,14890
368,4019,288,754,14939
369,4001,279,761,14959
370,4008,282,751,14959
371,3976,291,732,15001
372,3962,293,728,15017
373,3948,287,732,15033
374,3916,266,762,15056
375,3873,279,748,15100
376,3855,279,754,15112
377,3841,260,757,15142
378,3830,261,767,15142
379,3823,270,764,15143
380,3813,264,771,15152
381,3761,268,789,15182
382,3726,277,779,15218
383,3717,281,747,15255
384,3717,278,732,15273
385,3692,297,737,15274
386,3702,273,730,15295
387,3707,259,720,15314
388,3721,258,714,15307
389,3708,252,722,15318
390,3684,235,727,15354
391,3677,228,726,15369
392,3667,251,711,15371
393,3683,241,704,15372
394,3681,254,690,15375
395,3703,250,681,15366
396,3694,259,692,15355
397,3695,248,696,15361
398,3704,260,695,15341
399,3713,257,689,15341
400,3723,247,675,15355
401,3730,241,680,15349
402,3710,246,694,15350
403,3709,255,659,15377
404,3706,237,672,15385
405,3692,245,655,15408
406,3677,218,642,15463
407,3693,210,633,15464
408,3710,196,626,15468
409,3711,205,616,15468
410,3737,214,621,15428
411,3747,217,623,15413
412,3744,239,626,15391
413,3753,238,635,15374
414,3758,225,640,15377
415,3764,246,612,15378
416,3780,230,616,15374
417,3803,212,614,15371
418,3805,233,595,15367
419,3847,232,590,15331
420,3866,235,562,15337
421,3871,225,548,15356
422,3896,215,533,15356
423,3926,205,529,15340
424,3947,199,533,15321
425,3934,207,530,15329
426,3963,212,519,15306
427,3975,201,530,15294
428,3990,193,539,15278
429,3983,216,496,15305
430,4038,201,499,15262
431,4051,198,513,15238
432,4067,217,505,15211
433,4089,203,519,15189
434,4111,204,522,15163
435,4127,212,502,15159
436,4136,215,511,15138
437,4156,207,512,15125
438,4164,206,520,15110
439,4193,199,523,15085
440,4198,201,520,15081
441,4216,199,499,15086
442,4244,211,490,15055
443,4266,200,501,15033
444,4279,199,506,15016
445,4304,194,496,15006
446,4306,192,514,14988
447,4313,195,525,14967
448,4331,205,514,14950
