iteration,S,E,I,R
0,19980,0,20,0
1,19967,9,19,5
2,19952,16,26,6
3,19930,32,27,11
4,19902,40,40,18
5,19864,56,57,23
6,19813,75,83,29
7,19730,115,111,44
8,19604,171,169,56
9,19439,242,231,88
10,19224,329,314,133
11,18948,438,427,187
12,18586,564,599,251
13,18088,743,807,362
14,17483,972,1039,506
15,16663,1271,1378,688
16,15671,1583,1794,952
17,14492,1960,2306,1242
18,13102,2407,2833,1658
19,11614,2806,3451,2129
20,9992,3198,4103,2707
21,8436,3480,4677,3407
22,7002,3531,5293,4174
23,5680,3477,5834,5009
24,4530,3309,6252,5909
25,3584,3048,6551,6817
26,2757,2737,6692,7814
27,2134,2449,6595,8822
28,1715,2085,6422,9778
29,1384,1774,6169,10673
30,1126,1454,5892,11528
31,937,1183,5535,12345
32,787,977,5150,13086
33,703,792,4758,13747
34,651,632,4351,14366
35,610,500,3953,14937
36,596,406,3560,15438
37,588,358,3200,15854
38,590,308,2883,16219
39,611,246,2586,16557
40,605,213,2326,16856
41,622,179,2090,17109
42,653,161,1879,17307
43,673,146,1691,17490
44,686,121,1484,17709
45,712,122,1320,17846
46,740,100,1181,17979
47,768,80,1075,18077
48,812,80,977,18131
49,855,68,881,18196
50,907,50,780,18263
51,947,60,690,18303
52,996,58,608,18338
53,1042,52,551,18355
54,1098,52,496,18354
55,1136,46,448,18370
56,1173,49,413,18365
57,1222,45,387,18346
58,1275,38,358,18329
59,1332,41,320,18307
60,1383,42,289,18286
61,1430,33,260,18277
62,1486,32,230,18252
63,1542,42,197,18219
64,1604,36,186,18174
65,1661,28,173,18138
66,1720,28,162,18090
67,1759,27,149,18065
68,1822,27,135,18016
69,1877,13,135,17975
70,1925,15,127,17933
71,1980,20,116,17884
72,2041,18,107,17834
73,2097,20,92,17791
74,2135,26,87,17752
75,2185,22,86,17707
76,2246,21,78,17655
77,2317,19,82,17582
78,2359,22,78,17541
79,2412,17,76,17495
80,2477,16,69,17438
81,2524,15,67,17394
82,2576,17,60,17347
83,2619,16,60,17305
84,2657,16,59,17268
85,2704,17,51,17228
86,2746,13,51,17190
87,2799,17,52,17132
88,2846,11,50,17093
89,2896,12,38,17054
90,2974,10,34,16982
91,3031,10,30,16929
92,3079,8,27,16886
93,3129,8,25,16838
94,3180,9,26,16785
95,3225,11,23,16741
96,3261,9,19,16711
97,3308,9,18,16665
98,3358,9,16,16617
99,3403,5,16,16576
100,3437,5,16,16542
101,3475,7,11,16507
102,3532,5,10,16453
103,3583,4,7,16406
104,3633,5,6,16356
105,3683,4,7,16306
106,3741,4,8,16247
107,3792,6,8,16194
108,3836,4,11,16149
109,3879,5,10,16106
110,3920,5,11,16064
111,3981,5,9,16005
112,4039,6,12,15943
113,4083,6,16,15895
114,4119,11,16,15854
115,4159,9,17,15815
116,4212,7,17,15764
117,4255,7,16,15722
118,4299,12,20,15669
119,4337,12,20,15631
120,4377,13,18,15592
121,4413,14,20,15553
122,4459,7,30,15504
123,4494,10,26,15470
124,4543,11,24,15422
125,4583,11,28,15378
126,4620,10,24,15346
127,4669,8,24,15299
128,4701,10,23,15266
129,4753,7,27,15213
130,4797,10,31,15162
131,4842,10,34,15114
132,4887,11,33,15069
133,4913,12,36,15039
134,4956,14,38,14992
135,5003,16,33,14948
136,5038,11,39,14912
137,5070,12,35,14883
138,5106,11,30,14853
139,5152,11,28,14809
140,5188,14,29,14769
141,5216,11,38,14735
142,5257,16,36,14691
143,5292,18,34,14656
144,5320,21,39,14620
145,5362,16,43,14579
146,5399,15,44,14542
147,5418,21,45,14516
148,5455,17,40,14488
149,5482,15,45,14458
150,5508,21,44,14427
151,5535,29,45,14391
152,5572,26,51,14351
153,5600,28,59,14313
154,5622,28,69,14281
155,5643,31,64,14262
156,5657,38,70,14235
157,5677,41,65,14217
158,5705,37,80,14178
159,5732,40,76,14152
160,5765,40,75,14120
161,5793,42,73,14092
162,5825,40,83,14052
163,5860,43,83,14014
164,5880,46,92,13982
165,5912,41,103,13944
166,5923,47,105,13925
167,5942,47,107,13904
168,5943,53,112,13892
169,5953,60,119,13868
170,5967,60,127,13846
171,5987,59,141,13813
172,6013,57,143,13787
173,6025,64,143,13768
174,6049,65,147,13739
175,6058,68,151,13723
176,6063,74,168,13695
177,6049,93,155,13703
178,6050,95,172,13683
179,6034,104,190,13672
180,6023,101,214,13662
181,6027,110,228,13635
182,6006,133,238,13623
183,5981,144,264,13611
184,5967,147,292,13594
185,5945,150,292,13613
186,5927,151,299,13623
187,5906,158,314,13622
188,5871,165,339,13625
189,5817,186,354,13643
190,5771,195,369,13665
191,5736,189,398,13677
192,5693,202,398,13707
193,5647,199,414,13740
194,5598,231,408,13763
195,5537,241,446,13776
196,5481,229,489,13801
197,5414,260,499,13827
198,5379,256,510,13855
199,5299,269,545,13887
200,5232,275,564,13929
201,5163,287,582,13968
202,5091,291,594,14024
203,5046,277,618,14059
204,4977,297,602,14124
205,4911,299,638,14152
206,4814,317,667,14202
207,4757,302,694,14247
208,4658,326,719,14297
209,4596,315,704,14385
210,4509,329,705,14457
211,4414,348,719,14519
212,4367,328,750,14555
213,4313,310,754,14623
214,4266,287,756,14691
215,4209,296,750,14745
216,4134,288,770,14808
217,4083,278,796,14843
218,4003,280,812,14905
219,3956,265,801,14978
220,3913,271,787,15029
221,3873,273,767,15087
222,3846,282,770,15102
223,3795,289,749,15167
224,3744,272,785,15199
225,3723,249,783,15245
226,3653,258,756,15333
227,3626,246,757,15371
228,3624,240,737,15399
229,3591,242,727,15440
230,3569,237,698,15496
231,3529,237,694,15540
232,3513,227,697,15563
233,3470,232,698,15600
234,3451,226,679,15644
235,3440,222,665,15673
236,3440,211,642,15707
237,3423,214,619,15744
238,3413,205,614,15768
239,3401,220,586,15793
240,3402,214,572,15812
241,3393,220,568,15819
242,3379,225,578,15818
243,3403,202,576,15819
244,3382,197,597,15824
245,3409,198,577,15816
246,3406,208,563,15823
247,3425,204,554,15817
248,3414,195,557,15834
249,3417,188,549,15846
250,3410,181,556,15853
251,3417,197,526,15860
252,3426,196,506,15872
253,3437,181,510,15872
254,3466,172,501,15861
255,3475,161,506,15858
256,3477,155,510,15858
257,3488,158,496,15858
258,3517,142,497,15844
259,3521,152,489,15838
260,3548,151,486,15815
261,3563,158,485,15794
262,3573,167,483,15777
263,3602,153,494,15751
264,3638,147,482,15733
265,3664,150,456,15730
266,3698,131,459,15712
267,3710,145,434,15711
268,3756,137,427,15680
269,3790,138,399,15673
270,3816,143,380,15661
271,3846,138,384,15632
272,3867,134,386,15613
273,3883,130,384,15603
274,3897,137,385,15581
275,3913,147,371,15569
276,3943,155,344,15558
277,3970,156,335,15539
278,4000,149,331,15520
279,4023,142,345,15490
280,4063,142,342,15453
281,4085,139,343,15433
282,4135,132,351,15382
283,4172,140,330,15358
284,4203,139,324,15334
285,4224,132,336,15308
286,4267,129,346,15258
287,4295,131,346,15228
288,4318,136,343,15203
289,4360,128,353,15159
290,4400,130,358,15112
291,4433,139,341,15087
292,4466,127,358,15049
293,4493,133,355,15019
294,4512,146,350,14992
295,4541,159,355,14945
296,4551,159,361,14929
297,4585,150,357,14908
298,4605,164,347,14884
299,4607,172,371,14850
300,4640,159,380,14821
301,4638,164,389,14809
302,4646,153,413,14788
303,4656,173,405,14766
304,4657,180,426,14737
305,4652,197,428,14723
306,4653,198,434,14715
307,4657,206,423,14714
308,4666,196,444,14694
309,4660,186,445,14709
310,4662,202,445,14691
311,4655,206,456,14683
312,4646,211,472,14671
313,4645,221,478,14656
314,4654,207,499,14640
315,4664,190,481,14665
316,4688,187,480,14645
317,4689,189,485,14637
318,4705,182,483,14630
319,4705,187,493,14615
320,4683,195,505,14617
321,4664,221,494,14621
322,4644,228,507,14621
323,4650,230,537,14583
324,4640,219,560,14581
325,4611,222,570,14597
326,4599,226,583,14592
327,4566,248,583,14603
328,4543,263,593,14601
329,4522,256,629,14593
330,4503,254,610,14633
331,4482,256,630,14632
332,4446,268,650,14636
333,4431,270,663,14636
334,4409,277,671,14643
335,4361,282,678,14679
336,4336,280,663,14721
337,4329,265,676,14730
338,4313,271,672,14744
339,4298,267,663,14772
340,4318,259,651,14772
341,4287,276,641,14796
342,4298,264,642,14796
343,4326,267,641,14766
344,4312,251,670,14767
345,4301,253,653,14793
346,4280,246,682,14792
347,4248,258,682,14812
348,4232,253,683,14832
349,4216,250,690,14844
350,4202,280,681,14837
351,4195,257,705,14843
352,4186,255,703,14856
353,4162,264,691,14883
354,4148,262,699,14891
355,4135,277,692,14896
356,4117,280,719,14884
357,4092,278,705,14925
358,4075,273,704,14948
359,4064,283,707,14946
360,4033,294,693,14980
361,4044,299,693,14964
362,4036,294,686,14984
363,4010,292,696,15002
364,4033,253,705,15009
365,4019,258,713,15010
366,3997,274,694,15035
367,3981,269,703,15047
368,3976,280,685,15059
369,3957,259,712,15072
370,3956,255,713,15076
371,3933,265,733,15069
372,3921,264,726,15089
373,3925,259,717,15099
374,3921,248,728,15103
375,3908,242,735,15115
376,3909,233,720,15138
377,3888,245,712,15155
378,3887,255,701,15157
379,3865,254,685,15196
380,3839,257,680,15224
381,3842,250,692,15216
382,3830,249,684,15237
383,3822,246,670,15262
384,3820,233,669,15278
385,3826,225,675,15274
386,3815,235,683,15267
387,3824,225,698,15253
388,3853,225,696,15226
389,3845,242,672,15241
390,3837,239,675,15249
391,3821,244,670,15265
392,3823,243,655,15279
393,3802,244,659,15295
394,3793,244,685,15278
395,3777,251,688,15284
396,3775,266,678,15281
397,3752,253,695,15300
398,3758,234,696,15312
399,3753,244,677,15326
400,3782,246,681,15291
401,3798,246,670,15286
402,3786,238,668,15308
403,3770,244,664,15322
404,3767,234,674,15325
405,3756,251,668,15325
406,3758,238,662,15342
407,3772,226,630,15372
408,3764,240,610,15386
409,3766,240,611,15383
410,3768,225,632,15375
411,3802,211,613,15374
412,3849,193,588,15370
413,3865,191,567,15377
414,3886,195,563,15356
415,3913,198,549,15340
416,3922,210,556,15312
417,3945,213,548,15294
418,3973,216,553,15258
419,3973,216,562,15249
420,3979,202,576,15243
421,3985,208,577,15230
422,3958,214,588,15240
423,3973,213,586,15228
424,3974,209,578,15239
425,3975,216,591,15218
426,3974,224,569,15233
427,3988,225,567,15220
428,3988,224,557,15231
429,3999,220,575,15206
430,4011,214,588,15187
431,4004,210,599,15187
432,3999,218,595,15188
433,4005,232,583,15180
434,4028,233,565,15174
435,4051,239,561,15149
436,4060,232,570,15138
437,4054,234,567,15145
438,4052,232,585,15131
439,4054,236,593,15117
440,4079,215,598,15108
441,4083,215,594,15108
442,4079,216,597,15108
443,4058,238,578,15126
444,4062,227,603,15108
445,4058,225,620,15097
446,4050,220,632,15098
447,4049,218,617,15116
448,4062,222,616,15100
449,4074,227,607,15092
450,4093,219,598,15090
451,4102,230,585,15083
452,4095,236,595,15074
453,4085,243,583,15089
454,4077,237,594,15092
455,4096,214,591,15099
456,4090,209,601,15100
457,4088,215,612,15085
458,4115,217,584,15084
459,4120,215,591,15074
460,4095,219,579,15107
461,4114,198,594,15094
462,4119,201,589,15091
463,4117,187,597,15099
464,4123,191,596,15090
465,4115,212,585,15088
466,4107,214,597,15082
467,4086,226,615,15073
468,4088,224,609,15079
469,4098,209,616,15077
470,4122,206,590,15082
471,4147,204,596,15053
472,4141,231,572,15056
473,4128,216,609,15047
474,4119,230,600,15051
475,4142,232,596,15030
476,4163,221,580,15036
477,4172,227,570,15031
478,4171,235,547,15047
479,4157,241,558,15044
480,4171,231,569,15029
481,4146,250,561,15043
482,4144,260,558,15038
483,4157,250,578,15015
484,4136,248,596,15020
485,4128,243,602,15027
486,4120,231,622,15027
487,4145,218,615,15022
488,4155,222,592,15031
489,4144,222,585,15049
490,4146,223,595,15036
491,4151,213,605,15031
492,4147,230,587,15036
493,4131,248,592,15029
494,4137,240,597,15026
495,4153,218,600,15029
496,4141,213,612,15034
497,4152,210,613,15025
498,4133,217,612,15038
499,4125,249,585,15041
500,4112,231,590,15067
501,4108,226,593,15073
502,4120,228,592,15060
503,4129,219,606,15046
504,4114,238,614,15034
505,4084,255,623,15038
506,4080,249,623,15048
507,4070,237,641,15052
508,4076,239,629,15056
509,4064,245,631,15060
510,4046,246,617,15091
511,4041,234,609,15116
512,4019,236,609,15136
513,4006,232,600,15162
514,4000,236,594,15170
515,4008,231,604,15157
516,4000,230,592,15178
517,4000,215,605,15180
518,3973,235,612,15180
519,3964,226,634,15176
520,3975,227,621,15177
521,3944,252,627,15177
522,3939,244,638,15179
523,3914,253,622,15211
524,3916,246,626,15212
525,3918,230,635,15217
526,3921,226,641,15212
527,3938,212,643,15207
528,3939,232,616,15213
529,3923,239,626,15212
530,3933,229,651,15187
531,3924,242,638,15196
532,3936,230,630,15204
533,3939,220,637,15204
534,3958,236,602,15204
535,3975,223,606,15196
536,3980,235,608,15177
537,3972,217,633,15178
538,3969,202,636,15193
539,3972,216,643,15169
540,3962,233,631,15174
541,3968,230,621,15181
542,3985,230,602,15183
543,3983,235,622,15160
544,3968,234,612,15186
545,3948,251,610,15191
546,3970,239,610,15181
