iteration,S,E,I,R
0,19980,0,20,0
1,19956,17,24,3
2,19942,21,27,10
3,19908,42,37,13
4,19881,47,52,20
5,19828,69,77,26
6,19770,100,95,35
7,19687,133,126,54
8,19561,186,176,77
9,19429,216,243,112
10,19210,299,351,140
11,18934,415,450,201
12,18573,562,586,279
13,18076,766,785,373
14,17477,986,1026,511
15,16698,1254,1367,681
16,15744,1552,1763,941
17,14601,1978,2170,1251
18,13287,2346,2765,1602
19,11822,2727,3377,2074
20,10307,3056,3987,2650
21,8740,3273,4645,3342
22,7273,3427,5187,4113
23,5874,3446,5719,4961
24,4647,3271,6207,5875
25,3609,3128,6375,6888
26,2831,2818,6502,7849
27,2234,2442,6511,8813
28,1754,2138,6357,9751
29,1438,1724,6187,10651
30,1202,1441,5801,11556
31,1021,1162,5492,12325
32,864,952,5093,13091
33,735,816,4691,13758
34,687,660,4302,14351
35,629,540,3902,14929
36,610,443,3533,15414
37,596,360,3198,15846
38,600,298,2863,16239
39,600,246,2567,16587
40,602,219,2277,16902
41,624,189,2024,17163
42,635,167,1790,17408
43,673,136,1601,17590
44,682,108,1446,17764
45,707,103,1274,17916
46,745,93,1099,18063
47,793,71,973,18163
48,850,69,849,18232
49,883,81,754,18282
50,946,75,665,18314
51,1007,75,580,18338
52,1039,66,508,18387
53,1064,61,478,18397
54,1117,56,430,18397
55,1171,49,395,18385
56,1223,47,355,18375
57,1288,40,320,18352
58,1363,36,280,18321
59,1440,30,263,18267
60,1479,34,241,18246
61,1537,35,207,18221
62,1591,28,200,18181
63,1649,35,181,18135
64,1709,31,158,18102
65,1771,26,145,18058
66,1831,26,141,18002
67,1903,26,131,17940
68,1957,26,114,17903
69,2006,26,96,17872
70,2064,18,101,17817
71,2108,25,89,17778
72,2166,18,79,17737
73,2228,18,72,17682
74,2286,15,67,17632
75,2346,14,57,17583
76,2396,15,49,17540
77,2453,13,45,17489
78,2508,10,43,17439
79,2544,9,38,17409
80,2591,11,41,17357
81,2639,10,33,17318
82,2690,8,35,17267
83,2744,7,32,17217
84,2796,6,29,17169
85,2847,6,25,17122
86,2900,8,24,17068
87,2951,7,27,17015
88,2994,5,23,16978
89,3047,5,23,16925
90,3102,5,22,16871
91,3159,5,21,16815
92,3207,6,19,16768
93,3257,6,20,16717
94,3304,6,22,16668
95,3351,10,20,16619
96,3399,10,19,16572
97,3455,9,20,16516
98,3505,7,18,16470
99,3547,5,20,16428
100,3594,4,21,16381
101,3650,6,17,16327
102,3703,7,18,16272
103,3751,8,19,16222
104,3787,5,20,16188
105,3836,7,17,16140
106,3875,9,17,16099
107,3916,9,12,16063
108,3966,8,11,16015
109,4022,3,16,15959
110,4056,3,10,15931
111,4105,2,11,15882
112,4153,3,10,15834
113,4194,4,9,15793
114,4238,4,10,15748
115,4284,4,10,15702
116,4317,6,9,15668
117,4361,5,10,15624
118,4399,5,9,15587
119,4445,5,8,15542
120,4495,4,9,15492
121,4539,2,8,15451
122,4584,3,6,15407
123,4628,5,5,15362
124,4667,6,6,15321
125,4717,4,6,15273
126,4757,5,7,15231
127,4797,4,6,15193
128,4845,5,6,15144
129,4887,5,5,15103
130,4939,5,6,15050
131,4982,3,7,15008
132,5027,5,8,14960
133,5075,5,5,14915
134,5112,5,6,14877
135,5151,5,8,14836
136,5193,4,8,14795
137,5233,6,8,14753
138,5270,7,9,14714
139,5311,7,11,14671
140,5351,6,10,14633
141,5385,6,12,14597
142,5420,6,11,14563
143,5463,6,9,14522
144,5488,7,11,14494
145,5518,8,8,14466
146,5554,12,10,14424
147,5594,10,12,14384
148,5630,8,16,14346
149,5673,6,16,14305
150,5703,8,14,14275
151,5737,8,15,14240
152,5785,9,18,14188
153,5825,10,18,14147
154,5852,12,19,14117
155,5886,9,23,14082
156,5916,12,19,14053
157,5955,10,24,14011
158,5981,14,24,13981
159,6025,14,24,13937
160,6068,16,28,13888
161,6098,16,25,13861
162,6128,16,25,13831
163,6160,14,23,13803
164,6199,10,24,13767
165,6218,9,27,13746
166,6266,13,22,13699
167,6292,12,28,13668
168,6322,12,30,13636
169,6359,17,26,13598
170,6381,18,33,13568
171,6409,24,37,13530
172,6447,27,42,13484
173,6481,27,39,13453
174,6511,26,45,13418
175,6540,30,49,13381
176,6565,24,61,13350
177,6583,25,76,13316
178,6605,29,71,13295
179,6629,36,75,13260
180,6651,43,80,13226
181,6672,47,83,13198
182,6687,49,95,13169
183,6693,55,99,13153
184,6711,62,102,13125
185,6718,65,111,13106
186,6729,60,122,13089
187,6737,65,139,13059
188,6741,69,154,13036
189,6746,79,161,13014
190,6738,91,172,12999
191,6728,104,177,12991
192,6731,110,186,12973
193,6704,106,216,12974
194,6697,110,229,12964
195,6672,117,239,12972
196,6664,113,245,12978
197,6645,121,259,12975
198,6630,128,266,12976
199,6619,131,283,12967
200,6600,135,309,12956
201,6570,150,321,12959
202,6525,163,337,12975
203,6475,164,346,13015
204,6436,184,364,13016
205,6390,206,393,13011
206,6336,215,412,13037
207,6278,215,436,13071
208,6238,232,455,13075
209,6160,262,472,13106
210,6097,284,489,13130
211,6006,290,517,13187
212,5935,283,554,13228
213,5857,285,594,13264
214,5756,312,606,13326
215,5640,330,653,13377
216,5560,355,667,13418
217,5475,349,706,13470
218,5375,348,738,13539
219,5253,351,775,13621
220,5168,338,784,13710
221,5068,342,829,13761
222,4938,352,835,13875
223,4846,375,816,13963
224,4757,369,826,14048
225,4680,362,835,14123
226,4595,363,852,14190
227,4508,355,883,14254
228,4434,343,891,14332
229,4311,371,891,14427
230,4234,382,877,14507
231,4173,350,892,14585
232,4128,326,892,14654
233,4067,329,883,14721
234,3963,334,878,14825
235,3903,330,883,14884
236,3840,307,891,14962
237,3780,322,854,15044
238,3718,321,873,15088
239,3641,323,872,15164
240,3601,304,839,15256
241,3559,288,831,15322
242,3517,294,795,15394
243,3457,306,752,15485
244,3433,279,772,15516
245,3408,274,781,15537
246,3365,258,788,15589
247,3313,260,778,15649
248,3293,246,779,15682
249,3287,228,763,15722
250,3283,218,750,15749
251,3272,222,712,15794
252,3276,202,694,15828
253,3298,199,672,15831
254,3274,204,668,15854
255,3282,180,659,15879
256,3271,187,651,15891
257,3284,191,609,15916
258,3272,196,605,15927
259,3273,198,581,15948
260,3292,175,589,15944
261,3308,179,566,15947
262,3322,177,568,15933
263,3323,178,561,15938
264,3334,166,559,15941
265,3353,168,534,15945
266,3370,164,530,15936
267,3365,163,528,15944
268,3397,170,490,15943
269,3397,162,499,15942
270,3395,184,474,15947
271,3425,178,457,15940
272,3450,171,462,15917
273,3467,165,460,15908
274,3486,179,423,15912
275,3512,175,436,15877
276,3527,166,435,15872
277,3538,159,441,15862
278,3567,145,436,15852
279,3605,128,428,15839
280,3641,147,408,15804
281,3687,144,390,15779
282,3723,138,379,15760
283,3747,146,365,15742
284,3795,136,367,15702
285,3836,134,363,15667
286,3851,126,364,15659
287,3875,123,361,15641
288,3922,134,344,15600
289,3974,129,343,15554
290,4011,114,354,15521
291,4041,120,351,15488
292,4071,122,350,15457
293,4115,129,351,15405
294,4138,132,360,15370
295,4143,148,352,15357
296,4159,148,352,15341
297,4179,139,355,15327
298,4200,135,351,15314
299,4230,146,365,15259
300,4229,153,384,15234
301,4248,146,387,15219
302,4260,146,380,15214
303,4284,149,393,15174
304,4308,158,383,15151
305,4312,161,392,15135
306,4313,166,395,15126
307,4330,152,392,15126
308,4334,159,381,15126
309,4345,169,385,15101
310,4382,163,389,15066
311,4402,165,388,15045
312,4403,163,417,15017
313,4426,160,427,14987
314,4449,175,404,14972
315,4481,177,401,14941
316,4473,182,403,14942
317,4505,184,410,14901
318,4521,191,405,14883
319,4517,207,413,14863
320,4529,194,435,14842
321,4540,189,445,14826
322,4543,193,455,14809
323,4548,195,458,14799
324,4576,195,453,14776
325,4561,192,486,14761
326,4574,187,478,14761
327,4604,180,468,14748
328,4619,196,459,14726
329,4625,201,457,14717
330,4628,197,460,14715
331,4636,202,459,14703
332,4641,207,470,14682
333,4622,209,483,14686
334,4610,230,492,14668
335,4620,220,500,14660
336,4615,211,524,14650
337,4617,215,537,14631
338,4611,222,526,14641
339,4599,214,528,14659
340,4589,208,525,14678
341,4578,220,520,14682
342,4591,229,508,14672
343,4595,225,522,14658
344,4582,233,536,14649
345,4564,241,541,14654
346,4586,216,562,14636
347,4565,227,571,14637
348,4557,233,567,14643
349,4546,240,566,14648
350,4529,238,579,14654
351,4507,254,573,14666
352,4515,251,568,14666
353,4506,252,578,14664
354,4487,257,594,14662
355,4471,243,597,14689
356,4472,237,612,14679
357,4486,247,591,14676
358,4457,246,607,14690
359,4438,262,625,14675
360,4414,265,628,14693
361,4407,258,621,14714
362,4406,255,631,14708
363,4382,276,618,14724
364,4389,267,619,14725
365,4380,277,600,14743
366,4382,257,616,14745
367,4376,256,607,14761
368,4349,249,616,14786
369,4327,249,632,14792
370,4321,243,639,14797
371,4302,249,627,14822
372,4303,252,616,14829
373,4297,252,621,14830
374,4292,260,635,14813
375,4279,253,655,14813
376,4277,252,648,14823
377,4276,259,653,14812
378,4271,247,665,14817
379,4241,261,658,14840
380,4231,268,669,14832
381,4220,251,672,14857
382,4239,253,665,14843
383,4247,263,668,14822
384,4227,268,668,14837
385,4234,267,658,14841
386,4242,255,668,14835
387,4234,253,672,14841
388,4220,255,689,14836
389,4197,267,675,14861
390,4174,283,671,14872
391,4176,274,675,14875
392,4179,254,665,14902
393,4161,279,664,14896
394,4152,287,672,14889
395,4171,265,657,14907
396,4147,248,664,14941
397,4134,262,675,14929
398,4129,258,676,14937
399,4129,255,675,14941
400,4131,241,686,14942
401,4120,253,663,14964
402,4126,252,657,14965
403,4144,241,643,14972
404,4140,244,634,14982
405,4137,249,635,14979
406,4145,241,635,14979
407,4152,240,630,14978
408,4130,243,653,14974
409,4101,258,649,14992
410,4086,262,644,15008
411,4085,247,655,15013
412,4102,239,640,15019
413,4090,249,621,15040
414,4084,259,626,15031
415,4057,267,628,15048
416,4058,270,622,15050
417,4055,259,635,15051
418,4050,245,647,15058
419,4057,249,642,15052
420,4040,246,651,15063
421,4012,229,671,15088
422,4002,224,657,15117
423,4023,231,624,15122
424,4021,236,633,15110
425,4025,223,633,15119
426,4033,217,624,15126
427,4041,220,607,15132
428,4023,226,609,15142
429,4036,229,607,15128
430,4039,213,613,15135
431,4035,212,603,15150
432,4019,227,578,15176
433,4017,234,566,15183
434,4041,220,558,15181
435,4064,227,547,15162
436,4066,230,554,15150
437,4069,221,554,15156
438,4118,219,538,15125
439,4115,214,534,15137
440,4118,221,543,15118
441,4141,213,550,15096
442,4157,211,548,15084
443,4168,219,557,15056
444,4174,227,556,15043
445,4168,229,559,15044
446,4170,243,542,15045
447,4170,257,548,15025
448,4171,242,577,15010
449,4183,238,601,14978
450,4176,256,591,14977
451,4181,249,588,14982
