iteration,S,E,I,R
0,19980,0,20,0
1,19965,14,21,0
2,19938,29,29,4
3,19916,36,35,13
4,19897,31,53,19
5,19837,65,70,28
6,19790,82,87,41
7,19734,89,114,63
8,19643,127,150,80
9,19506,200,193,101
10,19364,256,241,139
11,19175,313,332,180
12,18877,443,446,234
13,18536,582,577,305
14,18073,742,789,396
15,17439,979,1046,536
16,16649,1283,1357,711
17,15670,1632,1757,941
18,14511,2016,2232,1241
19,13214,2370,2797,1619
20,11732,2741,3435,2092
21,10155,3055,4122,2668
22,8516,3397,4775,3312
23,6972,3569,5318,4141
24,5627,3507,5912,4954
25,4472,3394,6264,5870
26,3503,3099,6556,6842
27,2784,2725,6649,7842
28,2203,2354,6618,8825
29,1731,2074,6385,9810
30,1380,1746,6183,10691
31,1113,1465,5850,11572
32,931,1191,5469,12409
33,813,958,5052,13177
34,727,793,4646,13834
35,649,657,4290,14404
36,599,527,3904,14970
37,591,432,3526,15451
38,570,358,3190,15882
39,564,272,2851,16313
40,559,243,2530,16668
41,586,208,2244,16962
42,605,182,2020,17193
43,645,154,1776,17425
44,689,122,1573,17616
45,728,109,1395,17768
46,763,97,1254,17886
47,796,82,1105,18017
48,846,79,987,18088
49,879,76,869,18176
50,899,70,789,18242
51,950,69,697,18284
52,1004,56,611,18329
53,1052,58,547,18343
54,1101,58,508,18333
55,1155,56,457,18332
56,1199,51,417,18333
57,1245,50,376,18329
58,1291,50,336,18323
59,1359,54,307,18280
60,1410,56,279,18255
61,1460,46,268,18226
62,1530,41,250,18179
63,1563,41,227,18169
64,1624,35,199,18142
65,1683,36,188,18093
66,1739,34,176,18051
67,1790,31,166,18013
68,1853,27,156,17964
69,1898,27,144,17931
70,1951,26,136,17887
71,1996,24,130,17850
72,2062,22,116,17800
73,2118,19,108,17755
74,2159,22,96,17723
75,2220,19,93,17668
76,2263,18,86,17633
77,2335,21,76,17568
78,2383,18,75,17524
79,2432,15,73,17480
80,2492,14,65,17429
81,2546,15,60,17379
82,2594,18,48,17340
83,2631,17,45,17307
84,2679,11,45,17265
85,2724,12,35,17229
86,2779,12,33,17176
87,2827,13,33,17127
88,2876,15,33,17076
89,2941,11,35,17013
90,2996,11,35,16958
91,3035,10,28,16927
92,3087,11,26,16876
93,3144,7,25,16824
94,3213,7,24,16756
95,3256,8,22,16714
96,3308,5,23,16664
97,3362,4,17,16617
98,3411,3,18,16568
99,3472,6,16,16506
100,3523,3,16,16458
101,3574,3,16,16407
102,3618,4,15,16363
103,3668,5,16,16311
104,3704,3,20,16273
105,3752,7,17,16224
106,3795,6,17,16182
107,3835,6,18,16141
108,3885,4,15,16096
109,3944,3,13,16040
110,3983,3,11,16003
111,4023,2,12,15963
112,4073,1,12,15914
113,4113,1,10,15876
114,4150,2,11,15837
115,4203,4,12,15781
116,4257,4,9,15730
117,4302,4,10,15684
118,4346,7,9,15638
119,4395,4,15,15586
120,4450,1,17,15532
121,4501,0,16,15483
122,4547,2,13,15438
123,4595,2,13,15390
124,4634,2,11,15353
125,4664,2,11,15323
126,4693,2,15,15290
127,4750,1,14,15235
128,4774,2,16,15208
129,4817,8,16,15159
130,4849,7,17,15127
131,4884,6,22,15088
132,4928,9,15,15048
133,4967,8,16,15009
134,4999,6,16,14979
135,5033,6,18,14943
136,5076,8,16,14900
137,5126,8,18,14848
138,5164,5,16,14815
139,5212,6,14,14768
140,5259,6,15,14720
141,5293,6,17,14684
142,5343,7,18,14632
143,5383,6,19,14592
144,5431,6,14,14549
145,5463,10,16,14511
146,5490,12,19,14479
147,5528,9,22,14441
148,5565,8,25,14402
149,5613,9,26,14352
150,5646,8,27,14319
151,5688,5,23,14284
152,5721,3,23,14253
153,5759,7,21,14213
154,5810,11,19,14160
155,5848,10,16,14126
156,5892,10,16,14082
157,5938,9,22,14031
158,5970,9,22,13999
159,6005,13,22,13960
160,6026,14,24,13936
161,6056,13,31,13900
162,6087,19,33,13861
163,6113,21,31,13835
164,6150,20,37,13793
165,6187,20,35,13758
166,6212,17,42,13729
167,6225,21,38,13716
168,6255,22,36,13687
169,6282,22,41,13655
170,6308,26,42,13624
171,6328,28,41,13603
172,6349,34,39,13578
173,6367,32,53,13548
174,6387,39,52,13522
175,6420,38,56,13486
176,6439,44,64,13453
177,6448,45,78,13429
178,6461,46,88,13405
179,6480,56,90,13374
180,6502,57,92,13349
181,6515,59,93,13333
182,6533,51,103,13313
183,6542,54,112,13292
184,6554,63,125,13258
185,6580,67,122,13231
186,6578,72,124,13226
187,6590,75,126,13209
188,6578,84,137,13201
189,6589,92,135,13184
190,6592,89,155,13164
191,6597,87,161,13155
192,6586,96,171,13147
193,6578,107,196,13119
194,6565,113,203,13119
195,6543,124,228,13105
196,6526,118,248,13108
197,6507,122,271,13100
198,6496,132,284,13088
199,6470,136,297,13097
200,6433,160,306,13101
201,6403,148,334,13115
202,6370,159,328,13143
203,6315,193,352,13140
204,6273,206,385,13136
205,6226,195,411,13168
206,6175,216,438,13171
207,6107,233,469,13191
208,6018,254,510,13218
209,5960,244,538,13258
210,5884,272,540,13304
211,5809,268,590,13333
212,5715,297,597,13391
213,5638,291,621,13450
214,5524,329,631,13516
215,5428,341,651,13580
216,5325,341,694,13640
217,5224,353,718,13705
218,5140,357,712,13791
219,5026,365,743,13866
220,4927,357,769,13947
221,4835,372,772,14021
222,4740,366,798,14096
223,4644,352,832,14172
224,4541,352,849,14258
225,4476,352,850,14322
226,4394,351,881,14374
227,4303,351,906,14440
228,4252,331,898,14519
229,4169,334,904,14593
230,4089,333,910,14668
231,4004,333,909,14754
232,3953,311,918,14818
233,3872,323,908,14897
234,3815,316,894,14975
235,3749,313,882,15056
236,3713,289,879,15119
237,3662,293,863,15182
238,3621,278,858,15243
239,3590,281,836,15293
240,3562,266,823,15349
241,3513,258,803,15426
242,3483,257,781,15479
243,3446,264,772,15518
244,3445,248,747,15560
245,3418,256,722,15604
246,3401,242,716,15641
247,3375,246,716,15663
248,3369,231,700,15700
249,3356,232,660,15752
250,3351,225,646,15778
251,3349,216,641,15794
252,3340,210,640,15810
253,3333,203,630,15834
254,3339,203,605,15853
255,3350,193,603,15854
256,3349,185,574,15892
257,3358,179,571,15892
258,3358,189,573,15880
259,3341,195,565,15899
260,3337,184,573,15906
261,3333,180,545,15942
262,3337,162,550,15951
263,3352,171,523,15954
264,3370,163,499,15968
265,3387,154,494,15965
266,3420,150,479,15951
267,3427,151,461,15961
268,3436,147,454,15963
269,3478,142,428,15952
270,3486,152,432,15930
271,3526,153,406,15915
272,3558,146,403,15893
273,3594,139,409,15858
274,3619,136,405,15840
275,3650,137,401,15812
276,3692,150,373,15785
277,3705,140,371,15784
278,3728,150,367,15755
279,3742,128,388,15742
280,3796,126,379,15699
281,3838,123,374,15665
282,3871,107,390,15632
283,3898,117,380,15605
284,3918,112,383,15587
285,3947,124,370,15559
286,3964,137,375,15524
287,4004,135,378,15483
288,4020,149,382,15449
289,4042,144,392,15422
290,4071,147,401,15381
291,4115,134,409,15342
292,4113,154,392,15341
293,4142,150,392,15316
294,4175,156,376,15293
295,4214,142,380,15264
296,4239,149,368,15244
297,4268,164,353,15215
298,4306,169,360,15165
299,4332,171,379,15118
300,4343,172,395,15090
301,4364,187,386,15063
302,4375,182,397,15046
303,4401,169,398,15032
304,4443,178,388,14991
305,4481,176,401,14942
306,4489,181,423,14907
307,4523,180,425,14872
308,4546,178,420,14856
309,4550,175,438,14837
310,4569,184,437,14810
311,4587,182,436,14795
312,4616,177,432,14775
313,4630,170,432,14768
314,4636,169,436,14759
315,4656,158,457,14729
316,4666,158,465,14711
317,4664,173,461,14702
318,4673,171,455,14701
319,4663,171,468,14698
320,4682,194,448,14676
321,4677,204,466,14653
322,4691,196,472,14641
323,4679,194,481,14646
324,4670,204,481,14645
325,4671,204,471,14654
326,4666,211,468,14655
327,4661,197,491,14651
328,4670,196,480,14654
329,4673,213,477,14637
330,4695,199,482,14624
331,4703,203,493,14601
332,4702,214,479,14605
333,4682,213,503,14602
334,4686,210,529,14575
335,4698,213,516,14573
336,4685,221,522,14572
337,4661,227,533,14579
338,4670,228,530,14572
339,4665,236,535,14564
340,4640,224,559,14577
341,4656,204,572,14568
342,4668,207,566,14559
343,4638,229,578,14555
344,4621,228,592,14559
345,4604,249,597,14550
346,4596,251,603,14550
347,4561,262,618,14559
348,4558,256,629,14557
349,4516,259,625,14600
350,4511,238,644,14607
351,4500,249,659,14592
352,4467,257,664,14612
353,4430,274,678,14618
354,4415,270,677,14638
355,4402,271,656,14671
356,4386,276,660,14678
357,4370,269,661,14700
358,4356,260,656,14728
359,4328,251,663,14758
360,4298,268,651,14783
361,4259,265,694,14782
362,4253,254,688,14805
363,4254,276,659,14811
364,4234,277,657,14832
365,4230,281,666,14823
366,4229,266,688,14817
367,4212,254,702,14832
368,4210,259,691,14840
369,4182,269,704,14845
370,4163,292,696,14849
371,4151,289,695,14865
372,4115,299,706,14880
373,4096,298,721,14885
374,4080,288,742,14890
375,4080,272,758,14890
376,4048,285,753,14914
377,4023,282,748,14947
378,3991,277,761,14971
379,3969,280,763,14988
380,3945,293,760,15002
381,3927,282,776,15015
382,3900,285,763,15052
383,3902,299,739,15060
384,3884,293,750,15073
385,3870,288,757,15085
386,3864,283,744,15109
387,3847,282,745,15126
388,3845,270,744,15141
389,3828,262,732,15178
390,3823,265,710,15202
391,3819,250,734,15197
392,3796,256,713,15235
393,3807,246,698,15249
394,3807,240,701,15252
395,3786,261,706,15247
396,3783,268,702,15247
397,3797,283,676,15244
398,3817,275,670,15238
399,3837,271,674,15218
400,3836,256,669,15239
401,3834,272,673,15221
402,3833,249,693,15225
403,3853,246,691,15210
404,3873,228,676,15223
405,3863,245,653,15239
406,3876,226,649,15249
407,3911,213,625,15251
408,3932,227,593,15248
409,3943,226,580,15251
410,3955,209,595,15241
411,3979,208,567,15246
412,4029,191,589,15191
413,4034,191,575,15200
414,4038,199,554,15209
415,4047,207,562,15184
416,4067,207,548,15178
417,4059,212,557,15172
418,4077,206,566,15151
419,4105,219,549,15127
420,4122,228,541,15109
421,4128,220,557,15095
422,4135,218,565,15082
423,4145,231,599,15025
424,4152,207,606,15035
425,4149,208,603,15040
426,4159,206,611,15024
427,4165,197,609,15029
428,4158,193,594,15055
