iteration,S,E,I,R
230,3695,255,737,15313
231,3651,241,738,15370
232,3632,227,731,15410
233,3596,237,712,15455
234,3581,250,679,15490
235,3546,235,676,15543
236,3531,234,661,15574
237,3523,217,649,15611
238,3514,218,643,15625
239,3499,218,614,15669
240,3512,212,586,15690
241,3497,208,600,15695
242,3488,195,605,15712
243,3475,178,573,15774
244,3470,170,571,15789
245,3488,175,573,15764
246,3480,177,569,15774
247,3479,189,541,15791
248,3479,185,532,15804
249,3490,187,521,15802
250,3505,172,524,15799
251,3498,178,508,15816
252,3500,160,523,15817
253,3497,161,520,15822
254,3512,148,502,15838
255,3522,156,476,15846
256,3541,151,463,15845
257,3563,159,473,15805
258,3586,152,471,15791
259,3591,156,447,15806
260,3623,155,433,15789
261,3629,158,431,15782
262,3654,158,422,15766
263,3679,147,406,15768
264,3722,154,383,15741
265,3787,143,379,15691
266,3815,141,377,15667
267,3842,139,362,15657
268,3862,139,362,15637
269,3888,134,367,15611
270,3907,132,362,15599
271,3932,133,348,15587
272,3958,136,344,15562
273,3988,132,343,15537
274,4015,122,334,15529
275,4050,124,317,15509
276,4085,123,328,15464
277,4097,131,333,15439
278,4106,130,336,15428
279,4147,132,311,15410
280,4170,132,305,15393
281,4205,131,297,15367
282,4239,129,315,15317
283,4260,138,309,15293
284,4284,142,310,15264
285,4301,130,328,15241
286,4315,140,341,15204
287,4344,137,353,15166
288,4372,149,324,15155
289,4396,153,323,15128
290,4415,142,345,15098
291,4430,152,333,15085
292,4466,137,359,15038
293,4485,141,355,15019
294,4484,152,366,14998
295,4516,154,367,14963
296,4539,140,388,14933
297,4576,128,384,14912
298,4594,141,380,14885
299,4594,157,375,14874
300,4606,165,372,14857
301,4622,160,393,14825
302,4619,178,406,14797
303,4602,202,406,14790
304,4592,202,409,14797
305,4592,193,416,14799
306,4588,196,415,14801
307,4622,177,426,14775
308,4650,168,439,14743
309,4653,163,450,14734
310,4676,169,433,14722
311,4691,168,451,14690
312,4690,167,461,14682
313,4701,173,452,14674
314,4682,183,473,14662
315,4653,199,481,14667
316,4648,212,489,14651
317,4634,210,495,14661
318,4613,226,495,14666
319,4604,230,493,14673
320,4621,230,507,14642
321,4630,218,528,14624
322,4605,235,532,14628
323,4598,233,539,14630
324,4570,251,537,14642
325,4565,244,546,14645
326,4567,258,538,14637
327,4580,238,552,14630
328,4584,214,552,14650
329,4579,205,584,14632
330,4553,216,581,14650
331,4522,241,572,14665
332,4503,236,578,14683
333,4479,246,581,14694
334,4488,223,590,14699
335,4464,231,608,14697
336,4453,238,604,14705
337,4434,260,586,14720
338,4427,261,584,14728
339,4423,266,596,14715
340,4390,263,634,14713
341,4390,261,629,14720
342,4364,246,647,14743
343,4349,269,635,14747
344,4314,288,640,14758
345,4291,268,668,14773
346,4253,268,680,14799
347,4205,288,667,14840
348,4184,286,672,14858
349,4141,311,683,14865
350,4121,299,683,14897
351,4105,305,676,14914
352,4086,287,695,14932
353,4059,291,697,14953
354,4041,276,687,14996
355,4030,276,686,15008
356,4010,276,702,15012
357,3975,280,722,15023
358,3959,286,715,15040
359,3927,286,716,15071
360,3920,272,727,15081
361,3936,262,724,15078
362,3950,252,703,15095
363,3948,248,698,15106
364,3909,263,685,15143
365,3896,264,691,15149
366,3896,253,685,15166
367,3890,253,684,15173
368,3855,268,705,15172
369,3863,238,728,15171
370,3841,260,707,15192
371,3809,266,703,15222
372,3785,265,705,15245
373,3772,265,713,15250
374,3761,246,726,15267
375,3738,255,713,15294
376,3732,251,708,15309
377,3743,250,690,15317
378,3745,230,695,15330
379,3727,233,678,15362
380,3715,227,694,15364
381,3730,242,660,15368
382,3725,253,670,15352
383,3735,262,654,15349
384,3737,246,663,15354
385,3737,255,634,15374
386,3743,261,627,15369
387,3784,251,630,15335
388,3805,235,635,15325
389,3805,236,639,15320
390,3803,250,632,15315
391,3796,248,635,15321
392,3813,245,618,15324
393,3822,223,639,15316
394,3823,241,609,15327
395,3857,221,603,15319
396,3856,223,592,15329
397,3863,231,584,15322
398,3877,222,602,15299
399,3894,229,594,15283
400,3917,225,614,15244
401,3940,209,600,15251
402,3955,213,561,15271
403,3967,218,537,15278
404,3994,204,547,15255
405,3999,229,514,15258
406,4013,215,522,15250
407,4032,191,538,15239
408,4073,179,534,15214
409,4083,185,531,15201
410,4099,202,501,15198
411,4124,193,498,15185
412,4142,193,498,15167
413,4163,194,487,15156
414,4185,172,516,15127
415,4200,185,507,15108
416,4214,172,531,15083
417,4229,194,490,15087
418,4255,201,492,15052
419,4243,205,508,15044
420,4273,199,521,15007
421,4286,200,516,14998
422,4327,190,519,14964
423,4329,198,530,14943
424,4350,193,521,14936
425,4329,208,529,14934
426,4342,203,514,14941
427,4359,210,524,14907
428,4361,205,517,14917
429,4373,202,525,14900
430,4376,206,502,14916
431,4378,206,501,14915
432,4377,205,528,14890
433,4379,224,510,14887
434,4385,244,514,14857
435,4385,249,517,14849
436,4381,231,552,14836
437,4356,239,568,14837
438,4370,223,570,14837
439,4351,253,553,14843
440,4356,247,545,14852
441,4338,235,574,14853
442,4334,252,566,14848
443,4335,237,586,14842
444,4329,220,604,14847
445,4330,209,630,14831
446,4310,219,638,14833
447,4298,228,637,14837
448,4266,261,632,14841
449,4247,252,648,14853
450,4240,250,647,14863
451,4246,246,631,14877
452,4239,241,625,14895
453,4224,237,638,14901
454,4222,249,618,14911
455,4224,250,622,14904
456,4201,241,638,14920
457,4192,236,641,14931
458,4166,242,622,14970
459,4169,247,613,14971
460,4161,227,618,14994
461,4155,224,626,14995
462,4140,229,635,14996
463,4142,234,608,15016
464,4132,235,616,15017
465,4131,233,582,15054
466,4133,235,590,15042
467,4140,245,585,15030
468,4136,255,588,15021
469,4136,247,603,15014
470,4142,240,613,15005
471,4130,238,615,15017
472,4119,238,615,15028
473,4117,251,602,15030
474,4106,232,633,15029
475,4093,230,636,15041
476,4093,230,632,15045
477,4084,238,635,15043
478,4088,225,643,15044
479,4080,225,632,15063
480,4077,227,629,15067
481,4093,220,629,15058
482,4077,232,610,15081
483,4057,232,621,15090
484,4043,231,605,15121
485,4040,242,576,15142
486,4015,226,606,15153
487,4007,220,598,15175
488,3999,222,603,15176
489,4001,208,625,15166
490,3962,233,625,15180
491,3948,237,608,15207
492,3966,222,614,15198
493,3974,232,601,15193
494,3968,226,605,15201
495,3938,244,611,15207
496,3951,235,593,15221
497,3958,214,610,15218
498,3940,212,614,15234
499,3941,230,603,15226
500,3924,236,593,15247
501,3937,230,581,15252
502,3947,243,550,15260
503,3952,223,555,15270
504,3965,221,555,15259
505,3961,217,551,15271
506,3985,231,536,15248
507,3992,206,562,15240
508,3985,211,554,15250
509,3983,201,558,15258
510,3981,219,531,15269
511,3993,215,511,15281
512,4015,201,512,15272
513,4060,193,516,15231
514,4101,192,511,15196
515,4107,211,501,15181
516,4101,221,508,15170
517,4125,201,505,15169
518,4163,174,510,15153
519,4210,172,493,15125
520,4230,183,481,15106
521,4253,171,497,15079
522,4259,184,500,15057
523,4282,184,493,15041
524,4296,187,488,15029
525,4320,196,482,15002
526,4317,209,483,14991
527,4329,199,505,14967
528,4344,212,502,14942
529,4364,208,498,14930
530,4391,198,518,14893
531,4427,180,517,14876
532,4425,186,520,14869
533,4427,191,512,14870
534,4429,186,501,14884
535,4451,196,476,14877
536,4471,192,483,14854
537,4476,205,487,14832
538,4481,210,501,14808
539,4486,204,510,14800
540,4479,225,508,14788
541,4471,221,523,14785
542,4462,230,526,14782
543,4471,216,540,14773
544,4443,220,554,14783
545,4421,219,580,14780
546,4411,224,576,14789
547,4417,216,581,14786
548,4421,217,585,14777
549,4397,241,582,14780
550,4378,240,576,14806
551,4371,257,568,14804
552,4373,247,577,14803
553,4348,264,598,14790
554,4324,272,632,14772
555,4314,264,632,14790
556,4328,244,629,14799
557,4324,242,657,14777
558,4321,240,645,14794
559,4309,256,633,14802
560,4302,252,617,14829
561,4301,248,601,14850
562,4266,244,632,14858
563,4265,253,611,14871
564,4249,245,621,14885
565,4223,237,629,14911
566,4217,234,625,14924
567,4214,240,631,14915
568,4209,217,636,14938
569,4190,247,615,14948
570,4200,250,610,14940
571,4203,254,611,14932
572,4187,243,615,14955
573,4195,234,626,14945
574,4199,241,609,14951
575,4179,244,604,14973
576,4168,232,609,14991
577,4166,224,614,14996
578,4140,234,614,15012
579,4158,223,630,14989
580,4143,223,639,14995
581,4132,229,640,14999
582,4125,250,616,15009
583,4130,249,606,15015
584,4110,277,595,15018
585,4097,284,593,15026
586,4077,261,627,15035
587,4082,235,644,15039
588,4099,227,652,15022
589,4075,239,663,15023
590,4047,245,674,15034
591,4036,267,649,15048
592,4045,267,643,15045
593,4039,261,647,15053
594,4023,267,630,15080
595,4024,265,635,15076
596,4019,263,647,15071
597,4015,265,639,15081
598,4019,262,638,15081
599,4007,262,641,15090
600,4013,231,641,15115
601,4012,258,625,15105
602,4009,236,648,15107
603,4012,228,627,15133
604,4022,241,617,15120
605,4043,235,621,15101
606,4021,241,624,15114
607,4030,230,610,15130
608,4015,245,613,15127
609,4033,223,630,15114
610,4040,209,625,15126
611,4028,214,633,15125
612,4030,222,614,15134
613,4049,236,603,15112
614,4064,217,621,15098
615,4047,234,617,15102
616,4058,217,620,15105
617,4055,217,615,15113
618,4056,230,606,15108
619,4064,224,625,15087
620,4064,232,621,15083
621,4057,223,627,15093
622,4035,223,640,15102
623,4025,228,620,15127
624,4033,235,617,15115
625,4035,253,606,15106
626,4049,241,602,15108
627,4060,235,599,15106
628,4047,239,628,15086
629,4019,257,650,15074
630,4041,241,650,15068
631,4037,245,623,15095
632,4048,241,608,15103
633,4045,238,597,15120
634,4037,223,626,15114
635,4038,237,617,15108
636,4055,237,616,15092
637,4051,242,611,15096
638,4048,241,634,15077
639,4093,230,619,15058
640,4116,214,639,15031
641,4087,221,634,15058
642,4070,246,623,15061
643,4067,251,611,15071
644,4058,247,625,15070
645,4075,243,626,15056
646,4063,245,635,15057
647,4074,245,625,15056
648,4071,229,656,15044
649,4079,217,665,15039
650,4111,225,653,15011
651,4089,248,643,15020
652,4072,246,630,15052
653,4076,244,648,15032
654,4062,257,643,15038
655,4070,255,646,15029
656,4094,240,648,15018
657,4103,240,624,15033
658,4104,234,641,15021
659,4087,248,618,15047
660,4072,246,621,15061
661,4077,252,615,15056
662,4054,259,636,15051
663,4063,263,604,15070
664,4078,249,592,15081
665,4089,238,594,15079
666,4096,244,582,15078
667,4095,258,577,15070
668,4107,248,611,15034
669,4103,260,582,15055
670,4110,250,580,15060
671,4124,230,578,15068
672,4138,225,578,15059
673,4124,233,578,15065
674,4139,233,589,15039
675,4149,236,590,15025
676,4127,239,600,15034
677,4130,247,592,15031
678,4132,243,580,15045
679,4153,227,579,15041
680,4154,221,575,15050
681,4170,232,578,15020
682,4154,233,581,15032
683,4149,238,593,15020
684,4165,213,606,15016
685,4163,227,589,15021
686,4175,241,576,15008
687,4165,240,585,15010
688,4179,235,583,15003
689,4169,234,603,14994
690,4145,250,577,15028
691,4139,265,570,15026
692,4139,247,573,15041
693,4135,229,585,15051
694,4171,226,568,15035
695,4181,208,569,15042
696,4182,224,571,15023
697,4174,224,577,15025
698,4191,214,585,15010
699,4191,192,618,14999
700,4181,225,581,15013
701,4192,214,588,15006
702,4193,207,610,14990
703,4179,215,607,14999
704,4160,233,609,14998
705,4169,234,617,14980
706,4176,235,615,14974
707,4190,234,608,14968
708,4200,223,593,14984
709,4186,223,574,15017
710,4199,221,560,15020
711,4208,206,569,15017
712,4209,208,568,15015
713,4239,213,566,14982
714,4232,215,581,14972
715,4226,223,577,14974
716,4236,215,600,14949
717,4246,213,572,14969
718,4238,216,585,14961
719,4240,211,581,14968
720,4246,217,586,14951
721,4242,223,576,14959
722,4225,240,560,14975
723,4237,244,559,14960
724,4225,245,569,14961
725,4221,231,592,14956
726,4214,231,603,14952
727,4187,240,628,14945
728,4181,249,618,14952
729,4170,249,616,14965
