iteration,S,E,I,R
0,19980,0,20,0
1,19956,18,25,1
2,19944,21,32,3
3,19918,30,45,7
4,19886,44,55,15
5,19851,63,68,18
6,19783,95,93,29
7,19695,128,132,45
8,19582,165,190,63
9,19400,242,259,99
10,19166,336,349,149
11,18851,476,465,208
12,18430,650,628,292
13,17957,819,821,403
14,17326,1042,1095,537
15,16538,1318,1420,724
16,15536,1647,1841,976
17,14360,2043,2337,1260
18,13008,2430,2901,1661
19,11496,2842,3554,2108
20,9923,3177,4220,2680
21,8339,3440,4815,3406
22,6898,3483,5355,4264
23,5634,3372,5874,5120
24,4437,3283,6284,5996
25,3491,3008,6554,6947
26,2689,2707,6653,7951
27,2127,2340,6571,8962
28,1686,2026,6357,9931
29,1366,1701,6055,10878
30,1104,1421,5756,11719
31,914,1172,5403,12511
32,773,956,5015,13256
33,664,804,4612,13920
34,615,650,4223,14512
35,592,528,3855,15025
36,562,419,3472,15547
37,575,334,3091,16000
38,585,291,2782,16342
39,574,268,2488,16670
40,577,229,2235,16959
41,600,181,2017,17202
42,623,161,1781,17435
43,643,130,1587,17640
44,686,110,1406,17798
45,729,100,1266,17905
46,760,96,1114,18030
47,800,81,992,18127
48,837,76,885,18202
49,887,67,778,18268
50,947,49,694,18310
51,990,47,616,18347
52,1033,54,549,18364
53,1081,59,477,18383
54,1132,54,406,18408
55,1170,50,370,18410
56,1233,41,323,18403
57,1278,37,298,18387
58,1341,38,269,18352
59,1400,30,250,18320
60,1448,27,221,18304
61,1487,32,194,18287
62,1545,30,168,18257
63,1604,28,155,18213
64,1669,29,144,18158
65,1724,29,137,18110
66,1794,30,122,18054
67,1860,24,116,18000
68,1929,18,107,17946
69,1986,13,100,17901
70,2050,14,81,17855
71,2097,13,74,17816
72,2160,14,66,17760
73,2222,12,61,17705
74,2276,16,51,17657
75,2332,14,53,17601
76,2379,10,56,17555
77,2443,10,53,17494
78,2478,9,50,17463
79,2542,8,44,17406
80,2600,8,42,17350
81,2651,7,42,17300
82,2715,6,42,17237
83,2745,14,38,17203
84,2792,13,38,17157
85,2846,12,34,17108
86,2890,12,32,17066
87,2938,14,32,17016
88,2973,13,35,16979
89,3030,12,36,16922
90,3074,14,34,16878
91,3120,12,37,16831
92,3156,17,36,16791
93,3193,19,36,16752
94,3238,9,38,16715
95,3282,11,32,16675
96,3329,12,32,16627
97,3370,14,35,16581
98,3417,11,42,16530
99,3460,15,40,16485
100,3496,17,39,16448
101,3530,16,39,16415
102,3586,16,40,16358
103,3615,22,36,16327
104,3661,17,35,16287
105,3720,16,40,16224
106,3759,16,38,16187
107,3809,12,39,16140
108,3837,15,35,16113
109,3867,12,39,16082
110,3912,13,38,16037
111,3959,14,41,15986
112,4008,11,38,15943
113,4047,17,36,15900
114,4079,20,34,15867
115,4120,17,39,15824
116,4163,17,37,15783
117,4208,13,39,15740
118,4239,13,38,15710
119,4269,9,41,15681
120,4305,16,35,15644
121,4355,15,33,15597
122,4375,19,33,15573
123,4423,18,34,15525
124,4468,14,36,15482
125,4512,15,37,15436
126,4569,14,37,15380
127,4607,17,38,15338
128,4647,16,33,15304
129,4678,18,34,15270
130,4726,20,31,15223
131,4768,18,32,15182
132,4812,16,33,15139
133,4858,11,33,15098
134,4902,12,32,15054
135,4948,12,30,15010
136,4995,13,29,14963
137,5034,14,34,14918
138,5069,15,39,14877
139,5104,13,45,14838
140,5137,20,41,14802
141,5178,24,42,14756
142,5212,25,43,14720
143,5262,24,48,14666
144,5295,27,50,14628
145,5333,26,51,14590
146,5353,29,54,14564
147,5383,29,48,14540
148,5410,40,50,14500
149,5440,35,60,14465
150,5470,35,57,14438
151,5489,43,54,14414
152,5513,34,64,14389
153,5545,30,65,14360
154,5569,36,67,14328
155,5601,40,65,14294
156,5622,41,70,14267
157,5648,46,75,14231
158,5676,41,82,14201
159,5701,47,80,14172
160,5728,37,93,14142
161,5744,44,104,14108
162,5766,56,106,14072
163,5787,61,115,14037
164,5795,69,105,14031
165,5819,66,110,14005
166,5829,66,118,13987
167,5856,64,127,13953
168,5878,66,126,13930
169,5877,71,132,13920
170,5888,74,139,13899
171,5891,86,150,13873
172,5893,98,158,13851
173,5881,110,175,13834
174,5869,113,189,13829
175,5866,104,202,13828
176,5851,112,207,13830
177,5842,121,215,13822
178,5841,130,227,13802
179,5843,121,253,13783
180,5838,126,268,13768
