iteration,S,E,I,R
0,19980,0,20,0
1,19960,13,23,4
2,19942,22,28,8
3,19919,33,37,11
4,19897,40,43,20
5,19862,52,61,25
6,19799,79,90,32
7,19717,117,119,47
8,19626,147,162,65
9,19472,210,225,93
10,19267,302,306,125
11,19036,381,402,181
12,18673,519,553,255
13,18263,684,697,356
14,17710,898,922,470
15,16989,1181,1172,658
16,16117,1465,1569,849
17,15068,1851,1950,1131
18,13787,2255,2530,1428
19,12405,2623,3166,1806
20,10882,2960,3817,2341
21,9277,3277,4464,2982
22,7699,3478,5123,3700
23,6241,3554,5720,4485
24,4909,3517,6238,5336
25,3812,3354,6511,6323
26,2958,3026,6687,7329
27,2282,2650,6745,8323
28,1828,2249,6582,9341
29,1459,1876,6390,10275
30,1148,1559,6109,11184
31,951,1311,5661,12077
32,820,1066,5271,12843
33,728,873,4860,13539
34,678,712,4443,14167
35,611,579,4071,14739
36,605,452,3673,15270
37,586,353,3307,15754
38,585,309,2968,16138
39,572,270,2652,16506
40,590,203,2382,16825
41,613,162,2145,17080
42,629,144,1910,17317
43,651,135,1709,17505
44,667,123,1508,17702
45,692,114,1343,17851
46,718,97,1208,17977
47,749,83,1075,18093
48,801,79,944,18176
49,837,80,823,18260
50,875,73,727,18325
51,931,61,628,18380
52,988,50,559,18403
53,1039,55,487,18419
54,1095,51,442,18412
55,1161,45,398,18396
56,1205,42,366,18387
57,1247,39,341,18373
58,1294,38,307,18361
59,1340,40,279,18341
60,1380,37,253,18330
61,1437,32,224,18307
62,1506,25,204,18265
63,1558,26,185,18231
64,1607,25,172,18196
65,1673,25,154,18148
66,1734,20,143,18103
67,1803,22,133,18042
68,1851,25,113,18011
69,1904,25,103,17968
70,1945,21,96,17938
71,2002,25,90,17883
72,2047,23,91,17839
73,2100,23,86,17791
74,2146,26,77,17751
75,2194,21,74,17711
76,2232,23,63,17682
77,2292,19,63,17626
78,2348,18,54,17580
79,2404,15,52,17529
80,2465,15,49,17471
81,2512,12,49,17427
82,2557,15,53,17375
83,2611,15,54,17320
84,2657,17,51,17275
85,2708,16,47,17229
86,2748,15,46,17191
87,2797,12,38,17153
88,2856,9,36,17099
89,2911,6,38,17045
90,2951,10,33,17006
91,2998,12,29,16961
92,3049,9,29,16913
93,3098,10,26,16866
94,3138,12,26,16824
95,3185,10,29,16776
96,3232,10,33,16725
97,3292,11,28,16669
98,3345,12,27,16616
99,3395,10,31,16564
100,3437,6,31,16526
101,3493,5,29,16473
102,3541,5,23,16431
103,3577,6,22,16395
104,3628,9,20,16343
105,3676,9,22,16293
106,3740,6,23,16231
107,3787,7,21,16185
108,3828,5,20,16147
109,3873,4,17,16106
110,3928,4,17,16051
111,3976,8,16,16000
112,4027,6,15,15952
113,4070,5,15,15910
114,4117,6,16,15861
115,4155,5,15,15825
116,4200,3,15,15782
117,4239,5,15,15741
118,4295,2,16,15687
119,4331,4,14,15651
120,4377,5,14,15604
121,4412,7,18,15563
122,4456,5,16,15523
123,4504,5,16,15475
124,4535,5,18,15442
125,4573,6,18,15403
126,4600,8,21,15371
127,4633,14,19,15334
128,4672,8,25,15295
129,4706,10,23,15261
130,4752,10,26,15212
131,4784,6,25,15185
132,4816,8,27,15149
133,4859,11,28,15102
134,4904,14,30,15052
135,4939,12,35,15014
136,4982,14,35,14969
137,5018,11,39,14932
138,5049,12,35,14904
139,5095,14,33,14858
140,5117,12,37,14834
141,5147,13,36,14804
142,5178,15,38,14769
143,5210,19,36,14735
144,5256,15,37,14692
145,5287,18,35,14660
146,5326,18,33,14623
147,5374,16,34,14576
148,5395,16,38,14551
149,5423,15,41,14521
150,5471,11,46,14472
151,5505,15,48,14432
152,5526,20,45,14409
153,5550,23,53,14374
154,5575,27,55,14343
155,5596,30,56,14318
156,5630,37,57,14276
157,5661,38,68,14233
158,5690,34,72,14204
159,5708,40,75,14177
160,5720,44,76,14160
161,5749,35,84,14132
162,5776,44,81,14099
163,5788,47,80,14085
164,5814,43,82,14061
165,5842,52,81,14025
166,5865,45,91,13999
167,5877,45,99,13979
168,5895,42,103,13960
169,5916,42,97,13945
170,5928,45,111,13916
171,5940,56,115,13889
172,5948,61,122,13869
173,5968,61,118,13853
174,5970,69,123,13838
175,5981,72,130,13817
176,5991,77,138,13794
177,6003,69,149,13779
178,5997,73,164,13766
179,6005,73,171,13751
180,6005,81,180,13734
181,6012,85,169,13734
182,6006,95,177,13722
183,6013,99,184,13704
184,6011,102,199,13688
185,6018,101,210,13671
186,5998,116,219,13667
187,6004,117,234,13645
188,5997,119,228,13656
189,5983,125,244,13648
190,5976,133,271,13620
191,5952,128,297,13623
192,5948,143,291,13618
193,5936,146,299,13619
194,5916,146,306,13632
195,5889,152,323,13636
196,5859,170,324,13647
197,5835,170,349,13646
198,5805,172,376,13647
199,5747,178,410,13665
200,5717,186,423,13674
201,5679,196,427,13698
202,5622,210,444,13724
203,5560,234,455,13751
204,5512,235,480,13773
205,5430,258,520,13792
206,5374,256,553,13817
207,5298,264,577,13861
208,5233,267,591,13909
209,5163,266,595,13976
210,5107,272,608,14013
211,5007,279,657,14057
212,4921,308,643,14128
213,4867,297,655,14181
214,4799,296,691,14214
215,4726,288,725,14261
216,4641,297,706,14356
217,4566,319,683,14432
218,4496,312,705,14487
219,4415,324,723,14538
220,4327,301,764,14608
221,4236,322,773,14669
222,4173,311,789,14727
223,4101,311,781,14807
224,4060,296,786,14858
225,4018,307,770,14905
226,3966,318,749,14967
227,3907,293,762,15038
228,3856,301,744,15099
229,3796,282,761,15161
230,3742,293,746,15219
231,3705,294,727,15274
232,3703,244,746,15307
233,3664,257,729,15350
234,3631,258,714,15397
235,3623,253,686,15438
236,3598,252,673,15477
237,3578,251,652,15519
238,3570,237,662,15531
239,3542,225,654,15579
240,3541,223,621,15615
241,3528,224,609,15639
242,3521,225,617,15637
243,3521,209,603,15667
244,3503,194,607,15696
245,3500,192,594,15714
246,3475,211,554,15760
247,3470,198,551,15781
248,3492,182,524,15802
249,3522,172,496,15810
250,3535,172,520,15773
251,3557,164,519,15760
252,3536,164,521,15779
253,3548,163,517,15772
254,3569,167,502,15762
255,3563,181,477,15779
256,3582,170,449,15799
257,3623,155,448,15774
258,3654,161,433,15752
259,3672,166,424,15738
260,3683,156,432,15729
261,3697,156,426,15721
262,3702,156,427,15715
263,3715,149,425,15711
264,3734,144,417,15705
265,3762,152,399,15687
266,3777,147,401,15675
267,3792,140,410,15658
268,3815,141,419,15625
269,3853,140,410,15597
270,3861,147,403,15589
271,3892,142,401,15565
272,3915,142,387,15556
273,3922,158,375,15545
274,3954,143,392,15511
275,3972,151,402,15475
276,3989,137,404,15470
277,3979,145,410,15466
278,4010,146,398,15446
279,4042,144,392,15422
280,4058,147,385,15410
281,4080,144,386,15390
282,4100,138,378,15384
283,4117,136,379,15368
284,4144,134,390,15332
285,4161,143,372,15324
286,4199,146,370,15285
287,4226,154,365,15255
288,4263,153,362,15222
289,4289,156,368,15187
290,4301,156,369,15174
291,4333,159,375,15133
292,4336,169,381,15114
293,4342,173,390,15095
294,4388,168,393,15051
295,4402,164,401,15033
296,4421,172,398,15009
297,4422,157,418,15003
298,4433,157,438,14972
299,4423,169,446,14962
300,4422,191,448,14939
301,4411,202,466,14921
302,4425,207,466,14902
303,4440,191,475,14894
304,4448,189,471,14892
305,4454,186,474,14886
306,4464,189,459,14888
307,4479,193,457,14871
308,4484,215,449,14852
309,4486,199,478,14837
310,4509,195,475,14821
311,4490,190,498,14822
312,4508,185,498,14809
313,4485,192,492,14831
314,4467,206,484,14843
315,4468,206,487,14839
316,4457,210,506,14827
317,4470,196,510,14824
318,4492,197,504,14807
319,4503,202,495,14800
320,4511,187,506,14796
321,4516,199,484,14801
322,4520,203,511,14766
323,4513,218,508,14761
324,4525,204,524,14747
325,4516,206,520,14758
326,4519,212,544,14725
327,4525,209,527,14739
328,4528,207,540,14725
329,4520,208,531,14741
330,4502,221,527,14750
331,4480,213,565,14742
332,4464,228,558,14750
333,4429,244,566,14761
334,4432,243,577,14748
335,4410,259,576,14755
336,4428,246,574,14752
337,4421,247,592,14740
338,4404,249,591,14756
339,4406,236,614,14744
340,4393,221,643,14743
341,4394,232,639,14735
342,4371,241,621,14767
343,4352,232,644,14772
344,4351,244,663,14742
