iteration,S,E,I,R
0,19980,0,20,0
1,19965,8,27,0
2,19942,23,31,4
3,19917,37,36,10
4,19894,41,50,15
5,19866,55,51,28
6,19817,81,64,38
7,19756,98,100,46
8,19680,123,130,67
9,19561,161,188,90
10,19410,230,238,122
11,19210,296,334,160
12,18924,417,429,230
13,18578,531,585,306
14,18119,723,755,403
15,17563,902,1001,534
16,16807,1203,1289,701
17,15847,1546,1703,904
18,14669,1946,2190,1195
19,13323,2347,2756,1574
20,11825,2772,3364,2039
21,10332,3070,3974,2624
22,8767,3278,4666,3289
23,7287,3440,5224,4049
24,5861,3485,5746,4908
25,4685,3326,6166,5823
26,3679,3133,6381,6807
27,2880,2808,6527,7785
28,2260,2443,6519,8778
29,1763,2125,6348,9764
30,1447,1764,6060,10729
31,1174,1463,5757,11606
32,999,1227,5356,12418
33,893,1001,4947,13159
34,800,790,4554,13856
35,718,650,4208,14424
36,672,530,3817,14981
37,641,436,3463,15460
38,617,355,3146,15882
39,618,303,2778,16301
40,619,251,2472,16658
41,627,220,2199,16954
42,634,188,1966,17212
43,643,167,1761,17429
44,673,140,1594,17593
45,708,112,1435,17745
46,753,99,1288,17860
47,784,103,1144,17969
48,806,102,1023,18069
49,831,88,926,18155
50,876,87,828,18209
51,913,89,733,18265
52,964,82,639,18315
53,1011,62,567,18360
54,1062,58,478,18402
55,1106,55,429,18410
56,1173,49,377,18401
57,1217,48,345,18390
58,1268,45,303,18384
59,1319,34,292,18355
60,1369,29,263,18339
61,1413,30,231,18326
62,1460,30,188,18322
63,1532,34,172,18262
64,1595,29,158,18218
65,1656,32,135,18177
66,1710,30,121,18139
67,1761,27,117,18095
68,1817,25,109,18049
69,1885,24,101,17990
70,1939,24,93,17944
71,1995,19,82,17904
72,2046,18,73,17863
73,2108,13,69,17810
74,2179,13,69,17739
75,2235,12,65,17688
76,2285,18,61,17636
77,2350,18,56,17576
78,2406,13,56,17525
79,2454,15,54,17477
80,2512,12,56,17420
81,2547,15,47,17391
82,2598,14,41,17347
83,2645,16,39,17300
84,2691,15,42,17252
85,2743,14,39,17204
86,2787,12,40,17161
87,2827,11,41,17121
88,2884,7,37,17072
89,2922,8,32,17038
90,2971,5,31,16993
91,3018,7,29,16946
92,3077,4,28,16891
93,3124,8,26,16842
94,3170,6,24,16800
95,3211,7,21,16761
96,3249,9,23,16719
97,3305,8,24,16663
98,3364,8,22,16606
99,3398,5,20,16577
100,3463,4,21,16512
101,3503,5,17,16475
102,3540,7,16,16437
103,3583,5,19,16393
104,3626,3,17,16354
105,3665,1,14,16320
106,3711,2,12,16275
107,3762,3,12,16223
108,3812,1,14,16173
