iteration,S,E,I,R
0,19980,0,20,0
1,19962,14,22,2
2,19937,27,29,7
3,19921,36,31,12
4,19888,47,48,17
5,19856,53,62,29
6,19811,70,83,36
7,19738,108,107,47
8,19647,150,140,63
9,19505,199,210,86
10,19324,273,282,121
11,19042,402,382,174
12,18727,515,515,243
13,18307,686,677,330
14,17799,838,914,449
15,17078,1126,1168,628
16,16196,1471,1510,823
17,15216,1759,1928,1097
18,13972,2205,2390,1433
19,12675,2501,2978,1846
20,11186,2918,3547,2349
21,9598,3224,4235,2943
22,8062,3386,4908,3644
23,6532,3528,5493,4447
24,5292,3477,5916,5315
25,4179,3263,6303,6255
26,3204,3018,6581,7197
27,2509,2669,6600,8222
28,1962,2308,6492,9238
29,1576,1972,6281,10171
30,1290,1652,6028,11030
31,1042,1403,5659,11896
32,871,1153,5333,12643
33,756,953,4892,13399
34,678,793,4452,14077
35,606,662,4038,14694
36,585,526,3660,15229
37,565,435,3302,15698
38,542,356,3025,16077
39,537,320,2721,16422
40,541,268,2445,16746
41,549,220,2186,17045
42,562,181,1945,17312
43,605,138,1737,17520
44,621,125,1558,17696
45,669,108,1382,17841
46,715,97,1199,17989
47,743,97,1060,18100
48,791,71,964,18174
49,839,76,845,18240
50,898,76,759,18267
51,942,54,693,18311
52,987,45,631,18337
53,1041,42,569,18348
54,1091,45,498,18366
55,1135,40,444,18381
56,1185,44,410,18361
57,1229,46,363,18362
58,1284,44,329,18343
59,1336,40,300,18324
60,1388,42,255,18315
61,1437,39,243,18281
62,1499,37,206,18258
63,1551,38,183,18228
64,1607,34,169,18190
65,1654,26,157,18163
66,1718,22,134,18126
67,1772,15,128,18085
68,1840,14,114,18032
69,1904,12,105,17979
70,1964,15,93,17928
71,2018,14,87,17881
72,2065,16,70,17849
73,2123,14,66,17797
74,2187,8,61,17744
75,2236,7,54,17703
76,2290,12,48,17650
77,2349,12,48,17591
78,2398,11,39,17552
79,2468,10,38,17484
80,2541,7,37,17415
81,2589,9,33,17369
82,2635,11,28,17326
83,2677,9,28,17286
84,2722,8,26,17244
85,2777,11,20,17192
86,2838,9,23,17130
87,2885,9,20,17086
88,2927,9,21,17043
89,2976,7,23,16994
90,3024,7,24,16945
91,3069,10,22,16899
92,3119,11,22,16848
93,3167,11,22,16800
94,3207,9,21,16763
95,3253,9,20,16718
96,3282,7,16,16695
97,3331,5,13,16651
98,3380,6,13,16601
99,3425,6,9,16560
100,3487,5,9,16499
101,3530,4,8,16458
102,3581,5,6,16408
103,3637,5,5,16353
104,3686,4,6,16304
105,3722,4,6,16268
106,3759,6,7,16228
107,3800,7,5,16188
108,3844,3,8,16145
109,3888,1,10,16101
110,3949,2,8,16041
111,4000,4,7,15989
112,4041,4,8,15947
113,4079,8,6,15907
114,4118,8,9,15865
115,4172,5,11,15812
116,4216,4,13,15767
117,4252,6,14,15728
118,4298,7,11,15684
119,4340,6,10,15644
120,4368,7,12,15613
121,4411,8,12,15569
122,4463,9,10,15518
123,4514,5,14,15467
124,4548,6,13,15433
125,4590,10,14,15386
126,4621,11,16,15352
127,4663,15,13,15309
128,4707,12,16,15265
129,4746,9,21,15224
130,4772,12,21,15195
131,4797,11,25,15167
132,4820,13,20,15147
133,4869,11,21,15099
134,4903,11,20,15066
135,4935,16,22,15027
136,4973,18,25,14984
137,5011,17,27,14945
138,5045,17,30,14908
139,5088,14,28,14870
140,5105,15,33,14847
141,5142,17,30,14811
142,5179,15,32,14774
143,5218,15,31,14736
144,5256,15,30,14699
145,5300,15,29,14656
146,5331,15,32,14622
147,5364,13,35,14588
148,5397,13,39,14551
149,5443,10,39,14508
150,5473,13,33,14481
151,5516,13,37,14434
152,5545,19,32,14404
153,5571,19,36,14374
154,5611,18,35,14336
155,5647,18,37,14298
156,5685,17,41,14257
157,5722,11,43,14224
158,5751,11,39,14199
159,5771,23,39,14167
160,5807,22,41,14130
161,5838,26,42,14094
162,5873,18,50,14059
163,5910,23,44,14023
164,5940,23,47,13990
165,5975,27,47,13951
166,6014,22,55,13909
167,6046,23,56,13875
168,6084,32,55,13829
169,6117,25,60,13798
170,6151,25,58,13766
171,6189,33,57,13721
172,6204,39,63,13694
173,6217,40,68,13675
174,6226,39,82,13653
175,6253,41,92,13614
176,6268,53,94,13585
177,6285,49,109,13557
178,6294,50,116,13540
179,6311,56,107,13526
180,6323,55,113,13509
181,6324,70,122,13484
182,6341,68,135,13456
183,6347,74,139,13440
184,6352,74,160,13414
185,6336,86,172,13406
186,6314,106,190,13390
187,6305,109,205,13381
188,6295,129,196,13380
189,6292,120,232,13356
190,6271,125,255,13349
191,6257,141,255,13347
192,6204,177,264,13355
193,6184,175,289,13352
194,6142,192,307,13359
195,6113,194,326,13367
196,6057,201,356,13386
197,6019,196,387,13398
198,5962,206,397,13435
199,5909,227,411,13453
200,5877,233,432,13458
201,5793,240,467,13500
202,5731,243,483,13543
203,5678,245,507,13570
204,5586,263,534,13617
205,5516,261,560,13663
206,5430,283,574,13713
207,5362,276,620,13742
208,5287,305,615,13793
209,5214,284,658,13844
210,5123,303,665,13909
211,5066,309,679,13946
212,4991,303,692,14014
213,4924,294,700,14082
214,4852,297,711,14140
215,4800,307,691,14202
216,4749,318,691,14242
217,4671,322,715,14292
218,4581,338,732,14349
219,4510,344,763,14383
220,4429,325,792,14454
221,4358,329,793,14520
222,4287,322,820,14571
223,4216,324,830,14630
224,4147,304,860,14689
225,4052,318,862,14768
226,3969,327,851,14853
227,3892,329,843,14936
228,3828,325,844,15003
229,3782,329,820,15069
230,3742,307,834,15117
231,3704,299,839,15158
232,3644,310,804,15242
233,3596,296,804,15304
234,3552,293,771,15384
235,3520,281,763,15436
236,3482,272,777,15469
237,3438,287,755,15520
238,3431,266,762,15541
239,3426,254,752,15568
240,3392,253,727,15628
241,3359,260,700,15681
242,3342,228,707,15723
243,3320,235,668,15777
244,3318,218,646,15818
245,3297,204,626,15873
246,3289,205,613,15893
247,3285,210,620,15885
248,3288,195,619,15898
249,3267,218,587,15928
250,3257,212,586,15945
251,3254,206,577,15963
252,3265,199,578,15958
253,3267,197,560,15976
254,3273,198,548,15981
255,3290,189,556,15965
256,3317,172,542,15969
257,3340,178,518,15964
258,3339,167,515,15979
