iteration,S,E,I,R
0,19980,0,20,0
1,19968,8,21,3
2,19951,19,24,6
3,19929,25,36,10
4,19907,32,42,19
5,19877,42,56,25
6,19811,77,79,33
7,19725,110,121,44
8,19605,165,163,67
9,19474,225,197,104
10,19312,270,274,144
11,19103,335,360,202
12,18760,471,505,264
13,18360,617,656,367
14,17872,807,808,513
15,17282,1019,1030,669
16,16506,1336,1300,858
17,15617,1602,1710,1071
18,14481,1963,2164,1392
19,13129,2365,2773,1733
20,11644,2738,3405,2213
21,10117,3112,3991,2780
22,8564,3301,4691,3444
23,7031,3508,5201,4260
24,5631,3466,5786,5117
25,4460,3308,6157,6075
26,3503,3091,6373,7033
27,2738,2731,6511,8020
28,2157,2386,6431,9026
29,1725,2038,6300,9937
30,1383,1713,6084,10820
31,1104,1407,5768,11721
32,918,1183,5336,12563
33,793,985,4938,13284
34,709,775,4571,13945
35,645,629,4195,14531
36,603,515,3786,15096
37,568,418,3440,15574
38,551,336,3119,15994
39,540,276,2823,16361
40,548,250,2466,16736
41,569,202,2225,17004
42,592,166,1983,17259
43,621,147,1771,17461
44,654,132,1578,17636
45,693,127,1398,17782
46,726,121,1228,17925
47,781,102,1116,18001
48,804,93,1011,18092
49,841,69,909,18181
50,877,68,792,18263
51,919,68,709,18304
52,964,54,661,18321
53,998,69,576,18357
54,1055,63,515,18367
55,1089,57,474,18380
56,1139,52,413,18396
57,1191,46,371,18392
58,1246,46,333,18375
59,1298,32,301,18369
60,1360,32,282,18326
61,1424,29,259,18288
62,1466,33,236,18265
63,1498,40,207,18255
64,1550,33,189,18228
65,1610,35,170,18185
66,1666,34,154,18146
67,1723,35,132,18110
68,1780,35,119,18066
69,1844,26,114,18016
70,1891,25,101,17983
71,1934,26,89,17951
72,1992,19,86,17903
73,2044,18,77,17861
74,2088,16,71,17825
75,2148,12,70,17770
76,2214,14,59,17713
77,2275,15,49,17661
78,2331,13,45,17611
79,2377,10,44,17569
80,2437,10,33,17520
81,2500,7,34,17459
82,2563,8,33,17396
83,2618,7,31,17344
84,2674,7,31,17288
85,2729,9,26,17236
86,2774,7,26,17193
87,2838,8,24,17130
88,2888,12,21,17079
89,2933,11,24,17032
90,2995,14,25,16966
91,3043,13,27,16917
92,3093,12,24,16871
93,3141,11,21,16827
94,3184,9,22,16785
95,3233,8,23,16736
96,3271,9,19,16701
97,3316,8,18,16658
98,3368,6,16,16610
99,3407,5,23,16565
100,3446,6,19,16529
101,3488,5,19,16488
102,3543,6,19,16432
103,3581,7,17,16395
104,3627,4,15,16354
105,3671,6,11,16312
106,3729,5,8,16258
107,3775,4,8,16213
108,3822,3,7,16168
109,3866,1,8,16125
110,3910,3,7,16080
111,3960,3,7,16030
112,4001,4,7,15988
113,4044,2,7,15947
114,4091,3,6,15900
115,4141,3,6,15850
116,4196,3,5,15796
117,4244,2,5,15749
118,4280,3,6,15711
119,4326,3,5,15666
120,4378,2,6,15614
121,4421,2,4,15573
122,4463,2,4,15531
123,4510,1,3,15486
124,4554,1,3,15442
125,4596,1,4,15399
126,4637,2,3,15358
127,4672,2,3,15323
128,4717,2,2,15279
129,4758,2,2,15238
130,4791,2,2,15205
131,4843,1,3,15153
132,4886,1,3,15110
133,4939,0,4,15057
134,4977,0,3,15020
