iteration,S,E,I,R
0,19980,0,20,0
1,19968,12,17,3
2,19951,25,19,5
3,19935,38,20,7
4,19919,45,23,13
5,19898,55,31,16
6,19864,71,46,19
7,19830,85,63,22
8,19772,122,70,36
9,19691,178,85,46
10,19617,210,119,54
11,19513,252,163,72
12,19366,319,227,88
13,19177,414,291,118
14,18897,566,379,158
15,18561,738,498,203
16,18155,956,617,272
17,17693,1160,801,346
18,17088,1397,1074,441
19,16336,1769,1318,577
20,15436,2153,1659,752
21,14372,2614,2036,978
22,13115,3104,2550,1231
23,11711,3649,3089,1551
24,10220,4096,3696,1988
25,8823,4344,4348,2485
26,7364,4595,5003,3038
27,6061,4625,5562,3752
28,4795,4595,6151,4459
29,3705,4377,6661,5257
30,2840,4018,7039,6103
31,2158,3554,7318,6970
32,1634,3063,7406,7897
33,1232,2638,7218,8912
34,958,2175,6982,9885
35,739,1814,6676,10771
36,597,1460,6275,11668
37,502,1189,5842,12467
38,436,963,5426,13175
39,410,759,4972,13859
40,378,607,4517,14498
41,355,491,4104,15050
42,344,406,3719,15531
43,350,338,3336,15976
44,356,287,2987,16370
45,363,265,2643,16729
46,376,231,2354,17039
47,403,188,2108,17301
48,444,157,1870,17529
49,464,142,1684,17710
50,507,135,1462,17896
51,540,112,1315,18033
52,580,101,1160,18159
53,597,95,1013,18295
54,634,89,907,18370
55,686,78,802,18434
56,723,72,714,18491
57,763,70,624,18543
58,808,72,553,18567
59,870,59,490,18581
60,926,59,441,18574
61,970,42,397,18591
62,1021,47,355,18577
63,1083,48,322,18547
64,1134,44,283,18539
65,1191,45,236,18528
66,1225,45,209,18521
67,1286,40,196,18478
68,1341,40,166,18453
69,1404,34,154,18408
70,1461,36,140,18363
71,1526,28,139,18307
72,1571,26,127,18276
73,1625,30,113,18232
74,1666,34,106,18194
75,1718,31,93,18158
76,1760,24,91,18125
77,1817,21,82,18080
78,1864,20,74,18042
79,1932,20,69,17979
80,1987,19,66,17928
81,2057,24,57,17862
82,2101,24,58,17817
83,2150,20,55,17775
84,2210,13,51,17726
85,2260,19,45,17676
86,2315,15,46,17624
87,2385,9,48,17558
88,2436,12,46,17506
89,2484,12,42,17462
90,2542,11,40,17407
91,2597,11,38,17354
92,2645,17,32,17306
93,2693,14,34,17259
94,2745,14,30,17211
95,2791,13,30,17166
96,2844,13,31,17112
97,2895,12,30,17063
98,2950,14,25,17011
99,3006,10,25,16959
100,3061,11,23,16905
101,3099,12,21,16868
102,3147,13,20,16820
103,3204,11,22,16763
104,3243,8,26,16723
105,3283,11,22,16684
