iteration,S,E,I,R
0,19980,0,20,0
1,19966,14,19,1
2,19954,21,22,3
3,19930,37,30,3
4,19908,53,29,10
5,19879,62,46,13
6,19834,86,63,17
7,19780,109,82,29
8,19713,150,99,38
9,19624,196,129,51
10,19519,255,156,70
11,19394,312,202,92
12,19214,409,263,114
13,18989,531,337,143
14,18717,631,465,187
15,18329,844,581,246
16,17883,1049,742,326
17,17287,1335,969,409
18,16564,1700,1192,544
19,15771,2039,1473,717
20,14757,2454,1876,913
21,13585,2912,2330,1173
22,12217,3457,2851,1475
23,10806,3828,3511,1855
24,9246,4293,4154,2307
25,7781,4543,4824,2852
26,6314,4794,5399,3493
27,5082,4641,6101,4176
28,3992,4474,6599,4935
29,3019,4189,7010,5782
30,2254,3756,7322,6668
31,1691,3305,7372,7632
32,1308,2751,7361,8580
33,1018,2275,7168,9539
34,807,1855,6840,10498
35,661,1502,6470,11367
36,526,1230,6080,12164
37,460,1023,5578,12939
38,416,851,5142,13591
39,397,691,4660,14252
40,376,548,4260,14816
41,359,457,3799,15385
42,355,373,3400,15872
43,360,317,3018,16305
44,373,287,2665,16675
45,396,238,2390,16976
46,425,209,2090,17276
47,468,165,1869,17498
48,496,154,1648,17702
49,528,135,1490,17847
50,554,117,1313,18016
51,595,114,1182,18109
52,635,113,1042,18210
53,686,103,933,18278
54,739,98,813,18350
55,795,79,734,18392
56,861,75,639,18425
57,906,72,581,18441
58,966,63,523,18448
59,1007,55,480,18458
60,1065,45,446,18444
61,1121,47,395,18437
62,1177,46,356,18421
63,1228,57,308,18407
64,1290,50,281,18379
65,1341,55,251,18353
66,1400,52,238,18310
67,1446,48,216,18290
68,1491,52,192,18265
69,1550,45,193,18212
70,1611,45,175,18169
71,1666,37,163,18134
72,1701,34,149,18116
73,1770,31,144,18055
74,1827,27,125,18021
75,1880,30,119,17971
76,1935,31,108,17926
77,1993,34,107,17866
78,2051,36,100,17813
79,2102,35,91,17772
80,2149,31,83,17737
81,2195,31,80,17694
82,2250,29,76,17645
83,2315,24,73,17588
84,2364,31,67,17538
85,2425,27,66,17482
86,2484,24,65,17427
87,2536,27,61,17376
88,2592,24,64,17320
89,2649,18,68,17265
90,2692,18,63,17227
91,2738,22,55,17185
92,2780,18,53,17149
93,2826,20,53,17101
94,2875,23,57,17045
95,2921,25,57,16997
96,2970,28,61,16941
97,3023,29,60,16888
98,3070,26,61,16843
99,3118,22,58,16802
100,3164,20,55,16761
101,3205,20,51,16724
102,3273,21,45,16661
103,3311,22,44,16623
104,3359,19,46,16576
105,3404,18,46,16532
106,3454,24,41,16481
107,3503,20,43,16434
108,3556,20,43,16381
109,3593,29,39,16339
110,3637,33,39,16291
111,3679,22,47,16252
112,3728,23,46,16203
113,3766,26,41,16167
114,3813,28,46,16113
115,3850,24,49,16077
116,3891,19,55,16035
117,3923,24,53,16000
118,3967,18,55,15960
119,4005,22,52,15921
120,4046,24,47,15883
121,4098,24,48,15830
122,4124,22,51,15803
123,4168,23,53,15756
124,4207,28,51,15714
125,4242,25,49,15684
126,4285,25,40,15650
127,4326,31,42,15601
128,4374,28,49,15549
129,4419,25,53,15503
130,4457,30,53,15460
131,4484,44,46,15426
132,4522,38,57,15383
133,4560,39,58,15343
134,4596,44,58,15302
135,4638,40,62,15260
136,4662,44,71,15223
137,4684,47,71,15198
138,4710,55,70,15165
139,4731,61,70,15138
140,4762,54,82,15102
141,4781,49,91,15079
142,4793,59,88,15060
143,4821,57,94,15028
144,4849,63,93,14995
145,4875,64,94,14967
146,4888,62,103,14947
147,4907,68,106,14919
148,4925,71,113,14891
149,4954,70,113,14863
150,4974,75,124,14827
151,5007,75,121,14797
152,5040,65,134,14761
153,5071,74,138,14717
154,5100,73,138,14689
155,5109,77,148,14666
156,5122,91,142,14645
157,5137,95,147,14621
158,5148,103,150,14599
159,5165,113,151,14571
160,5174,116,148,14562
161,5189,103,171,14537
162,5195,113,180,14512
163,5195,123,184,14498
164,5196,120,194,14490
165,5207,113,202,14478
166,5219,122,207,14452
167,5224,125,212,14439
168,5233,120,216,14431
169,5233,128,227,14412
170,5213,159,217,14411
171,5224,148,235,14393
172,5210,166,245,14379
173,5206,167,257,14370
174,5189,182,262,14367
175,5183,187,272,14358
176,5180,191,282,14347
177,5166,189,303,14342
178,5173,182,323,14322
179,5147,210,330,14313
180,5137,211,351,14301
181,5099,245,343,14313
182,5074,246,370,14310
183,5053,259,381,14307
184,5029,279,384,14308
185,5007,272,410,14311
186,4979,259,434,14328
187,4957,251,457,14335
188,4911,268,465,14356
189,4874,286,466,14374
190,4851,291,461,14397
191,4818,262,506,14414
192,4768,287,494,14451
193,4722,307,504,14467
194,4662,328,523,14487
195,4617,322,547,14514
196,4562,341,563,14534
197,4525,339,586,14550
198,4481,348,598,14573
199,4423,362,623,14592
200,4351,384,626,14639
201,4282,394,658,14666
202,4225,408,662,14705
203,4176,388,701,14735
204,4136,359,745,14760
205,4060,402,735,14803
206,4008,384,763,14845
207,3967,382,773,14878
208,3903,410,746,14941
209,3868,390,749,14993
210,3823,404,761,15012
211,3771,412,784,15033
212,3725,422,776,15077
213,3674,428,796,15102
214,3614,430,819,15137
215,3582,395,832,15191
216,3538,401,830,15231
217,3504,387,821,15288
218,3452,384,816,15348
219,3413,361,826,15400
220,3353,384,797,15466
221,3329,355,818,15498
222,3313,352,798,15537
223,3293,337,789,15581
224,3265,336,782,15617
225,3237,349,762,15652
226,3213,340,766,15681
227,3179,339,758,15724
228,3157,339,735,15769
229,3162,328,742,15768
230,3162,321,732,15785
231,3168,313,720,15799
232,3156,297,695,15852
233,3149,305,703,15843
234,3148,313,700,15839
235,3149,302,694,15855
236,3156,291,678,15875
237,3169,300,668,15863
238,3150,310,673,15867
239,3139,312,679,15870
240,3154,301,675,15870
241,3141,298,656,15905
242,3157,277,663,15903
243,3154,294,638,15914
244,3172,287,624,15917
245,3184,287,616,15913
246,3201,266,588,15945
247,3224,272,567,15937
248,3248,274,565,15913
249,3253,285,554,15908
250,3273,261,550,15916
251,3281,262,547,15910
252,3304,257,535,15904
253,3334,244,531,15891
254,3351,249,536,15864
255,3386,226,529,15859
256,3406,223,526,15845
257,3417,232,517,15834
258,3433,222,527,15818
259,3452,207,532,15809
260,3459,234,515,15792
261,3492,233,507,15768
262,3508,225,510,15757
263,3531,207,509,15753
264,3539,213,497,15751
265,3558,217,492,15733
266,3567,231,481,15721
267,3580,241,467,15712
268,3602,230,471,15697
269,3617,239,469,15675
270,3631,231,482,15656
271,3649,224,470,15657
272,3670,215,467,15648
273,3687,216,474,15623
274,3720,228,474,15578
275,3728,227,470,15575
276,3739,233,461,15567
277,3780,221,476,15523
278,3785,239,474,15502
279,3817,238,475,15470
280,3833,240,467,15460
281,3851,242,459,15448
282,3879,242,456,15423
283,3889,248,485,15378
284,3888,257,496,15359
285,3898,250,522,15330
286,3918,247,523,15312
287,3940,245,532,15283
288,3945,271,513,15271
289,3956,274,517,15253
290,3957,267,532,15244
291,3942,283,537,15238
292,3954,295,538,15213
293,3958,291,544,15207
294,3973,289,564,15174
295,3972,298,581,15149
296,4012,279,595,15114
297,3984,297,596,15123
298,3966,292,599,15143
299,3945,307,607,15141
300,3964,318,621,15097
301,3965,300,655,15080
302,3960,316,633,15091
303,3959,323,648,15070
304,3952,329,654,15065
305,3916,359,658,15067
306,3886,355,688,15071
307,3878,365,693,15064
308,3854,371,703,15072
309,3813,389,710,15088
310,3792,384,704,15120
311,3757,397,703,15143
312,3736,396,736,15132
313,3716,402,751,15131
314,3690,404,759,15147
315,3674,396,768,15162
316,3645,385,778,15192
317,3640,385,775,15200
318,3645,386,748,15221
319,3621,402,745,15232
320,3595,418,732,15255
321,3586,414,747,15253
322,3553,416,756,15275
323,3549,392,764,15295
324,3553,352,794,15301
325,3524,369,809,15298
326,3490,375,816,15319
327,3459,395,788,15358
328,3455,387,795,15363
329,3454,398,780,15368
330,3457,390,775,15378
331,3434,404,771,15391
332,3439,366,780,15415
333,3432,345,789,15434
334,3423,360,779,15438
335,3451,361,746,15442
336,3447,347,748,15458
337,3443,357,741,15459
338,3445,346,738,15471
339,3428,324,752,15496
340,3423,336,741,15500
341,3424,346,727,15503
342,3400,355,732,15513
343,3426,333,733,15508
344,3444,318,731,15507
345,3444,328,716,15512
346,3448,334,709,15509
347,3457,329,716,15498
348,3480,313,737,15470
349,3470,341,724,15465
350,3448,364,714,15474
351,3423,385,703,15489
352,3413,381,707,15499
353,3413,368,713,15506
354,3421,364,712,15503
355,3444,351,733,15472
356,3441,348,743,15468
357,3415,350,729,15506
358,3406,336,723,15535
359,3419,336,724,15521
360,3438,339,715,15508
361,3432,341,714,15513
362,3402,337,724,15537
363,3411,352,712,15525
364,3422,356,691,15531
365,3443,323,715,15519
366,3451,323,702,15524
367,3449,323,716,15512
368,3453,328,707,15512
369,3452,321,706,15521
370,3448,342,700,15510
371,3447,345,714,15494
372,3454,328,741,15477
373,3460,325,721,15494
374,3467,297,743,15493
375,3445,329,712,15514
376,3451,324,734,15491
377,3446,352,720,15482
378,3426,345,732,15497
379,3424,362,728,15486
380,3429,357,728,15486
381,3427,334,761,15478
382,3404,339,752,15505
383,3397,337,742,15524
384,3394,333,741,15532
385,3401,331,736,15532
386,3383,353,717,15547
387,3385,334,748,15533
388,3387,344,727,15542
389,3397,337,711,15555
390,3407,329,711,15553
391,3414,327,691,15568
392,3417,332,677,15574
393,3430,327,681,15562
394,3445,314,712,15529
395,3459,309,696,15536
396,3459,325,676,15540
397,3467,312,683,15538
398,3479,291,702,15528
399,3476,295,701,15528
400,3507,287,698,15508
401,3533,292,664,15511
402,3547,303,651,15499
403,3565,311,646,15478
404,3580,298,652,15470
405,3588,294,658,15460
406,3614,273,656,15457
407,3589,301,640,15470
408,3605,313,624,15458
409,3611,300,641,15448
410,3619,315,622,15444
411,3613,322,617,15448
412,3614,325,618,15443
413,3619,322,622,15437
414,3636,321,634,15409
415,3644,331,629,15396
416,3654,339,616,15391
417,3668,313,667,15352
418,3658,342,664,15336
419,3676,329,673,15322
420,3677,330,664,15329
421,3673,321,677,15329
422,3679,328,644,15349
423,3657,367,625,15351
424,3677,333,645,15345
425,3684,320,653,15343
426,3708,323,638,15331
427,3703,328,647,15322
428,3705,319,634,15342
429,3669,331,649,15351
430,3663,350,664,15323
431,3662,344,682,15312
432,3686,354,666,15294
433,3669,343,680,15308
434,3648,336,690,15326
435,3653,323,697,15327
436,3634,342,687,15337
437,3638,346,692,15324
438,3637,342,705,15316
439,3663,329,721,15287
440,3653,345,709,15293
441,3634,360,697,15309
442,3612,374,702,15312
443,3597,354,720,15329
444,3588,322,759,15331
445,3593,323,743,15341
446,3561,326,748,15365
447,3559,314,764,15363
448,3558,325,741,15376
449,3541,350,717,15392
450,3573,343,708,15376
451,3564,345,708,15383
452,3571,336,708,15385
453,3580,340,721,15359
454,3581,349,706,15364
455,3558,335,708,15399
456,3556,339,700,15405
457,3554,320,726,15400
458,3548,332,713,15407
459,3549,335,705,15411
460,3538,350,691,15421
461,3556,340,688,15416
462,3554,348,689,15409
463,3570,332,691,15407
464,3565,332,701,15402
465,3571,340,696,15393
466,3584,335,700,15381
467,3592,342,710,15356
468,3574,366,704,15356
469,3561,381,699,15359
470,3540,382,714,15364
471,3553,346,753,15348
472,3548,343,758,15351
473,3523,376,744,15357
474,3511,364,765,15360
475,3501,370,757,15372
476,3499,358,760,15383
477,3493,374,765,15368
478,3487,367,761,15385
479,3477,378,765,15380
480,3454,373,769,15404
481,3453,364,771,15412
482,3454,366,790,15390
483,3468,369,769,15394
484,3461,374,750,15415
485,3456,353,764,15427
486,3440,351,759,15450
487,3439,361,750,15450
488,3424,367,752,15457
489,3398,359,762,15481
490,3379,375,743,15503
491,3380,368,762,15490
492,3386,337,769,15508
493,3387,335,782,15496
494,3367,349,775,15509
495,3365,334,789,15512
