iteration,S,E,I,R
0,19980,0,20,0
1,19961,19,20,0
2,19941,31,26,2
3,19916,50,27,7
4,19890,59,42,9
5,19859,76,50,15
6,19819,94,58,29
7,19761,128,74,37
8,19697,157,100,46
9,19598,212,131,59
10,19472,268,188,72
11,19308,350,244,98
12,19112,461,300,127
13,18857,599,380,164
14,18555,732,496,217
15,18146,942,629,283
16,17663,1166,809,362
17,17011,1473,1065,451
18,16220,1835,1345,600
19,15256,2270,1690,784
20,14151,2756,2094,999
21,12977,3185,2590,1248
22,11572,3660,3166,1602
23,10125,4043,3815,2017
24,8619,4419,4411,2551
25,7173,4660,5029,3138
26,5846,4684,5695,3775
27,4636,4550,6264,4550
28,3615,4285,6720,5380
29,2760,3906,7066,6268
30,2116,3439,7251,7194
31,1573,3020,7277,8130
32,1185,2584,7221,9010
33,899,2163,7039,9899
34,687,1810,6726,10777
35,551,1445,6381,11623
36,471,1159,5969,12401
37,403,937,5493,13167
38,358,759,5048,13835
39,326,598,4612,14464
40,316,465,4194,15025
41,312,389,3793,15506
42,311,311,3422,15956
43,325,249,3041,16385
44,332,225,2687,16756
45,344,179,2435,17042
46,369,156,2160,17315
47,419,131,1906,17544
48,452,130,1686,17732
49,498,116,1466,17920
50,525,115,1265,18095
51,566,98,1121,18215
52,609,86,1014,18291
53,653,75,895,18377
54,705,70,803,18422
55,738,80,709,18473
56,784,65,644,18507
57,828,59,583,18530
58,877,64,505,18554
59,925,64,444,18567
60,971,66,389,18574
61,1039,65,349,18547
62,1093,57,319,18531
63,1138,54,281,18527
64,1205,44,258,18493
65,1268,34,238,18460
66,1324,33,206,18437
67,1379,32,185,18404
68,1440,27,164,18369
69,1478,41,147,18334
70,1541,36,136,18287
71,1606,29,137,18228
72,1650,33,130,18187
73,1683,36,120,18161
74,1747,27,110,18116
75,1805,23,111,18061
76,1858,25,100,18017
77,1905,26,95,17974
78,1964,29,82,17925
79,2009,38,76,17877
80,2060,32,80,17828
81,2107,37,75,17781
82,2160,32,75,17733
83,2200,29,69,17702
84,2259,30,64,17647
85,2307,21,64,17608
86,2368,21,58,17553
87,2418,17,55,17510
88,2472,12,50,17466
89,2521,11,51,17417
90,2581,12,47,17360
91,2629,14,35,17322
92,2683,14,31,17272
93,2730,10,35,17225
94,2779,10,34,17177
95,2825,12,36,17127
96,2872,11,29,17088
97,2936,10,23,17031
98,3003,10,22,16965
99,3054,4,26,16916
100,3100,7,23,16870
101,3142,5,25,16828
102,3182,7,20,16791
103,3230,10,20,16740
104,3281,9,21,16689
105,3311,7,22,16660
106,3358,8,21,16613
107,3390,8,22,16580
108,3447,8,22,16523
109,3489,10,19,16482
110,3535,12,19,16434
111,3573,10,22,16395
112,3634,11,19,16336
113,3693,12,15,16280
114,3747,13,13,16227
115,3796,13,11,16180
116,3843,13,11,16133
117,3894,12,11,16083
118,3936,9,12,16043
119,3989,8,13,15990
120,4022,8,15,15955
121,4083,6,15,15896
122,4123,7,13,15857
123,4160,13,13,15814
124,4201,13,15,15771
125,4248,13,16,15723
126,4294,10,18,15678
127,4341,8,16,15635
128,4388,7,14,15591
129,4431,7,16,15546
130,4492,9,14,15485
131,4535,8,17,15440
132,4566,11,18,15405
133,4608,10,19,15363
134,4652,7,21,15320
135,4677,10,19,15294
136,4714,9,18,15259
137,4755,13,16,15216
138,4790,13,17,15180
139,4816,12,20,15152
140,4859,13,20,15108
141,4894,11,22,15073
142,4946,12,21,15021
143,4991,9,24,14976
144,5033,6,26,14935
145,5086,6,20,14888
146,5116,9,15,14860
147,5161,11,14,14814
148,5201,11,14,14774
149,5235,10,17,14738
150,5271,11,17,14701
151,5324,12,12,14652
152,5363,7,17,14613
153,5390,7,15,14588
154,5439,5,15,14541
155,5469,6,14,14511
156,5516,6,14,14464
157,5545,4,17,14434
158,5575,6,12,14407
159,5616,7,13,14364
160,5647,10,13,14330
161,5697,9,15,14279
162,5733,9,15,14243
163,5774,7,18,14201
164,5804,10,18,14168
165,5837,7,18,14138
166,5874,4,20,14102
167,5906,3,22,14069
168,5943,8,19,14030
169,5983,5,25,13987
170,6021,8,22,13949
171,6053,12,23,13912
172,6098,8,24,13870
173,6129,14,24,13833
174,6173,18,24,13785
175,6220,13,27,13740
176,6261,13,28,13698
177,6287,20,31,13662
178,6324,23,32,13621
179,6358,23,34,13585
180,6380,28,37,13555
181,6398,34,36,13532
182,6433,36,41,13490
183,6462,35,46,13457
184,6495,39,52,13414
185,6517,48,63,13372
186,6546,49,73,13332
187,6569,54,76,13301
188,6592,60,75,13273
189,6604,69,79,13248
190,6619,73,83,13225
191,6636,71,96,13197
192,6656,75,108,13161
193,6669,84,113,13134
194,6687,83,128,13102
195,6702,84,132,13082
196,6716,91,143,13050
197,6714,107,141,13038
198,6702,118,157,13023
199,6686,134,169,13011
200,6661,164,173,13002
201,6659,168,184,12989
202,6649,168,207,12976
203,6625,176,221,12978
204,6618,163,250,12969
205,6597,179,258,12966
206,6584,176,284,12956
207,6557,188,301,12954
208,6501,221,324,12954
209,6445,229,367,12959
210,6394,263,371,12972
211,6341,274,397,12988
212,6274,313,425,12988
213,6207,318,452,13023
214,6128,347,480,13045
215,6046,377,494,13083
216,5953,393,552,13102
217,5853,406,598,13143
218,5781,405,648,13166
219,5677,432,675,13216
220,5546,479,704,13271
221,5448,482,765,13305
222,5323,523,794,13360
223,5207,529,828,13436
224,5096,546,871,13487
225,4979,555,929,13537
226,4835,569,982,13614
227,4674,595,1023,13708
228,4499,627,1067,13807
229,4352,630,1130,13888
230,4193,661,1150,13996
231,4043,664,1196,14097
232,3890,669,1244,14197
233,3756,651,1267,14326
234,3617,649,1257,14477
235,3540,620,1276,14564
236,3422,600,1305,14673
237,3307,587,1312,14794
238,3219,563,1302,14916
239,3123,556,1271,15050
240,3023,555,1268,15154
241,2918,565,1258,15259
242,2825,575,1247,15353
243,2747,541,1245,15467
244,2663,537,1210,15590
245,2613,520,1186,15681
246,2531,506,1189,15774
247,2465,483,1176,15876
248,2427,446,1140,15987
249,2393,403,1101,16103
250,2349,391,1073,16187
251,2338,351,1038,16273
252,2320,330,1016,16334
253,2298,325,972,16405
254,2321,308,926,16445
255,2302,289,901,16508
256,2290,268,896,16546
257,2292,279,845,16584
258,2292,278,813,16617
259,2310,263,781,16646
260,2322,266,763,16649
261,2344,244,731,16681
262,2364,247,693,16696
263,2364,249,679,16708
264,2384,240,639,16737
265,2413,247,616,16724
266,2421,245,609,16725
267,2455,234,575,16736
268,2465,220,574,16741
269,2513,188,564,16735
270,2539,201,531,16729
271,2577,191,516,16716
272,2609,190,516,16685
273,2628,193,489,16690
274,2656,199,455,16690
275,2701,194,439,16666
276,2717,189,442,16652
277,2747,173,444,16636
278,2778,175,437,16610
279,2820,182,419,16579
280,2869,162,421,16548
281,2916,172,401,16511
282,2973,153,401,16473
283,3025,140,386,16449
284,3050,144,376,16430
285,3109,136,370,16385
286,3155,153,350,16342
287,3189,152,352,16307
288,3226,158,352,16264
289,3271,172,346,16211
290,3324,158,337,16181
291,3359,161,335,16145
292,3387,152,347,16114
293,3428,150,343,16079
294,3451,166,349,16034
295,3479,178,355,15988
296,3517,185,361,15937
297,3536,201,355,15908
298,3549,212,365,15874
299,3584,196,380,15840
300,3610,187,379,15824
301,3654,200,383,15763
302,3701,197,395,15707
303,3720,188,406,15686
304,3745,206,382,15667
305,3768,211,389,15632
306,3791,219,393,15597
307,3811,214,414,15561
308,3831,223,422,15524
309,3847,233,437,15483
310,3867,238,444,15451
311,3873,243,455,15429
312,3885,244,463,15408
313,3895,248,476,15381
314,3906,254,479,15361
315,3919,255,490,15336
316,3922,258,493,15327
317,3951,246,498,15305
318,3996,227,502,15275
