iteration,S,E,I,R
0,19980,0,20,0
1,19971,9,20,0
2,19949,27,20,4
3,19931,35,26,8
4,19907,49,30,14
5,19880,64,36,20
6,19852,73,49,26
7,19789,111,71,29
8,19730,138,91,41
9,19644,185,122,49
10,19537,244,156,63
11,19400,308,212,80
12,19195,428,266,111
13,18992,529,334,145
14,18680,690,443,187
15,18312,874,558,256
16,17868,1074,728,330
17,17319,1350,897,434
18,16626,1662,1163,549
19,15817,2029,1451,703
20,14848,2447,1825,880
21,13715,2911,2269,1105
22,12473,3321,2802,1404
23,11028,3826,3362,1784
24,9550,4260,3931,2259
25,8109,4490,4592,2809
26,6703,4665,5229,3403
27,5411,4609,5864,4116
28,4263,4449,6379,4909
29,3290,4202,6778,5730
30,2549,3787,7026,6638
31,1968,3283,7184,7565
32,1526,2808,7156,8510
33,1167,2356,7041,9436
34,910,1972,6763,10355
35,735,1606,6363,11296
36,615,1301,5961,12123
37,536,1065,5523,12876
38,465,894,5058,13583
39,407,755,4640,14198
40,386,656,4209,14749
41,375,517,3830,15278
42,368,420,3466,15746
43,365,340,3134,16161
44,375,255,2849,16521
45,377,223,2549,16851
46,406,189,2282,17123
47,422,157,2030,17391
48,455,152,1803,17590
49,482,142,1599,17777
50,513,135,1417,17935
51,550,112,1283,18055
52,588,106,1118,18188
53,649,89,973,18289
54,713,86,874,18327
55,777,80,784,18359
56,816,85,693,18406
57,888,82,630,18400
58,933,82,551,18434
59,981,72,498,18449
60,1017,73,444,18466
61,1054,63,413,18470
62,1107,67,376,18450
63,1148,64,350,18438
64,1195,63,314,18428
65,1253,62,270,18415
66,1303,51,260,18386
67,1359,48,238,18355
68,1410,47,212,18331
69,1457,50,193,18300
70,1508,42,182,18268
71,1551,41,163,18245
72,1597,44,145,18214
73,1638,46,134,18182
74,1689,38,131,18142
75,1747,34,120,18099
76,1790,41,107,18062
77,1844,39,104,18013
78,1899,23,103,17975
79,1953,21,92,17934
80,2015,32,88,17865
81,2059,28,89,17824
82,2123,30,83,17764
83,2190,22,85,17703
84,2258,19,74,17649
85,2315,22,66,17597
86,2371,17,62,17550
