iteration,S,E,I,R
0,19980,0,20,0
1,19960,20,19,1
2,19938,37,23,2
3,19907,55,34,4
4,19881,67,42,10
5,19846,89,51,14
6,19802,105,74,19
7,19747,131,91,31
8,19648,188,121,43
9,19523,256,164,57
10,19401,299,225,75
11,19199,406,294,101
12,18953,538,365,144
13,18635,707,460,198
14,18278,859,592,271
15,17779,1091,775,355
16,17191,1343,999,467
17,16478,1680,1261,581
18,15547,2142,1571,740
19,14532,2530,1983,955
20,13357,3036,2393,1214
21,11983,3564,2911,1542
22,10542,3968,3566,1924
23,9032,4351,4199,2418
24,7564,4578,4882,2976
25,6205,4623,5576,3596
26,4938,4569,6162,4331
27,3808,4416,6623,5153
28,2960,4048,6997,5995
29,2263,3631,7189,6917
30,1739,3144,7304,7813
31,1327,2654,7287,8732
32,1014,2206,7114,9666
33,807,1812,6742,10639
34,654,1478,6337,11531
35,562,1205,5916,12317
36,455,1003,5479,13063
37,416,785,5037,13762
38,375,659,4559,14407
39,336,567,4114,14983
40,329,458,3720,15493
41,333,383,3326,15958
42,342,315,2951,16392
43,369,262,2647,16722
44,392,222,2378,17008
45,424,191,2133,17252
46,455,169,1893,17483
47,470,155,1654,17721
48,518,128,1463,17891
49,559,122,1312,18007
50,595,114,1168,18123
51,637,114,1034,18215
52,670,102,946,18282
53,713,87,860,18340
54,760,80,781,18379
55,820,74,699,18407
56,879,67,627,18427
57,923,65,565,18447
58,971,63,489,18477
59,1017,61,444,18478
60,1084,65,392,18459
61,1143,58,358,18441
62,1204,55,331,18410
63,1262,52,293,18393
64,1314,47,280,18359
65,1376,51,259,18314
66,1427,57,244,18272
67,1490,46,234,18230
68,1527,38,213,18222
69,1581,39,192,18188
70,1632,36,172,18160
71,1693,37,150,18120
72,1733,38,121,18108
73,1791,32,120,18057
74,1846,38,113,18003
75,1916,35,109,17940
76,1954,33,100,17913
77,2009,32,92,17867
78,2076,24,91,17809
79,2133,20,82,17765
80,2177,22,72,17729
81,2212,25,63,17700
82,2263,24,65,17648
83,2309,30,61,17600
84,2352,27,60,17561
85,2408,22,59,17511
86,2460,23,52,17465
87,2526,26,49,17399
88,2572,21,53,17354
89,2616,21,47,17316
90,2671,26,39,17264
91,2717,26,33,17224
92,2757,22,36,17185
93,2824,18,36,17122
94,2861,17,37,17085
95,2908,10,34,17048
96,2963,6,32,16999
97,3005,8,31,16956
98,3061,8,30,16901
99,3115,9,29,16847
100,3160,13,29,16798
101,3216,13,26,16745
102,3279,14,27,16680
103,3326,13,28,16633
104,3367,12,25,16596
105,3422,12,26,16540
106,3479,11,25,16485
107,3513,7,26,16454
108,3573,8,24,16395
109,3624,6,25,16345
110,3681,10,22,16287
111,3737,10,25,16228
112,3784,11,24,16181
113,3826,14,22,16138
114,3874,9,24,16093
115,3924,9,27,16040
116,3974,7,27,15992
117,4013,9,29,15949
118,4056,13,22,15909
119,4098,14,22,15866
120,4138,12,21,15829
121,4184,16,21,15779
122,4221,16,23,15740
123,4268,14,25,15693
124,4301,13,27,15659
125,4335,10,27,15628
126,4370,9,28,15593
127,4406,15,23,15556
128,4449,14,28,15509
129,4479,12,29,15480
130,4520,13,30,15437
131,4562,17,25,15396
132,4604,11,30,15355
133,4640,12,27,15321
134,4685,17,29,15269
135,4729,17,29,15225
136,4774,15,29,15182
137,4822,14,30,15134
138,4872,14,29,15085
139,4908,18,27,15047
140,4941,17,32,15010
141,4999,18,32,14951
142,5035,24,30,14911
143,5073,20,35,14872
144,5109,18,38,14835
145,5141,21,36,14802
146,5174,23,43,14760
147,5219,28,46,14707
148,5262,32,40,14666
149,5301,33,39,14627
150,5344,30,46,14580
151,5373,32,52,14543
152,5399,31,53,14517
153,5425,33,56,14486
154,5457,42,49,14452
155,5484,40,48,14428
156,5519,36,56,14389
157,5547,40,56,14357
158,5568,33,62,14337
