iteration,S,E,I,R
0,19980,0,20,0
1,19967,13,16,4
2,19962,14,17,7
3,19944,26,19,11
4,19929,33,25,13
5,19906,44,34,16
6,19878,60,46,16
7,19841,74,61,24
8,19795,98,75,32
9,19743,125,88,44
10,19666,166,114,54
11,19567,219,145,69
12,19429,298,186,87
13,19255,385,254,106
14,19047,494,308,151
15,18777,603,428,192
16,18409,790,550,251
17,17989,989,687,335
18,17447,1256,874,423
19,16793,1567,1110,530
20,15950,1981,1399,670
21,15019,2350,1797,834
22,13807,2874,2251,1068
23,12537,3339,2746,1378
24,11105,3795,3402,1698
25,9622,4222,3999,2157
26,8124,4523,4675,2678
27,6665,4677,5363,3295
28,5351,4684,5926,4039
29,4219,4493,6515,4773
30,3238,4194,6925,5643
31,2474,3798,7191,6537
32,1880,3350,7297,7473
33,1434,2860,7248,8458
34,1094,2394,7095,9417
35,851,1960,6847,10342
36,692,1610,6432,11266
37,570,1317,6052,12061
38,485,1069,5595,12851
39,442,842,5155,13561
40,406,691,4691,14212
41,381,543,4309,14767
42,370,445,3871,15314
43,381,380,3461,15778
44,398,307,3125,16170
45,407,253,2779,16561
46,424,224,2481,16871
47,435,209,2204,17152
48,469,178,1973,17380
49,502,164,1744,17590
50,540,146,1569,17745
51,563,148,1382,17907
52,602,120,1261,18017
53,639,111,1124,18126
54,689,88,992,18231
55,732,81,897,18290
56,759,79,785,18377
57,811,70,690,18429
58,864,73,620,18443
59,921,68,555,18456
60,971,63,479,18487
61,1039,56,420,18485
62,1087,69,373,18471
63,1144,67,343,18446
64,1188,71,315,18426
65,1240,63,301,18396
66,1306,58,273,18363
67,1364,59,245,18332
68,1417,65,229,18289
69,1474,64,216,18246
70,1534,62,207,18197
71,1587,65,193,18155
72,1651,49,185,18115
73,1690,49,172,18089
74,1744,51,166,18039
75,1813,36,154,17997
76,1866,37,127,17970
77,1920,33,111,17936
78,1988,32,101,17879
79,2047,37,91,17825
80,2092,31,88,17789
81,2149,29,82,17740
82,2201,31,77,17691
83,2249,28,75,17648
84,2292,30,72,17606
85,2347,26,74,17553
86,2397,29,67,17507
87,2443,29,59,17469
88,2501,30,62,17407
89,2559,22,60,17359
90,2615,21,58,17306
91,2664,22,54,17260
92,2706,18,51,17225
93,2750,15,55,17180
94,2806,18,46,17130
95,2848,16,47,17089
96,2905,17,42,17036
97,2965,21,40,16974
98,3030,22,37,16911
99,3083,14,39,16864
100,3127,15,37,16821
101,3176,17,41,16766
102,3237,16,44,16703
103,3276,14,42,16668
104,3322,14,39,16625
105,3372,19,42,16567
106,3425,19,37,16519
107,3472,20,38,16470
108,3513,18,36,16433
109,3562,18,39,16381
110,3616,17,37,16330
111,3672,19,36,16273
112,3710,24,31,16235
113,3754,22,32,16192
114,3787,24,33,16156
115,3843,21,32,16104
116,3876,21,35,16068
117,3914,19,34,16033
118,3969,19,33,15979
119,4000,27,32,15941
120,4048,26,33,15893
121,4099,25,31,15845
122,4136,30,26,15808
123,4188,25,31,15756
124,4237,20,33,15710
125,4279,25,34,15662
126,4323,22,41,15614
127,4357,21,43,15579
128,4395,25,36,15544
129,4432,22,39,15507
130,4485,18,41,15456
131,4533,11,45,15411
132,4569,12,43,15376
133,4592,20,38,15350
134,4633,21,38,15308
135,4664,27,34,15275
136,4701,26,40,15233
137,4740,30,42,15188
138,4778,31,44,15147
139,4814,34,46,15106
140,4849,32,51,15068
141,4889,29,51,15031
142,4924,30,55,14991
143,4954,38,55,14953
144,4981,40,59,14920
145,5014,38,63,14885
146,5048,38,63,14851
147,5078,40,58,14824
148,5120,37,64,14779
149,5159,39,57,14745
150,5179,50,56,14715
151,5215,44,63,14678
152,5235,42,71,14652
153,5266,47,63,14624
154,5295,52,64,14589
155,5330,54,71,14545
156,5365,47,82,14506
157,5397,47,86,14470
158,5426,59,83,14432
159,5433,66,95,14406
160,5459,67,94,14380
161,5484,65,101,14350
162,5497,68,109,14326
163,5507,77,125,14291
164,5533,83,117,14267
165,5571,81,127,14221
