iteration,S,E,I,R
304,3994,315,547,15144
305,3972,326,574,15128
306,3989,320,595,15096
307,3974,343,600,15083
308,3973,356,614,15057
309,3975,330,644,15051
310,3955,346,653,15046
311,3924,348,642,15086
312,3890,369,638,15103
313,3899,357,641,15103
314,3898,342,656,15104
315,3883,344,679,15094
316,3868,365,682,15085
317,3854,348,705,15093
318,3840,342,717,15101
319,3805,353,717,15125
320,3796,347,719,15138
321,3770,368,716,15146
322,3756,377,711,15156
323,3756,381,703,15160
324,3737,384,702,15177
325,3718,364,736,15182
326,3689,382,741,15188
327,3698,367,752,15183
328,3689,361,746,15204
329,3677,362,737,15224
330,3669,343,763,15225
331,3642,357,751,15250
332,3634,364,739,15263
333,3641,366,718,15275
334,3643,351,723,15283
335,3635,371,717,15277
336,3633,372,712,15283
337,3627,342,716,15315
338,3622,323,745,15310
339,3610,325,723,15342
340,3611,323,708,15358
341,3611,330,698,15361
342,3642,337,674,15347
343,3621,354,674,15351
344,3646,335,689,15330
345,3683,307,677,15333
346,3693,319,673,15315
347,3667,333,665,15335
348,3664,338,675,15323
349,3676,335,667,15322
350,3682,329,658,15331
351,3682,325,666,15327
352,3671,327,660,15342
353,3662,313,662,15363
354,3658,305,680,15357
355,3653,300,684,15363
356,3673,287,686,15354
357,3675,297,681,15347
358,3670,312,668,15350
359,3681,305,685,15329
360,3661,312,691,15336
361,3653,319,697,15331
362,3668,311,696,15325
363,3645,335,676,15344
364,3654,326,676,15344
365,3633,352,677,15338
366,3629,357,698,15316
367,3622,354,699,15325
368,3626,359,686,15329
369,3627,372,696,15305
370,3620,355,730,15295
371,3618,360,741,15281
372,3613,384,716,15287
373,3603,357,741,15299
374,3596,352,755,15297
375,3571,356,754,15319
376,3577,332,770,15321
377,3564,340,747,15349
378,3583,348,703,15366
379,3575,350,697,15378
380,3558,362,699,15381
381,3561,355,689,15395
382,3568,346,706,15380
383,3546,343,714,15397
384,3544,346,712,15398
385,3543,346,710,15401
386,3529,333,737,15401
387,3537,344,713,15406
388,3535,344,723,15398
389,3524,358,720,15398
390,3506,367,713,15414
391,3498,373,694,15435
392,3496,355,699,15450
393,3503,356,712,15429
394,3508,340,704,15448
395,3502,350,708,15440
396,3492,354,709,15445
397,3484,339,721,15456
398,3483,361,689,15467
399,3478,350,699,15473
400,3482,327,730,15461
401,3480,339,728,15453
402,3473,327,745,15455
403,3469,321,731,15479
404,3477,344,703,15476
405,3498,314,702,15486
406,3509,329,685,15477
407,3510,333,680,15477
408,3509,337,676,15478
409,3503,334,684,15479
410,3508,343,687,15462
411,3495,352,700,15453
412,3499,365,693,15443
413,3491,369,693,15447
414,3518,351,701,15430
415,3530,346,706,15418
416,3521,335,707,15437
417,3519,330,720,15431
418,3537,319,726,15418
419,3513,341,715,15431
420,3522,341,717,15420
421,3531,319,721,15429
422,3525,329,710,15436
423,3516,328,714,15442
424,3533,326,715,15426
425,3547,318,706,15429
426,3544,322,698,15436
427,3544,303,697,15456
428,3550,313,668,15469
429,3582,314,660,15444
430,3586,320,652,15442
431,3602,307,653,15438
432,3596,316,652,15436
433,3621,306,667,15406
434,3619,308,654,15419
435,3629,313,652,15406
436,3622,309,660,15409
437,3632,300,674,15394
438,3622,331,660,15387
439,3621,325,665,15389
440,3627,316,661,15396
441,3640,312,660,15388
442,3643,327,647,15383
443,3642,328,655,15375
444,3625,331,681,15363
445,3597,324,673,15406
446,3593,307,683,15417
447,3590,332,663,15415
448,3612,326,647,15415
449,3616,330,653,15401
450,3622,350,639,15389
451,3634,332,642,15392
452,3637,333,644,15386
453,3647,340,634,15379
454,3631,361,625,15383
455,3641,341,647,15371
456,3631,350,645,15374
457,3661,332,654,15353
458,3653,325,663,15359
459,3645,317,668,15370
460,3627,345,678,15350
461,3640,339,688,15333
462,3630,349,673,15348
463,3626,337,683,15354
464,3641,323,693,15343
465,3648,322,699,15331
466,3655,327,685,15333
467,3632,342,670,15356
468,3633,322,714,15331
469,3647,325,700,15328
470,3650,321,711,15318
471,3650,329,691,15330
472,3624,349,695,15332
473,3608,366,707,15319
474,3602,360,703,15335
475,3590,361,684,15365
476,3593,372,679,15356
477,3603,362,694,15341
478,3633,336,699,15332
479,3643,344,677,15336
480,3646,337,670,15347
481,3643,340,649,15368
482,3643,356,659,15342
483,3642,363,669,15326
484,3633,345,677,15345
485,3631,340,704,15325
486,3617,354,711,15318
487,3626,356,712,15306
488,3631,324,733,15312
489,3620,354,695,15331
490,3615,364,687,15334
491,3632,360,686,15322
492,3644,344,696,15316
493,3614,372,713,15301
494,3614,352,743,15291
495,3600,371,750,15279
496,3597,345,770,15288
497,3576,362,755,15307
498,3575,339,761,15325
499,3565,338,763,15334
500,3545,360,754,15341
501,3511,375,742,15372
502,3515,367,747,15371
503,3522,353,759,15366
504,3516,364,726,15394
505,3511,347,728,15414
506,3505,355,744,15396
507,3520,361,740,15379
508,3502,389,728,15381
509,3490,391,709,15410
510,3479,378,721,15422
511,3466,364,743,15427
512,3467,358,748,15427
513,3464,351,758,15427
514,3489,346,751,15414
515,3479,356,746,15419
516,3479,354,741,15426
517,3462,364,740,15434
518,3441,374,722,15463
519,3419,383,711,15487
520,3390,413,727,15470
521,3399,390,745,15466
522,3396,376,735,15493
523,3412,365,726,15497
524,3425,341,732,15502
525,3433,335,734,15498
526,3413,353,716,15518
527,3417,345,716,15522
528,3437,330,707,15526
529,3440,335,699,15526
530,3454,330,712,15504
531,3461,337,695,15507
532,3466,345,689,15500
533,3477,338,698,15487
534,3447,361,709,15483
535,3444,357,720,15479
536,3430,366,724,15480
537,3414,356,743,15487
538,3448,314,759,15479
539,3444,338,737,15481
540,3451,347,730,15472
541,3453,339,724,15484
542,3470,340,699,15491
543,3478,333,700,15489
544,3473,321,696,15510
545,3463,338,693,15506
546,3475,335,707,15483
547,3481,345,690,15484
548,3490,338,695,15477
549,3483,351,698,15468
550,3479,363,678,15480
551,3467,369,683,15481
552,3493,349,710,15448
553,3480,348,719,15453
554,3473,349,735,15443
555,3461,347,738,15454
556,3482,349,721,15448
557,3474,349,737,15440
558,3494,345,734,15427
559,3513,330,717,15440
560,3526,351,699,15424
561,3522,367,683,15428
562,3518,360,699,15423
563,3519,373,679,15429
564,3531,359,694,15416
565,3533,356,722,15389
566,3553,345,718,15384
567,3570,336,706,15388
568,3556,356,695,15393
569,3584,343,696,15377
570,3610,322,699,15369
571,3603,337,687,15373
572,3609,336,674,15381
573,3607,349,681,15363
574,3601,355,690,15354
575,3608,359,680,15353
576,3610,332,714,15344
577,3597,322,705,15376
578,3594,331,693,15382
579,3589,355,683,15373
580,3598,360,686,15356
581,3597,353,686,15364
582,3607,337,718,15338
583,3593,346,724,15337
584,3572,351,712,15365
585,3584,348,692,15376
586,3573,352,695,15380
587,3590,336,710,15364
588,3607,330,680,15383
589,3620,321,693,15366
590,3618,324,696,15362
591,3623,326,702,15349
592,3668,316,684,15332
593,3661,338,701,15300
594,3664,342,696,15298
595,3638,359,698,15305
596,3637,347,718,15298
597,3644,359,702,15295
598,3625,365,700,15310
599,3625,358,718,15299
600,3633,352,724,15291
601,3590,391,716,15303
602,3572,394,722,15312
603,3590,374,733,15303
604,3567,396,714,15323
605,3582,372,739,15307
606,3603,350,741,15306
607,3630,355,718,15297
608,3650,352,697,15301
609,3645,341,720,15294
610,3620,360,715,15305
611,3633,345,692,15330
612,3643,331,696,15330
613,3643,360,691,15306
614,3663,338,684,15315
615,3676,335,694,15295
616,3681,337,685,15297
617,3688,318,700,15294
618,3712,332,659,15297
619,3693,340,673,15294
620,3675,355,665,15305
621,3679,357,651,15313
622,3670,348,659,15323
623,3673,340,677,15310
624,3663,352,686,15299
625,3665,346,701,15288
626,3676,335,709,15280
627,3662,343,700,15295
628,3654,345,703,15298
629,3685,342,676,15297
630,3681,367,652,15300
631,3686,349,673,15292
632,3685,362,693,15260
633,3679,367,696,15258
634,3681,366,703,15250
635,3687,345,718,15250
636,3690,325,729,15256
637,3695,329,717,15259
638,3672,367,696,15265
639,3687,360,698,15255
640,3674,371,704,15251
641,3677,363,710,15250
642,3666,364,721,15249
643,3677,343,730,15250
644,3666,350,725,15259
645,3664,363,709,15264
646,3665,359,737,15239
647,3624,384,745,15247
648,3625,378,750,15247
649,3626,369,769,15236
650,3641,357,762,15240
651,3633,367,754,15246
652,3618,380,753,15249
653,3592,375,764,15269
654,3566,377,784,15273
655,3549,394,775,15282
656,3523,408,769,15300
657,3528,390,783,15299
658,3524,384,808,15284
659,3511,385,824,15280
660,3494,380,829,15297
661,3493,379,805,15323
662,3482,389,788,15341
663,3469,386,792,15353
664,3484,369,782,15365
665,3460,392,769,15379
666,3446,377,774,15403
667,3436,381,770,15413
668,3418,387,741,15454
669,3401,384,754,15461
670,3387,395,751,15467
671,3399,368,761,15472
672,3375,351,789,15485
673,3365,353,776,15506
674,3382,344,758,15516
675,3405,318,754,15523
676,3390,325,740,15545
677,3370,317,741,15572
678,3370,309,763,15558
679,3382,319,731,15568
680,3385,299,732,15584
681,3389,317,725,15569
682,3416,335,691,15558
683,3424,344,679,15553
684,3432,333,684,15551
685,3458,321,688,15533
686,3488,289,708,15515
687,3478,310,683,15529
688,3476,323,678,15523
689,3489,324,684,15503
690,3497,322,671,15510
691,3509,346,670,15475
692,3533,326,672,15469
693,3570,318,666,15446
694,3591,289,673,15447
695,3615,300,652,15433
696,3614,304,654,15428
697,3603,329,642,15426
698,3622,312,647,15419
699,3626,321,642,15411
700,3633,335,643,15389
701,3650,334,647,15369
702,3636,349,624,15391
703,3650,333,618,15399
704,3685,332,616,15367
705,3679,342,643,15336
706,3675,338,662,15325
707,3685,335,674,15306
708,3702,320,685,15293
709,3696,334,669,15301
710,3709,336,662,15293
711,3700,346,650,15304
712,3689,353,652,15306
713,3693,342,679,15286
714,3681,354,676,15289
715,3679,359,669,15293
716,3693,363,675,15269
717,3681,342,715,15262
718,3690,343,709,15258
719,3685,337,712,15266
720,3678,362,707,15253
721,3665,369,713,15253
722,3655,359,735,15251
723,3647,356,745,15252
724,3635,360,739,15266
725,3619,373,732,15276
726,3608,382,738,15272
727,3610,379,754,15257
728,3597,381,754,15268
729,3605,355,764,15276
