iteration,S,E,I,R
0,19980,0,20,0
1,19967,13,18,2
2,19951,24,21,4
3,19928,35,30,7
4,19901,51,36,12
5,19873,63,45,19
6,19826,92,60,22
7,19773,116,83,28
8,19707,162,90,41
9,19618,205,124,53
10,19503,255,166,76
11,19359,314,223,104
12,19151,421,296,132
13,18898,551,376,175
14,18593,680,498,229
15,18179,912,609,300
16,17688,1135,800,377
17,17059,1468,991,482
18,16319,1770,1282,629
19,15410,2193,1587,810
20,14411,2572,1985,1032
21,13201,3027,2482,1290
22,11889,3471,3037,1603
23,10420,3932,3639,2009
24,8929,4326,4277,2468
25,7437,4645,4891,3027
26,6073,4701,5533,3693
27,4913,4538,6116,4433
28,3778,4362,6636,5224
29,2896,4012,7002,6090
30,2206,3581,7208,7005
31,1696,3101,7284,7919
32,1327,2636,7211,8826
33,1034,2195,6953,9818
34,818,1830,6656,10696
35,663,1455,6351,11531
36,550,1192,5941,12317
37,473,958,5573,12996
38,417,776,5096,13711
39,398,609,4614,14379
40,391,507,4143,14959
41,363,441,3692,15504
42,381,374,3258,15987
43,388,313,2939,16360
44,411,269,2651,16669
45,427,225,2368,16980
46,461,183,2096,17260
47,492,166,1830,17512
48,509,154,1615,17722
49,529,133,1442,17896
50,583,120,1274,18023
51,619,111,1119,18151
52,669,93,989,18249
53,728,86,892,18294
54,775,91,776,18358
55,804,94,696,18406
56,854,89,628,18429
57,901,85,566,18448
58,947,83,509,18461
59,1006,59,456,18479
60,1069,48,398,18485
61,1103,47,360,18490
62,1172,45,314,18469
63,1233,47,275,18445
64,1291,38,248,18423
65,1345,45,216,18394
66,1419,40,201,18340
67,1476,33,172,18319
68,1546,35,159,18260
69,1601,30,159,18210
70,1650,29,147,18174
71,1710,25,139,18126
72,1755,28,123,18094
73,1820,23,115,18042
74,1875,18,108,17999
75,1923,18,105,17954
76,1987,16,91,17906
77,2036,21,83,17860
78,2099,24,66,17811
79,2151,24,60,17765
80,2205,23,56,17716
81,2267,22,57,17654
82,2315,19,53,17613
83,2369,15,49,17567
84,2431,17,48,17504
85,2483,12,42,17463
86,2525,11,42,17422
87,2574,13,34,17379
88,2645,14,30,17311
89,2698,15,30,17257
90,2747,13,30,17210
91,2797,12,27,17164
92,2850,9,27,17114
93,2901,7,28,17064
94,2955,7,25,17013
95,3007,6,22,16965
96,3060,4,21,16915
97,3120,3,23,16854
98,3179,3,19,16799
99,3227,3,19,16751
100,3263,4,17,16716
101,3310,5,17,16668
102,3349,5,15,16631
103,3384,6,15,16595
104,3442,7,15,16536
105,3491,4,15,16490
106,3536,4,12,16448
107,3590,3,10,16397
108,3648,2,9,16341
109,3687,1,8,16304
110,3733,2,8,16257
111,3776,4,6,16214
112,3819,5,6,16170
113,3874,3,6,16117
114,3904,3,5,16088
115,3958,3,5,16034
116,4010,3,6,15981
117,4048,5,5,15942
118,4088,4,5,15903
119,4126,3,6,15865
120,4179,2,6,15813
121,4218,1,5,15776
122,4267,1,5,15727
123,4313,1,5,15681
124,4355,1,6,15638
125,4409,5,6,15580
126,4445,4,7,15544
127,4489,4,10,15497
128,4540,2,12,15446
129,4583,2,10,15405
130,4630,2,11,15357
131,4672,6,9,15313
132,4710,9,8,15273
133,4757,8,7,15228
134,4790,9,8,15193
135,4835,6,10,15149
136,4871,9,6,15114
137,4918,8,7,15067
138,4954,4,10,15032
139,4995,4,10,14991
140,5035,4,10,14951
141,5080,5,9,14906
142,5107,4,9,14880
143,5154,1,11,14834
144,5187,6,10,14797
145,5226,5,12,14757
146,5260,7,10,14723
147,5293,7,8,14692
148,5327,7,9,14657
149,5358,6,10,14626
150,5390,7,13,14590
151,5426,4,14,14556
152,5464,7,14,14515
153,5510,10,14,14466
154,5543,11,14,14432
155,5578,17,16,14389
156,5628,16,19,14337
157,5657,14,22,14307
158,5686,12,27,14275
159,5727,13,26,14234
160,5766,10,26,14198
161,5794,14,28,14164
162,5822,16,32,14130
163,5862,21,34,14083
164,5893,25,35,14047
165,5911,26,36,14027
166,5931,30,40,13999
167,5948,31,43,13978
168,5960,36,43,13961
169,5995,27,47,13931
170,6028,30,45,13897
171,6061,31,46,13862
172,6085,36,44,13835
173,6123,40,39,13798
174,6146,38,45,13771
175,6167,39,52,13742
176,6198,36,51,13715
177,6214,36,56,13694
178,6255,39,52,13654
179,6282,35,55,13628
180,6298,40,61,13601
181,6319,50,63,13568
182,6343,60,58,13539
183,6362,59,70,13509
184,6369,66,83,13482
185,6389,61,98,13452
186,6418,72,97,13413
187,6434,78,102,13386
188,6443,85,110,13362
189,6458,96,113,13333
190,6475,96,120,13309
191,6473,101,131,13295
192,6467,110,132,13291
193,6469,112,147,13272
194,6487,108,165,13240
195,6467,125,174,13234
196,6462,131,184,13223
197,6433,156,207,13204
198,6413,172,231,13184
199,6388,184,255,13173
200,6385,174,269,13172
201,6366,190,277,13167
202,6329,204,302,13165
203,6298,208,314,13180
204,6264,226,330,13180
205,6227,228,366,13179
206,6155,269,381,13195
207,6114,269,414,13203
208,6072,285,447,13196
209,6001,306,496,13197
210,5914,345,529,13212
211,5809,403,541,13247
212,5712,409,587,13292
213,5621,418,609,13352
214,5524,431,653,13392
215,5420,462,695,13423
216,5308,495,744,13453
217,5180,518,803,13499
218,5054,523,857,13566
219,4948,518,883,13651
220,4817,548,904,13731
221,4677,586,927,13810
222,4561,584,959,13896
223,4434,606,968,13992
224,4304,628,994,14074
225,4191,611,1049,14149
226,4094,595,1087,14224
227,3972,610,1093,14325
228,3842,609,1114,14435
229,3730,593,1139,14538
230,3616,589,1164,14631
