iteration,S,E,I,R
496,3413,358,728,15501
497,3408,352,739,15501
498,3382,369,732,15517
499,3393,356,739,15512
500,3404,342,745,15509
501,3403,349,751,15497
502,3406,346,737,15511
503,3414,324,722,15540
504,3420,335,687,15558
505,3442,314,679,15565
506,3440,334,679,15547
507,3428,341,685,15546
508,3415,341,675,15569
509,3394,344,656,15606
510,3389,351,658,15602
511,3376,342,674,15608
512,3387,327,684,15602
513,3412,313,686,15589
514,3407,329,667,15597
515,3409,330,671,15590
516,3430,324,673,15573
517,3451,315,670,15564
518,3443,332,670,15555
519,3461,323,698,15518
520,3453,317,716,15514
521,3438,334,687,15541
522,3441,352,674,15533
523,3430,352,681,15537
524,3449,325,682,15544
525,3462,317,684,15537
526,3463,332,671,15534
527,3477,319,690,15514
528,3497,316,721,15466
529,3475,337,711,15477
530,3492,329,697,15482
531,3502,315,695,15488
532,3504,315,690,15491
533,3518,320,665,15497
534,3527,323,668,15482
535,3544,320,664,15472
536,3567,318,643,15472
537,3575,324,646,15455
538,3590,317,655,15438
539,3601,308,664,15427
540,3602,318,663,15417
541,3602,333,658,15407
542,3599,318,678,15405
543,3599,321,670,15410
544,3595,335,678,15392
545,3594,343,671,15392
546,3596,328,682,15394
547,3577,354,666,15403
548,3554,358,682,15406
549,3589,339,694,15378
550,3590,350,689,15371
551,3592,346,715,15347
552,3591,330,726,15353
553,3599,332,712,15357
554,3628,322,692,15358
555,3623,330,667,15380
556,3603,337,672,15388
557,3621,332,685,15362
558,3605,348,682,15365
559,3614,348,681,15357
560,3621,350,695,15334
561,3629,346,691,15334
562,3616,346,699,15339
563,3596,361,706,15337
564,3591,371,707,15331
565,3586,371,724,15319
566,3580,357,736,15327
567,3585,353,736,15326
568,3587,348,749,15316
569,3597,348,740,15315
570,3618,322,737,15323
571,3602,340,717,15341
572,3622,335,707,15336
573,3608,354,716,15322
574,3602,373,722,15303
575,3593,366,752,15289
576,3560,384,764,15292
577,3557,396,765,15282
578,3543,381,792,15284
579,3501,409,794,15296
580,3492,389,811,15308
581,3477,386,811,15326
582,3494,390,803,15313
583,3492,384,810,15314
584,3491,385,800,15324
585,3465,388,806,15341
586,3444,398,802,15356
587,3433,394,781,15392
588,3427,363,785,15425
589,3417,375,773,15435
590,3410,371,771,15448
591,3395,388,781,15436
592,3386,387,791,15436
593,3390,374,785,15451
594,3397,392,781,15430
595,3392,384,772,15452
596,3392,366,788,15454
597,3382,360,794,15464
598,3354,370,798,15478
599,3322,393,782,15503
600,3309,405,772,15514
601,3295,387,787,15531
602,3300,386,792,15522
603,3327,376,777,15520
604,3324,392,754,15530
605,3316,394,757,15533
606,3312,376,760,15552
607,3321,355,791,15533
608,3334,349,807,15510
609,3348,345,805,15502
610,3360,351,793,15496
611,3346,356,776,15522
612,3345,353,759,15543
613,3360,365,750,15525
614,3354,371,757,15518
615,3365,363,758,15514
616,3332,363,774,15531
617,3326,362,771,15541
618,3318,357,767,15558
619,3310,373,778,15539
620,3329,379,774,15518
621,3313,375,779,15533
622,3325,377,753,15545
623,3347,363,735,15555
624,3373,346,735,15546
625,3381,365,710,15544
626,3364,345,736,15555
627,3387,336,734,15543
628,3401,327,732,15540
629,3368,352,734,15546
630,3367,339,739,15555
631,3336,363,715,15586
632,3344,356,724,15576
633,3343,360,710,15587
634,3359,365,707,15569
635,3374,349,713,15564
636,3361,350,731,15558
637,3345,356,731,15568
638,3351,327,756,15566
639,3342,346,725,15587
640,3320,353,744,15583
641,3341,333,745,15581
642,3357,321,739,15583
643,3344,338,735,15583
644,3350,338,736,15576
645,3372,321,735,15572
646,3387,313,741,15559
647,3390,339,716,15555
648,3419,317,717,15547
649,3431,323,720,15526
650,3440,336,707,15517
651,3479,312,711,15498
652,3471,335,690,15504
653,3463,335,697,15505
654,3468,316,715,15501
655,3485,309,712,15494
656,3498,314,682,15506
657,3514,311,699,15476
658,3512,331,677,15480
659,3513,340,675,15472
660,3511,317,713,15459
661,3515,331,697,15457
662,3523,322,692,15463
663,3528,333,678,15461
664,3534,345,672,15449
665,3542,334,703,15421
666,3557,327,702,15414
667,3559,327,717,15397
668,3538,349,712,15401
669,3558,349,711,15382
670,3539,370,707,15384
671,3524,375,711,15390
672,3535,347,709,15409
673,3541,348,723,15388
674,3552,353,725,15370
675,3574,340,726,15360
676,3564,358,724,15354
677,3551,347,735,15367
678,3539,339,741,15381
679,3555,330,766,15349
680,3565,344,746,15345
681,3571,349,736,15344
682,3566,357,725,15352
683,3557,361,732,15350
684,3564,350,757,15329
685,3558,330,771,15341
686,3545,341,753,15361
687,3533,348,740,15379
688,3523,360,757,15360
689,3526,354,760,15360
690,3526,369,739,15366
691,3491,373,745,15391
692,3473,373,760,15394
693,3467,378,757,15398
694,3476,368,761,15395
695,3467,375,747,15411
696,3442,385,759,15414
697,3445,372,751,15432
698,3433,370,750,15447
699,3415,367,762,15456
700,3397,393,755,15455
701,3379,409,743,15469
702,3379,409,731,15481
703,3379,402,746,15473
704,3384,385,767,15464
705,3395,368,767,15470
706,3377,384,775,15464
707,3368,377,798,15457
708,3352,374,803,15471
709,3355,357,816,15472
710,3348,386,791,15475
711,3340,391,774,15495
712,3322,394,779,15505
713,3315,377,792,15516
714,3289,379,771,15561
715,3278,377,758,15587
716,3281,364,753,15602
717,3262,363,754,15621
718,3278,340,770,15612
719,3304,336,744,15616
720,3301,344,736,15619
721,3313,329,748,15610
722,3316,331,745,15608
723,3345,319,746,15590
724,3348,309,718,15625
725,3359,324,683,15634
726,3376,301,697,15626
727,3380,307,670,15643
728,3387,303,668,15642
729,3383,300,667,15650
