iteration,S,E,I,R
0,19980,0,20,0
1,19967,13,14,6
2,19956,21,15,8
3,19943,24,20,13
4,19920,36,26,18
5,19897,49,33,21
6,19876,58,34,32
7,19858,65,40,37
8,19827,74,53,46
9,19764,115,68,53
10,19702,148,87,63
11,19609,200,119,72
12,19506,239,169,86
13,19358,326,210,106
14,19157,444,263,136
15,18909,553,368,170
16,18590,709,494,207
17,18193,923,620,264
18,17689,1185,776,350
19,17050,1488,1005,457
20,16291,1845,1244,620
21,15401,2210,1616,773
22,14356,2612,2063,969
23,13113,3105,2530,1252
24,11738,3605,3048,1609
25,10298,4022,3693,1987
26,8782,4396,4348,2474
27,7268,4685,4954,3093
28,5916,4767,5569,3748
29,4734,4568,6229,4469
30,3673,4328,6731,5268
31,2842,3961,7099,6098
32,2152,3574,7264,7010
33,1666,3054,7310,7970
34,1272,2606,7209,8913
35,954,2244,6985,9817
36,754,1845,6651,10750
37,612,1487,6316,11585
38,515,1211,5873,12401
39,454,953,5439,13154
40,394,769,5002,13835
41,354,626,4564,14456
42,334,520,4095,15051
43,327,428,3659,15586
44,328,331,3298,16043
45,320,299,2945,16436
46,327,250,2615,16808
47,356,196,2365,17083
48,377,166,2107,17350
49,405,147,1841,17607
50,430,142,1639,17789
51,475,134,1459,17932
52,534,102,1319,18045
53,587,101,1152,18160
54,618,95,1020,18267
55,663,95,899,18343
56,704,81,830,18385
57,738,76,715,18471
58,805,81,635,18479
59,870,72,578,18480
60,915,75,513,18497
61,956,71,447,18526
62,1016,56,403,18525
63,1073,44,358,18525
64,1116,43,321,18520
65,1160,48,288,18504
66,1217,53,267,18463
67,1271,50,247,18432
68,1317,55,224,18404
69,1372,50,215,18363
70,1424,49,202,18325
71,1470,45,190,18295
72,1531,41,178,18250
73,1590,44,162,18204
74,1643,35,151,18171
75,1695,36,129,18140
76,1746,33,123,18098
77,1795,39,117,18049
78,1857,35,112,17996
79,1900,34,109,17957
80,1954,29,101,17916
81,2000,29,90,17881
82,2052,36,85,17827
83,2097,35,80,17788
84,2147,35,76,17742
85,2204,29,74,17693
86,2262,26,69,17643
87,2323,20,69,17588
88,2374,23,61,17542
89,2412,28,57,17503
90,2469,24,60,17447
91,2512,22,58,17408
92,2549,23,57,17371
93,2596,21,58,17325
94,2644,21,55,17280
95,2696,16,56,17232
96,2751,18,55,17176
97,2813,19,48,17120
98,2856,22,45,17077
99,2916,22,43,17019
100,2955,19,45,16981
101,3012,17,46,16925
102,3051,15,51,16883
103,3094,16,47,16843
104,3154,17,43,16786
105,3201,15,45,16739
106,3254,13,49,16684
107,3306,20,43,16631
108,3354,12,47,16587
109,3389,23,37,16551
110,3426,24,38,16512
111,3477,18,41,16464
112,3512,19,44,16425
113,3551,22,42,16385
114,3584,18,47,16351
115,3619,24,47,16310
116,3668,23,48,16261
117,3709,21,51,16219
118,3749,27,49,16175
119,3801,26,51,16122
120,3846,26,49,16079
121,3891,24,48,16037
122,3928,25,45,16002
123,3976,29,46,15949
124,4008,24,47,15921
125,4046,27,43,15884
126,4095,26,40,15839
127,4127,24,37,15812
128,4176,27,38,15759
129,4225,21,41,15713
130,4266,22,42,15670
131,4313,21,44,15622
132,4341,26,46,15587
133,4377,32,50,15541
134,4402,30,54,15514
135,4438,32,56,15474
136,4480,28,56,15436
137,4516,27,56,15401
138,4542,31,60,15367
139,4584,33,60,15323
140,4621,30,63,15286
141,4656,34,59,15251
142,4693,37,52,15218
143,4745,26,56,15173
144,4778,27,57,15138
145,4802,39,56,15103
146,4823,37,67,15073
147,4842,40,70,15048
148,4872,37,76,15015
149,4903,37,70,14990
150,4945,40,71,14944
151,4976,40,73,14911
152,5003,43,78,14876
153,5043,40,77,14840
154,5073,39,80,14808
155,5090,47,82,14781
156,5119,48,83,14750
157,5142,48,81,14729
158,5172,52,75,14701
159,5212,42,89,14657
160,5240,51,85,14624
161,5255,54,92,14599
162,5270,61,100,14569
163,5283,72,102,14543
164,5296,80,104,14520
165,5320,71,115,14494
166,5332,81,118,14469
167,5351,78,133,14438
168,5364,91,132,14413
169,5384,98,141,14377
170,5404,100,143,14353
171,5414,102,145,14339
172,5428,101,160,14311
173,5437,111,162,14290
174,5457,111,176,14256
175,5444,136,191,14229
176,5456,151,191,14202
177,5473,150,192,14185
178,5473,150,215,14162
179,5469,162,222,14147
180,5466,155,245,14134
181,5459,159,266,14116
182,5444,181,270,14105
183,5445,180,280,14095
184,5430,191,285,14094
185,5406,205,299,14090
186,5373,224,307,14096
187,5352,237,320,14091
188,5322,249,349,14080
189,5302,255,364,14079
190,5274,244,405,14077
191,5241,253,437,14069
192,5203,266,461,14070
193,5165,287,466,14082
194,5119,312,481,14088
195,5076,330,492,14102
196,5001,358,517,14124
197,4961,342,543,14154
198,4902,357,567,14174
199,4838,363,605,14194
200,4763,376,634,14227
201,4703,400,642,14255
202,4631,396,687,14286
203,4556,410,686,14348
204,4476,429,712,14383
205,4415,422,712,14451
206,4331,432,741,14496
207,4256,440,763,14541
208,4177,444,792,14587
209,4122,425,806,14647
210,4032,430,837,14701
211,3952,437,874,14737
212,3883,453,870,14794
213,3833,460,865,14842
214,3759,471,884,14886
215,3675,469,892,14964
216,3620,469,902,15009
217,3572,468,911,15049
218,3533,444,937,15086
219,3462,457,942,15139
220,3414,450,956,15180
221,3367,432,923,15278
222,3315,428,924,15333
223,3265,412,933,15390
224,3203,407,932,15458
225,3152,398,913,15537
226,3104,409,892,15595
227,3057,398,911,15634
228,3029,376,892,15703
229,3005,370,870,15755
230,2983,370,860,15787
231,2953,370,845,15832
232,2946,348,837,15869
233,2909,340,813,15938
234,2901,327,796,15976
235,2908,323,781,15988
236,2898,314,770,16018
237,2898,298,736,16068
238,2874,290,713,16123
239,2893,265,687,16155
240,2898,281,646,16175
241,2927,262,628,16183
242,2932,269,614,16185
243,2957,253,612,16178
244,2973,247,592,16188
245,2991,238,573,16198
246,2986,244,567,16203
247,3004,233,552,16211
248,3029,218,547,16206
249,3035,212,526,16227
250,3057,200,513,16230
251,3060,202,497,16241
252,3101,207,489,16203
253,3124,216,465,16195
254,3160,218,451,16171
255,3161,232,454,16153
256,3187,232,462,16119
257,3224,235,451,16090
258,3233,228,465,16074
259,3259,214,460,16067
260,3277,213,458,16052
261,3312,217,447,16024
262,3327,227,433,16013
263,3348,227,421,16004
264,3368,230,427,15975
265,3392,217,442,15949
266,3430,225,436,15909
267,3453,220,446,15881
268,3474,226,447,15853
269,3519,208,470,15803
270,3552,203,459,15786
271,3555,208,443,15794
272,3598,198,445,15759
273,3615,209,442,15734
274,3620,216,456,15708
275,3639,218,456,15687
276,3656,227,453,15664
277,3674,225,464,15637
278,3697,238,465,15600
279,3709,256,476,15559
280,3711,260,500,15529
281,3712,250,507,15531
282,3708,253,514,15525
283,3705,254,512,15529
284,3689,265,508,15538
285,3713,267,515,15505
286,3733,258,521,15488
287,3737,258,519,15486
288,3754,257,508,15481
289,3761,253,507,15479
290,3759,263,504,15474
291,3784,251,519,15446
292,3802,231,543,15424
293,3791,258,523,15428
294,3791,262,525,15422
295,3795,264,526,15415
296,3829,261,536,15374
297,3846,259,538,15357
298,3877,256,534,15333
299,3883,267,527,15323
300,3882,267,539,15312
301,3882,261,542,15315
302,3911,251,539,15299
303,3950,252,524,15274
304,3967,284,516,15233
305,3957,274,540,15229
306,3949,301,554,15196
307,3950,318,555,15177
308,3929,310,585,15176
309,3936,301,580,15183
310,3924,298,584,15194
311,3908,308,589,15195
312,3893,307,608,15192
313,3890,308,630,15172
314,3887,326,617,15170
315,3896,337,615,15152
316,3897,324,625,15154
317,3854,350,628,15168
318,3855,343,654,15148
319,3845,337,670,15148
320,3861,315,681,15143
321,3842,335,662,15161
322,3829,343,668,15160
323,3800,352,673,15175
324,3792,370,669,15169
325,3776,363,683,15178
326,3761,359,681,15199
327,3747,350,673,15230
328,3741,349,678,15232
329,3729,337,690,15244
330,3710,353,677,15260
331,3698,363,683,15256
332,3691,377,682,15250
333,3698,369,688,15245
334,3685,371,698,15246
335,3690,372,703,15235
336,3699,362,718,15221
337,3682,364,712,15242
338,3668,375,711,15246
339,3680,366,712,15242
340,3657,349,727,15267
341,3672,332,726,15270
342,3684,335,726,15255
343,3667,350,708,15275
344,3676,343,716,15265
345,3655,353,705,15287
346,3635,374,703,15288
347,3618,397,690,15295
348,3621,391,707,15281
349,3623,380,722,15275
350,3637,367,730,15266
351,3621,370,722,15287
352,3583,378,749,15290
353,3547,382,768,15303
354,3523,390,781,15306
355,3510,390,794,15306
356,3484,395,806,15315
357,3473,403,810,15314
358,3469,399,825,15307
359,3461,409,827,15303
360,3451,394,836,15319
361,3432,389,830,15349
362,3421,408,819,15352
363,3380,418,828,15374
364,3351,412,838,15399
365,3347,411,833,15409
366,3348,399,843,15410
367,3330,380,844,15446
368,3306,392,857,15445
