iteration,S,E,I,R
0,19980,0,20,0
1,19967,13,17,3
2,19947,29,19,5
3,19934,33,27,6
4,19915,43,33,9
5,19881,65,43,11
6,19845,80,58,17
7,19803,98,66,33
8,19744,121,89,46
9,19658,170,115,57
10,19571,204,155,70
11,19440,281,193,86
12,19281,359,240,120
13,19083,455,314,148
14,18805,586,428,181
15,18436,800,520,244
16,17990,1032,671,307
17,17446,1299,853,402
18,16818,1569,1097,516
19,16050,1886,1413,651
20,15019,2383,1775,823
21,13888,2838,2222,1052
22,12609,3344,2685,1362
23,11225,3785,3248,1742
24,9754,4220,3838,2188
25,8243,4531,4590,2636
26,6801,4708,5259,3232
27,5469,4711,5909,3911
28,4316,4539,6461,4684
29,3339,4275,6863,5523
30,2523,3882,7159,6436
31,1934,3431,7296,7339
32,1473,2993,7261,8273
33,1128,2462,7212,9198
34,874,2060,6901,10165
35,678,1690,6544,11088
36,570,1344,6134,11952
37,493,1086,5725,12696
38,420,890,5242,13448
39,371,707,4842,14080
40,345,552,4441,14662
41,340,466,4002,15192
42,358,390,3540,15712
43,356,343,3160,16141
44,378,266,2866,16490
45,406,217,2571,16806
46,427,196,2325,17052
47,458,181,2059,17302
48,469,162,1857,17512
49,518,153,1652,17677
50,533,149,1491,17827
51,560,134,1304,18002
52,604,105,1181,18110
53,628,95,1061,18216
54,666,103,934,18297
55,708,108,813,18371
56,741,101,722,18436
57,796,85,658,18461
58,858,76,601,18465
59,897,76,543,18484
60,931,69,493,18507
61,984,74,444,18498
62,1039,69,407,18485
63,1093,74,355,18478
64,1138,76,309,18477
65,1191,56,289,18464
66,1237,52,259,18452
67,1301,47,238,18414
68,1342,52,223,18383
69,1376,56,207,18361
70,1430,49,187,18334
71,1482,48,172,18298
72,1556,42,157,18245
73,1612,40,141,18207
74,1668,37,125,18170
75,1718,34,123,18125
76,1770,24,120,18086
77,1837,24,103,18036
78,1898,28,97,17977
79,1963,31,87,17919
80,2020,29,77,17874
81,2092,26,74,17808
82,2148,22,73,17757
83,2209,23,69,17699
84,2271,24,62,17643
85,2327,22,64,17587
86,2374,21,61,17544
87,2405,26,57,17512
88,2467,20,58,17455
89,2511,13,58,17418
90,2580,16,57,17347
91,2637,16,50,17297
92,2671,21,43,17265
93,2715,16,46,17223
94,2772,18,45,17165
95,2826,21,43,17110
96,2889,22,40,17049
97,2935,23,34,17008
98,2986,16,35,16963
99,3044,14,32,16910
100,3085,16,33,16866
101,3133,12,33,16822
102,3163,13,31,16793
103,3230,8,27,16735
104,3289,7,21,16683
105,3342,11,23,16624
106,3394,11,20,16575
107,3443,9,22,16526
108,3504,7,21,16468
109,3554,8,18,16420
110,3601,10,17,16372
111,3646,10,21,16323
112,3698,11,18,16273
113,3743,10,19,16228
114,3801,9,19,16171
115,3858,9,17,16116
