iteration,S,E,I,R
0,19980,0,20,0
1,19963,17,16,4
2,19955,19,21,5
3,19936,28,29,7
4,19906,50,32,12
5,19880,54,51,15
6,19828,86,64,22
7,19778,108,81,33
8,19713,139,107,41
9,19619,195,128,58
10,19499,269,158,74
11,19358,333,217,92
12,19176,416,283,125
13,18918,540,380,162
14,18592,707,487,214
15,18173,911,633,283
16,17646,1166,833,355
17,17029,1449,1037,485
18,16244,1819,1322,615
19,15304,2233,1667,796
20,14228,2689,2087,996
21,13015,3139,2564,1282
22,11644,3613,3124,1619
23,10154,4057,3761,2028
24,8754,4302,4409,2535
25,7280,4599,5018,3103
26,5938,4623,5674,3765
27,4689,4575,6177,4559
28,3675,4277,6614,5434
29,2819,3966,6916,6299
30,2149,3503,7145,7203
31,1679,2969,7215,8137
32,1278,2567,7092,9063
33,991,2137,6856,10016
34,762,1762,6562,10914
35,631,1444,6173,11752
36,543,1117,5861,12479
37,464,908,5405,13223
38,393,756,4916,13935
39,360,609,4481,14550
40,342,510,4086,15062
41,343,413,3691,15553
42,347,351,3311,15991
43,348,284,2997,16371
44,338,253,2670,16739
45,369,206,2364,17061
46,381,190,2110,17319
47,424,177,1863,17536
48,465,147,1650,17738
49,506,130,1491,17873
50,536,121,1309,18034
51,567,114,1152,18167
52,607,102,1021,18270
53,657,94,895,18354
54,701,90,789,18420
55,747,90,698,18465
56,789,85,619,18507
57,843,73,560,18524
58,868,81,506,18545
59,925,79,456,18540
60,986,63,434,18517
61,1040,57,389,18514
62,1076,60,328,18536
63,1127,47,314,18512
64,1184,46,291,18479
65,1238,50,256,18456
66,1279,43,234,18444
67,1340,44,214,18402
68,1400,39,194,18367
69,1446,35,165,18354
70,1493,38,148,18321
71,1549,38,127,18286
72,1595,42,123,18240
73,1639,34,118,18209
74,1691,31,109,18169
75,1753,27,103,18117
76,1799,26,99,18076
77,1856,25,89,18030
78,1925,24,84,17967
79,1970,24,71,17935
80,2027,23,67,17883
81,2081,16,67,17836
82,2132,15,67,17786
83,2197,15,57,17731
84,2238,14,57,17691
85,2294,14,52,17640
86,2344,16,43,17597
87,2410,12,48,17530
88,2461,15,39,17485
89,2530,16,39,17415
90,2572,16,35,17377
91,2622,14,32,17332
92,2669,16,31,17284
93,2719,15,33,17233
94,2767,17,36,17180
95,2818,20,34,17128
96,2872,14,39,17075
97,2927,9,40,17024
98,2966,14,39,16981
99,3009,17,30,16944
100,3056,14,31,16899
101,3113,12,28,16847
102,3159,12,30,16799
103,3205,13,25,16757
104,3244,15,24,16717
105,3305,15,27,16653
106,3355,17,23,16605
107,3396,13,29,16562
108,3447,12,28,16513
109,3497,12,28,16463
110,3547,12,29,16412
111,3591,12,27,16370
112,3634,9,31,16326
113,3691,9,28,16272
114,3729,11,25,16235
115,3770,15,24,16191
116,3825,10,23,16142
117,3859,14,21,16106
118,3913,11,22,16054
119,3946,13,19,16022
120,3990,12,19,15979
121,4018,12,15,15955
122,4056,10,19,15915
123,4096,9,20,15875
124,4143,8,22,15827
125,4184,10,24,15782
126,4221,13,23,15743
127,4266,10,26,15698
128,4321,9,24,15646
129,4382,9,23,15586
130,4433,7,24,15536
131,4465,16,24,15495
132,4498,17,25,15460
133,4527,13,25,15435
134,4561,18,26,15395
135,4592,19,30,15359
136,4616,22,31,15331
137,4658,27,28,15287
138,4697,24,34,15245
139,4737,23,34,15206
140,4785,26,30,15159
141,4823,26,30,15121
142,4855,22,36,15087
143,4892,21,32,15055
144,4927,20,33,15020
145,4955,19,37,14989
146,5002,18,38,14942
147,5042,22,32,14904
148,5065,23,37,14875
149,5095,29,38,14838
150,5125,27,33,14815
151,5162,25,34,14779
152,5198,22,39,14741
153,5235,30,40,14695
154,5284,25,40,14651
155,5329,21,43,14607
156,5368,21,44,14567
157,5402,26,45,14527
158,5443,24,49,14484
159,5481,25,49,14445
160,5510,32,47,14411
161,5537,29,55,14379
162,5556,28,54,14362
163,5585,32,58,14325
164,5619,37,66,14278
165,5632,45,60,14263
166,5660,46,64,14230
167,5681,44,66,14209
168,5707,38,71,14184
169,5727,46,73,14154
170,5746,52,75,14127
171,5778,53,79,14090
172,5804,54,88,14054
173,5825,54,91,14030
174,5857,45,102,13996
175,5870,60,100,13970
176,5892,57,106,13945
177,5911,72,103,13914
178,5936,83,107,13874
179,5941,97,112,13850
180,5951,91,125,13833
181,5962,98,134,13806
182,5956,103,148,13793
183,5956,112,161,13771
184,5966,126,167,13741
185,5966,127,190,13717
186,5952,136,200,13712
187,5940,153,216,13691
188,5919,159,238,13684
189,5892,173,252,13683
190,5883,181,263,13673
191,5862,181,285,13672
192,5866,175,292,13667
193,5866,172,295,13667
194,5838,185,318,13659
195,5789,233,317,13661
196,5758,246,349,13647
197,5737,251,373,13639
198,5666,274,398,13662
199,5618,289,421,13672
200,5557,306,430,13707
201,5522,309,438,13731
202,5462,312,468,13758
203,5402,309,508,13781
204,5330,345,522,13803
205,5254,357,546,13843
206,5185,379,566,13870
207,5116,398,593,13893
208,5029,402,633,13936
209,4938,415,675,13972
210,4857,409,726,14008
211,4758,450,723,14069
212,4652,460,755,14133
213,4555,484,764,14197
214,4451,503,794,14252
215,4374,502,821,14303
216,4270,512,856,14362
217,4200,483,897,14420
218,4097,479,917,14507
219,4023,482,901,14594
220,3935,495,891,14679
221,3850,484,918,14748
222,3763,500,919,14818
223,3691,485,916,14908
224,3601,488,948,14963
225,3527,490,960,15023
226,3444,477,984,15095
227,3389,455,993,15163
228,3317,430,996,15257
229,3242,443,974,15341
230,3176,445,965,15414
231,3120,428,971,15481
232,3080,423,944,15553
233,3039,394,944,15623
