iteration,S,E,I,R
0,19980,0,20,0
1,19968,12,18,2
2,19958,17,21,4
3,19938,36,16,10
4,19922,39,28,11
5,19904,48,34,14
6,19869,72,38,21
7,19837,83,54,26
8,19792,105,67,36
9,19716,148,91,45
10,19633,193,113,61
11,19537,241,141,81
12,19408,290,205,97
13,19231,378,277,114
14,18996,493,358,153
15,18704,652,439,205
16,18329,828,591,252
17,17874,1056,726,344
18,17310,1317,926,447
19,16621,1636,1171,572
20,15809,1991,1468,732
21,14869,2348,1862,921
22,13661,2884,2296,1159
23,12347,3344,2876,1433
24,10924,3808,3448,1820
25,9374,4270,4090,2266
26,7818,4629,4764,2789
27,6392,4732,5476,3400
28,5141,4632,6112,4115
29,3924,4526,6658,4892
30,2977,4195,7114,5714
31,2278,3680,7398,6644
32,1718,3198,7456,7628
33,1310,2762,7371,8557
34,995,2313,7198,9494
35,790,1878,6883,10449
36,638,1537,6539,11286
37,544,1222,6122,12112
38,478,990,5637,12895
39,429,805,5183,13583
40,376,672,4705,14247
41,348,529,4293,14830
42,336,439,3908,15317
43,330,358,3497,15815
44,341,308,3109,16242
45,353,258,2755,16634
46,376,201,2460,16963
47,408,168,2210,17214
48,439,143,1986,17432
49,475,120,1780,17625
50,500,118,1532,17850
51,543,117,1343,17997
52,581,102,1212,18105
53,621,100,1054,18225
54,660,100,912,18328
55,710,89,825,18376
56,768,80,726,18426
57,830,65,648,18457
58,880,59,575,18486
59,932,62,535,18471
60,999,62,471,18468
61,1042,57,410,18491
62,1097,59,364,18480
63,1154,54,333,18459
64,1218,58,304,18420
65,1267,62,268,18403
66,1327,51,255,18367
67,1374,46,243,18337
68,1429,49,218,18304
69,1483,45,194,18278
70,1531,53,166,18250
71,1599,47,156,18198
72,1668,28,148,18156
73,1714,35,128,18123
74,1768,33,112,18087
75,1807,35,101,18057
76,1854,35,98,18013
77,1912,32,91,17965
78,1960,27,85,17928
79,2017,20,77,17886
80,2075,23,66,17836
81,2129,18,66,17787
82,2202,20,61,17717
83,2246,21,61,17672
84,2298,21,61,17620
85,2355,13,63,17569
86,2406,14,50,17530
87,2453,12,52,17483
88,2508,13,47,17432
89,2564,13,44,17379
90,2616,20,39,17325
91,2671,13,44,17272
92,2730,9,42,17219
93,2774,10,40,17176
94,2826,9,42,17123
95,2874,11,39,17076
96,2932,12,36,17020
97,2990,12,32,16966
98,3045,15,26,16914
99,3096,13,24,16867
100,3150,13,21,16816
101,3193,16,22,16769
102,3248,13,21,16718
103,3293,10,24,16673
104,3340,10,26,16624
105,3396,11,26,16567
106,3445,8,30,16517
107,3498,7,28,16467
108,3541,6,27,16426
109,3587,7,26,16380
110,3619,8,23,16350
111,3652,6,21,16321
112,3708,6,19,16267
113,3750,8,20,16222
114,3783,13,20,16184
115,3831,12,23,16134
116,3883,13,21,16083
117,3919,12,26,16043
118,3962,9,29,16000
119,4016,8,32,15944
120,4064,8,30,15898
121,4102,10,25,15863
122,4142,13,22,15823
123,4188,16,21,15775
124,4227,18,21,15734
125,4261,18,26,15695
126,4308,12,31,15649
127,4353,16,27,15604
128,4399,11,29,15561
129,4432,16,27,15525
130,4470,18,31,15481
131,4503,18,33,15446
132,4534,20,35,15411
133,4578,20,35,15367
134,4614,21,36,15329
135,4655,21,36,15288
136,4700,19,37,15244
137,4728,17,42,15213
138,4758,21,44,15177
139,4781,23,45,15151
140,4812,27,47,15114
141,4835,33,51,15081
142,4861,37,50,15052
143,4895,39,50,15016
144,4933,37,58,14972
145,4974,35,65,14926
146,5015,39,61,14885
147,5063,43,62,14832
148,5096,44,65,14795
149,5120,49,69,14762
150,5138,56,66,14740
151,5173,50,74,14703
152,5194,50,85,14671
153,5227,44,90,14639
154,5255,40,96,14609
155,5275,49,93,14583
156,5295,49,96,14560
157,5324,52,102,14522
158,5340,58,106,14496
159,5357,74,99,14470
160,5373,85,99,14443
161,5392,86,108,14414
162,5406,90,119,14385
163,5425,84,132,14359
164,5437,93,137,14333
165,5453,95,140,14312
166,5463,92,153,14292
167,5458,111,154,14277
168,5460,117,164,14259
169,5476,104,177,14243
170,5480,108,196,14216
171,5483,115,209,14193
172,5491,128,199,14182
173,5493,135,210,14162
174,5487,148,211,14154
175,5486,154,221,14139
176,5487,168,229,14116
177,5488,166,253,14093
178,5473,175,257,14095
179,5471,176,275,14078
180,5441,177,290,14092
181,5423,194,301,14082
182,5396,203,316,14085
183,5362,196,341,14101
184,5321,213,343,14123
185,5285,232,355,14128
186,5259,247,356,14138
187,5220,255,367,14158
188,5193,253,396,14158
189,5165,262,409,14164
190,5114,297,423,14166
191,5093,289,442,14176
192,5034,314,456,14196
193,4988,301,495,14216
194,4930,309,528,14233
195,4898,293,550,14259
196,4856,300,574,14270
197,4789,316,587,14308
198,4713,351,585,14351
199,4650,363,616,14371
200,4605,363,650,14382
201,4542,377,662,14419
202,4490,379,692,14439
203,4430,380,709,14481
204,4408,360,711,14521
205,4326,383,708,14583
206,4268,388,707,14637
207,4175,440,710,14675
208,4132,405,755,14708
209,4069,404,802,14725
210,3991,402,813,14794
211,3918,410,845,14827
212,3867,427,845,14861
213,3803,412,880,14905
214,3733,414,884,14969
215,3688,396,881,15035
216,3628,395,897,15080
217,3562,398,892,15148
218,3497,425,892,15186
219,3435,422,898,15245
220,3385,420,894,15301
221,3339,417,875,15369
222,3312,405,877,15406
223,3282,413,869,15436
224,3236,423,872,15469
225,3177,435,861,15527
226,3115,426,890,15569
227,3093,419,874,15614
228,3051,391,883,15675
229,3033,372,895,15700
230,2996,377,866,15761
231,2943,374,849,15834
232,2911,380,840,15869
233,2896,350,860,15894
234,2878,356,826,15940
235,2865,349,810,15976
236,2857,336,804,16003
237,2869,318,796,16017
238,2864,320,769,16047
239,2838,306,749,16107
240,2865,301,712,16122
241,2855,280,712,16153
242,2873,272,694,16161
243,2885,268,678,16169
244,2908,271,664,16157
245,2908,284,635,16173
246,2919,275,623,16183
247,2912,275,615,16198
248,2922,259,628,16191
249,2927,253,620,16200
250,2961,247,617,16175
251,2976,240,605,16179
252,2981,250,587,16182
253,2998,245,563,16194
254,3026,235,559,16180
255,3059,236,553,16152
256,3090,217,556,16137
257,3121,224,527,16128
258,3144,216,524,16116
259,3163,222,510,16105
260,3201,214,500,16085
261,3198,231,481,16090
262,3220,207,512,16061
263,3250,204,515,16031
264,3280,211,507,16002
265,3299,198,499,16004
266,3338,201,468,15993
267,3361,206,451,15982
268,3365,223,452,15960
269,3400,222,450,15928
270,3435,201,458,15906
271,3459,205,448,15888
272,3486,203,448,15863
273,3506,214,440,15840
274,3531,192,454,15823
275,3563,191,450,15796
276,3607,185,452,15756
277,3650,212,418,15720
278,3667,207,415,15711
279,3696,211,405,15688
280,3723,215,403,15659
281,3754,209,410,15627
282,3778,208,407,15607
283,3804,207,405,15584
284,3828,219,385,15568
285,3871,208,374,15547
286,3896,204,380,15520
287,3918,204,397,15481
288,3955,199,403,15443
289,3990,210,411,15389
290,4008,221,409,15362
291,4024,237,395,15344
292,4048,231,412,15309
293,4063,242,418,15277
294,4082,236,432,15250
295,4102,235,439,15224
296,4120,243,445,15192
297,4135,250,447,15168
298,4157,233,460,15150
299,4141,274,455,15130
300,4149,267,453,15131
301,4181,244,468,15107
302,4209,249,483,15059
303,4198,260,491,15051
304,4204,286,492,15018
305,4208,297,491,15004
306,4223,300,490,14987
307,4236,298,502,14964
308,4234,308,517,14941
309,4239,314,531,14916
310,4218,289,567,14926
311,4203,295,592,14910
312,4207,311,579,14903
313,4192,336,593,14879
314,4190,331,615,14864
315,4161,331,629,14879
316,4148,330,643,14879
317,4124,341,641,14894
318,4129,320,665,14886
319,4134,328,674,14864
320,4142,325,674,14859
321,4100,382,645,14873
322,4065,388,650,14897
323,4050,396,651,14903
324,4008,381,679,14932
325,3980,393,680,14947
326,3969,382,712,14937
327,3932,385,732,14951
328,3920,393,746,14941
329,3877,412,753,14958
330,3862,409,764,14965
331,3836,378,809,14977
332,3825,383,811,14981
333,3808,391,809,14992
334,3756,414,820,15010
335,3725,418,830,15027
336,3698,425,835,15042
337,3674,426,835,15065
338,3648,419,844,15089
339,3632,399,871,15098
340,3608,409,857,15126
341,3592,421,844,15143
342,3599,398,854,15149
343,3555,430,849,15166
344,3552,425,854,15169
345,3533,434,871,15162
346,3514,437,882,15167
347,3506,440,893,15161
348,3476,447,916,15161
349,3434,447,922,15197
350,3404,413,946,15237
351,3367,418,948,15267
352,3345,416,937,15302
353,3311,452,907,15330
354,3275,446,906,15373
355,3256,450,899,15395
356,3227,430,938,15405
357,3201,409,963,15427
358,3154,447,949,15450
359,3161,415,969,15455
360,3132,406,956,15506
361,3117,398,961,15524
362,3069,433,928,15570
363,3056,407,916,15621
364,3035,401,897,15667
365,3033,379,895,15693
366,3020,389,875,15716
367,3021,386,860,15733
368,3039,350,858,15753
369,3047,361,840,15752
370,3082,339,819,15760
371,3099,332,792,15777
372,3090,349,790,15771
373,3100,341,757,15802
374,3109,332,758,15801
375,3148,324,722,15806
376,3152,318,743,15787
377,3183,314,734,15769
378,3217,293,729,15761
379,3223,301,729,15747
380,3229,304,716,15751
381,3227,306,706,15761
382,3229,288,720,15763
383,3246,285,719,15750
384,3230,287,721,15762
385,3255,272,724,15749
386,3264,298,711,15727
387,3275,290,721,15714
388,3274,323,690,15713
389,3297,332,691,15680
390,3305,321,699,15675
391,3293,342,687,15678
392,3296,333,695,15676
393,3327,306,713,15654
394,3340,293,704,15663
395,3350,290,710,15650
396,3362,323,674,15641
397,3369,304,673,15654
398,3378,293,683,15646
399,3381,314,655,15650
400,3386,316,653,15645
401,3414,316,645,15625
402,3426,318,631,15625
403,3426,322,628,15624
404,3429,326,646,15599
405,3455,317,644,15584
406,3468,321,651,15560
407,3499,305,660,15536
408,3550,288,677,15485
409,3564,277,685,15474
410,3581,279,677,15463
411,3608,299,653,15440
412,3635,275,669,15421
413,3619,310,640,15431
414,3618,323,649,15410
415,3621,340,645,15394
416,3642,316,660,15382
417,3649,316,646,15389
418,3670,301,629,15400
419,3663,303,652,15382
420,3663,318,657,15362
421,3673,325,652,15350
422,3683,319,660,15338
423,3713,308,645,15334
424,3711,310,645,15334
425,3712,303,647,15338
426,3724,292,673,15311
427,3715,303,690,15292
428,3736,323,675,15266
429,3729,332,663,15276
430,3725,332,676,15267
431,3721,351,673,15255
432,3723,340,685,15252
433,3716,349,685,15250
434,3700,340,690,15270
435,3693,330,689,15288
436,3697,341,677,15285
437,3689,341,677,15293
438,3689,346,678,15287
439,3676,337,676,15311
440,3672,345,667,15316
441,3669,336,681,15314
442,3670,344,682,15304
443,3674,355,696,15275
444,3653,371,685,15291
445,3645,339,719,15297
446,3617,355,734,15294
447,3629,331,748,15292
448,3606,325,746,15323
449,3601,316,744,15339
450,3599,312,746,15343
451,3595,344,739,15322
452,3602,331,740,15327
453,3599,339,726,15336
454,3577,327,746,15350
455,3577,344,727,15352
456,3569,356,724,15351
457,3551,355,727,15367
458,3584,334,725,15357
459,3568,351,728,15353
460,3564,362,734,15340
461,3561,349,750,15340
462,3541,368,729,15362
463,3548,360,739,15353
464,3548,360,731,15361
465,3524,350,749,15377
466,3515,359,740,15386
467,3508,368,743,15381
468,3519,365,764,15352
469,3507,365,761,15367
470,3497,355,781,15367
471,3482,368,772,15378
472,3461,363,787,15389
473,3426,381,790,15403
474,3428,375,774,15423
475,3430,368,773,15429
476,3433,375,775,15417
477,3392,394,769,15445
478,3400,399,771,15430
479,3394,401,779,15426
480,3374,397,799,15430
481,3374,390,776,15460
482,3372,369,791,15468
483,3377,348,817,15458
484,3354,364,817,15465
485,3331,377,806,15486
486,3324,394,790,15492
487,3271,424,789,15516
488,3264,399,798,15539
489,3275,382,807,15536
490,3261,378,823,15538
491,3248,385,829,15538
492,3229,405,804,15562
493,3249,376,810,15565
494,3244,384,796,15576
495,3251,372,763,15614
496,3260,351,783,15606
497,3289,341,774,15596
498,3286,344,784,15586
499,3280,348,761,15611
500,3298,332,770,15600
501,3277,324,772,15627
502,3264,314,776,15646
503,3247,334,761,15658
504,3228,365,738,15669
505,3214,370,740,15676
506,3221,339,750,15690
507,3226,340,737,15697
508,3224,345,722,15709
509,3241,317,714,15728
510,3227,323,707,15743
511,3262,299,705,15734
512,3285,305,685,15725
513,3266,302,673,15759
514,3272,296,684,15748
515,3289,297,661,15753
516,3286,298,657,15759
517,3308,282,661,15749
518,3319,285,638,15758
519,3338,280,646,15736
520,3332,286,633,15749
521,3321,293,624,15762
522,3334,291,609,15766
523,3334,302,605,15759
524,3342,295,601,15762
525,3382,272,601,15745
526,3394,263,607,15736
527,3409,275,584,15732
528,3440,270,566,15724
529,3466,273,561,15700
530,3481,270,559,15690
531,3470,276,578,15676
532,3506,269,568,15657
533,3529,251,576,15644
534,3553,257,554,15636
535,3591,268,544,15597
536,3614,271,554,15561
537,3630,265,566,15539
538,3650,265,559,15526
539,3641,308,532,15519
540,3656,288,564,15492
541,3692,291,563,15454
542,3712,278,569,15441
543,3735,290,580,15395
544,3757,300,554,15389
545,3773,309,561,15357
546,3782,318,580,15320
547,3813,317,591,15279
548,3812,319,608,15261
549,3822,313,623,15242
550,3841,307,639,15213
551,3844,304,642,15210
552,3847,313,652,15188
553,3863,298,657,15182
554,3856,327,661,15156
555,3832,363,653,15152
556,3838,341,678,15143
557,3852,328,686,15134
558,3812,378,689,15121
559,3826,357,704,15113
560,3817,355,719,15109
561,3796,370,731,15103
562,3803,333,754,15110
563,3783,360,731,15126
564,3762,371,715,15152
565,3757,374,719,15150
566,3748,372,725,15155
567,3738,377,746,15139
568,3724,408,746,15122
569,3686,410,777,15127
570,3659,411,777,15153
571,3651,408,784,15157
572,3616,413,789,15182
573,3619,406,784,15191
574,3626,415,784,15175
575,3618,407,798,15177
576,3608,404,799,15189
577,3600,393,827,15180
578,3565,396,838,15201
579,3552,403,830,15215
580,3547,422,812,15219
581,3554,401,815,15230
582,3554,374,822,15250
583,3525,367,842,15266
584,3525,387,804,15284
585,3520,361,809,15310
586,3530,358,816,15296
587,3520,372,789,15319
588,3508,385,783,15324
589,3504,369,793,15334
590,3503,367,799,15331
591,3480,388,780,15352
592,3467,372,771,15390
593,3480,356,772,15392
594,3477,360,770,15393
595,3439,377,765,15419
596,3451,368,768,15413
597,3465,378,768,15389
598,3443,367,781,15409
599,3441,369,793,15397
600,3447,354,799,15400
601,3464,345,784,15407
602,3488,351,753,15408
603,3490,368,750,15392
604,3501,375,738,15386
605,3510,348,757,15385
606,3508,355,779,15358
607,3528,349,782,15341
608,3529,342,791,15338
609,3525,343,776,15356
610,3538,351,782,15329
611,3534,379,766,15321
612,3549,362,749,15340
613,3553,382,745,15320
614,3551,369,768,15312
615,3544,368,765,15323
616,3519,363,779,15339
617,3527,367,783,15323
618,3527,362,773,15338
619,3509,365,778,15348
620,3513,368,775,15344
621,3500,359,771,15370
622,3502,358,776,15364
623,3482,352,777,15389
624,3472,357,772,15399
625,3464,365,764,15407
626,3484,343,775,15398
627,3477,346,800,15377
628,3492,331,807,15370
629,3505,318,801,15376
630,3510,341,773,15376
631,3509,337,775,15379
632,3515,332,770,15383
633,3496,332,783,15389
634,3467,367,750,15416
635,3469,379,749,15403
636,3487,359,759,15395
637,3503,360,755,15382
638,3524,362,749,15365
639,3527,371,729,15373
640,3511,379,741,15369
641,3514,369,760,15357
642,3531,357,760,15352
643,3513,352,766,15369
