iteration,S,E,I,R
0,19980,0,20,0
1,19963,17,18,2
2,19946,29,20,5
3,19926,40,24,10
4,19914,42,30,14
5,19891,56,34,19
6,19864,62,47,27
7,19814,103,50,33
8,19766,132,65,37
9,19708,158,85,49
10,19634,198,106,62
11,19510,256,162,72
12,19365,335,207,93
13,19178,426,274,122
14,18950,546,343,161
15,18640,702,455,203
16,18249,899,590,262
17,17785,1104,753,358
18,17233,1366,934,467
19,16504,1687,1230,579
20,15694,2048,1503,755
21,14694,2451,1923,932
22,13536,2916,2347,1201
23,12275,3371,2838,1516
24,10846,3856,3418,1880
25,9424,4163,4046,2367
26,7941,4495,4674,2890
27,6565,4606,5321,3508
28,5258,4644,5835,4263
29,4122,4451,6441,4986
30,3181,4129,6865,5825
31,2420,3772,7045,6763
32,1834,3323,7151,7692
33,1416,2819,7139,8626
34,1066,2387,6996,9551
35,836,1942,6784,10438
36,667,1615,6486,11232
37,539,1337,6036,12088
38,451,1079,5611,12859
39,400,865,5228,13507
40,367,701,4680,14252
41,336,561,4268,14835
42,341,460,3833,15366
43,339,389,3427,15845
44,358,306,3101,16235
45,361,271,2708,16660
46,389,211,2423,16977
47,422,175,2177,17226
48,456,161,1935,17448
49,480,151,1715,17654
50,519,142,1507,17832
51,549,117,1348,17986
52,584,115,1202,18099
53,621,117,1080,18182
54,650,102,973,18275
55,700,94,875,18331
56,745,85,780,18390
57,797,77,694,18432
58,855,80,604,18461
59,902,72,536,18490
60,964,62,481,18493
61,1018,63,425,18494
62,1078,55,380,18487
63,1118,52,334,18496
64,1174,48,295,18483
65,1224,56,265,18455
66,1291,45,248,18416
67,1348,46,234,18372
68,1410,48,212,18330
69,1454,42,204,18300
70,1519,41,179,18261
71,1572,36,168,18224
72,1627,37,156,18180
73,1675,39,139,18147
74,1736,40,131,18093
75,1773,46,122,18059
76,1822,39,118,18021
77,1876,37,105,17982
78,1935,40,88,17937
79,1993,35,80,17892
80,2059,29,79,17833
81,2103,31,73,17793
82,2168,28,67,17737
83,2217,30,66,17687
84,2264,27,65,17644
85,2323,25,64,17588
86,2359,31,62,17548
87,2402,20,67,17511
88,2468,22,66,17444
89,2499,23,61,17417
90,2539,22,60,17379
91,2576,19,58,17347
92,2634,21,48,17297
93,2680,16,48,17256
94,2743,11,47,17199
