temps,S,E,I,R
95.9,0.1198585657173958,0.0008429321344809007,0.0039018074030526327,0.8753966947450722
96.0,0.1200750171763331,0.0008382176486166409,0.003874165035110768,0.8752126001399411
96.10000000000001,0.1202915419286873,0.0008335365819861633,0.003846760408610693,0.8750281610807175
96.2,0.12050813903440004,0.0008288886663023916,0.003819591241220555,0.8748433810580787
96.30000000000001,0.12072480756088057,0.000824273635709891,0.003792655274270341,0.8746582635291409
96.4,0.1209415465829409,0.0008196912267594469,0.003765950272494904,0.8744728119178065
96.5,0.12115835518273164,0.0008151411783829645,0.0037394740237798154,0.8742870296151073
96.60000000000001,0.12137523244967839,0.0008106232318686846,0.0037132243389100122,0.8741009199795446
96.7,0.12159217748041873,0.0008061371308367121,0.0036871990513212063,0.8739144863374251
96.80000000000001,0.12180918937873984,0.000801682621214849,0.003661396016854032,0.873727731983193
96.9,0.12202626725551678,0.0007972594512147309,0.003635813113510898,0.8735406601797593
97.0,0.12224341022865119,0.0007928673713082595,0.003610448241215519,0.8733532741588267
97.10000000000001,0.12246061742301073,0.0007885061342043285,0.0035852993215750965,0.8731655771212115
97.2,0.12267788797036905,0.000784175494825837,0.0035603642976451202,0.8729775722371617
97.30000000000001,0.12289522100934626,0.0007798752102869863,0.0035356411336967654,0.8727892626466717
97.4,0.12311261568535008,0.0007756050398708567,0.003511127814986854,0.8726006514597939
97.5,0.12333007115051747,0.0007713647450072591,0.003486822347530356,0.8724117417569467
97.60000000000001,0.12354758656365682,0.0007671540892508571,0.0034627227578754027,0.8722225365892187
97.7,0.12376516109019069,0.0007629728382595563,0.0034388270928807827,0.8720330389786707
97.80000000000001,0.12398279390209913,0.0007588207597731562,0.0034151334194958997,0.8718432519186335
97.9,0.12420048417786346,0.0007546976235922609,0.0033916398245431587,0.8716531783740028
98.0,0.12441823110241068,0.0007506032015574447,0.0033683444145027604,0.8714628212815307
98.10000000000001,0.12463603386705828,0.0007465372675286692,0.003345245315299874,0.8712721835501148
98.2,0.12485389166945966,0.0007424995973649469,0.0033223406720941646,0.8710812680610829
98.30000000000001,0.12507180371355003,0.0007384899689042495,0.003299628649071651,0.8708900776684757
98.4,0.12528976920949286,0.000734508161943656,0.003277107429238864,0.8706986151993262
98.5,0.1255077873736267,0.0007305539582197367,0.003254775214219288,0.8705068834539359
98.60000000000001,0.12572585742841266,0.0007266271413891714,0.003232630224052051,0.8703148852061477
98.7,0.12594397860238232,0.0007227274970095963,0.003210670696992851,0.8701226232036169
98.80000000000001,0.12616215013008605,0.0007188548125206779,0.0031888948893170825,0.8699301001680778
98.9,0.126380371252042,0.0007150088772254097,0.003167301075125147,0.8697373187956091
99.0,0.12659864121468523,0.0007111894822716281,0.0031458875461499204,0.8695442817568949
99.10000000000001,0.12681695927031778,0.0007073964206337462,0.003124652611566357,0.8693509916974839
99.2,0.12703532467705875,0.0007036294870946997,0.0031035945978032005,0.8691574512380451
99.30000000000001,0.12725373669879517,0.0006998884782281045,0.0030827118483567877,0.8689636629746217
99.4,0.12747219460513312,0.0006961731923806202,0.0030620027236069134,0.8687696294788811
99.5,0.1276906976713494,0.0006924834296545197,0.00304146560063474,0.8685753532983631
99.60000000000001,0.1279092451783437,0.0006888189918904587,0.003021098873042728,0.8683808369567249
99.7,0.12812783641259104,0.0006851796826504453,0.003000900950776561,0.8681860829539837
99.80000000000001,0.12834647066609478,0.000681565307201005,0.0029808702599490536,0.8679910937667569
99.9,0.12856514723634005,0.0006779756724965374,0.0029610052426660054,0.8677958718484992
100.0,0.12878386542624762,0.000674410587162866,0.0029413043568539948,0.8676004196297372
100.10000000000001,0.1290026245441281,0.0006708698614809732,0.002921766076090081,0.8674047395183025
