iteration,S,E,I,R
0,19980,0,20,0
1,19963,9,27,1
2,19945,20,31,4
3,19912,40,38,10
4,19870,60,55,15
5,19809,85,84,22
6,19738,116,110,36
7,19631,162,157,50
8,19488,195,234,83
9,19282,292,301,125
10,19035,395,401,169
11,18729,488,535,248
12,18298,670,690,342
13,17735,885,918,462
14,17040,1159,1168,633
15,16167,1462,1546,825
16,15078,1840,2001,1081
17,13806,2232,2542,1420
18,12397,2661,3083,1859
19,10899,3030,3707,2364
20,9307,3279,4439,2975
21,7697,3530,5088,3685
22,6257,3535,5703,4505
23,4985,3435,6145,5435
24,3896,3214,6498,6392
25,3027,2943,6623,7407
26,2350,2628,6632,8390
27,1870,2205,6528,9397
28,1475,1890,6334,10301
29,1210,1584,6047,11159
30,999,1313,5657,12031
31,852,1066,5285,12797
32,748,858,4899,13495
33,684,692,4452,14172
34,639,552,4051,14758
35,624,441,3650,15285
36,602,393,3256,15749
37,582,326,2959,16133
38,569,256,2727,16448
39,595,221,2412,16772
40,610,185,2175,17030
41,643,161,1945,17251
42,690,139,1709,17462
43,723,114,1495,17668
44,759,107,1334,17800
45,801,105,1181,17913
46,826,85,1064,18025
47,880,77,931,18112
48,914,67,848,18171
49,969,62,755,18214
50,1013,59,662,18266
51,1066,53,579,18302
52,1103,57,516,18324
53,1141,60,467,18332
54,1191,59,404,18346
55,1237,53,359,18351
56,1290,56,316,18338
57,1327,45,294,18334
58,1378,41,245,18336
59,1445,28,235,18292
60,1501,22,212,18265
61,1552,27,189,18232
62,1613,30,171,18186
63,1670,31,163,18136
64,1719,27,160,18094
65,1773,27,144,18056
66,1820,26,126,18028
67,1889,23,108,17980
68,1950,21,99,17930
69,2008,18,91,17883
70,2045,15,74,17866
71,2099,18,64,17819
72,2168,14,70,17748
73,2226,13,63,17698
74,2286,12,54,17648
75,2349,11,54,17586
76,2398,11,48,17543
77,2452,13,42,17493
78,2518,15,36,17431
79,2571,15,35,17379
80,2614,16,36,17334
81,2666,13,38,17283
82,2717,11,38,17234
83,2780,12,32,17176
84,2832,13,31,17124
85,2885,13,26,17076
86,2943,11,23,17023
87,2991,8,26,16975
88,3045,9,26,16920
89,3085,14,23,16878
90,3138,16,21,16825
91,3183,13,22,16782
92,3233,17,22,16728
93,3283,12,24,16681
94,3332,11,26,16631
95,3371,10,27,16592
96,3411,10,26,16553
97,3458,9,21,16512
98,3502,10,18,16470
99,3547,9,19,16425
100,3587,11,17,16385
101,3629,11,17,16343
102,3677,12,17,16294
103,3729,9,15,16247
104,3767,7,18,16208
105,3808,5,17,16170
106,3850,4,19,16127
107,3900,8,18,16074
108,3944,9,19,16028
109,3982,11,19,15988
110,4031,9,23,15937
111,4070,7,23,15900
112,4120,13,22,15845
113,4173,12,20,15795
114,4211,11,24,15754
115,4254,11,24,15711
116,4300,9,25,15666
117,4346,11,27,15616
118,4378,15,26,15581
119,4422,21,27,15530
120,4470,15,31,15484
121,4517,18,29,15436
122,4560,15,33,15392
123,4598,7,38,15357
124,4637,10,41,15312
125,4680,12,36,15272
126,4719,9,38,15234
127,4771,10,32,15187
128,4793,11,29,15167
129,4835,15,33,15117
130,4875,10,38,15077
131,4903,10,38,15049
132,4945,17,35,15003
133,4973,24,38,14965
134,5007,20,38,14935
135,5036,16,31,14917
136,5077,19,29,14875
137,5116,17,30,14837
138,5143,15,31,14811
139,5170,12,33,14785
140,5205,14,33,14748
141,5249,14,34,14703
142,5288,13,34,14665
143,5327,16,34,14623
144,5368,18,32,14582
145,5405,16,37,14542
146,5447,15,31,14507
147,5486,18,30,14466
148,5516,13,31,14440
149,5553,11,39,14397
150,5605,11,38,14346
151,5641,17,41,14301
152,5664,15,51,14270
153,5702,14,54,14230
154,5723,19,56,14202
155,5750,24,53,14173
156,5783,23,62,14132
157,5813,23,68,14096
158,5840,24,78,14058
159,5871,32,68,14029
160,5891,30,77,14002
161,5915,38,73,13974
162,5926,44,80,13950
163,5943,49,86,13922
164,5963,50,97,13890
165,5980,48,111,13861
166,5997,58,111,13834
167,6012,64,106,13818
168,6019,54,124,13803
169,6043,50,117,13790
170,6052,60,117,13771
171,6064,56,139,13741
172,6072,69,141,13718
173,6083,66,150,13701
174,6078,69,159,13694
175,6087,81,155,13677
176,6104,85,156,13655
177,6099,86,174,13641
178,6088,82,190,13640
179,6094,98,188,13620
180,6093,101,201,13605
181,6090,106,215,13589
182,6063,128,223,13586
183,6056,137,232,13575
184,6034,147,252,13567
185,6030,136,275,13559
186,6010,148,300,13542
187,5974,155,320,13551
188,5927,179,334,13560
189,5884,186,366,13564
190,5830,196,385,13589
191,5777,195,422,13606
192,5709,218,445,13628
193,5643,232,462,13663
194,5570,240,494,13696
195,5520,242,505,13733
196,5477,242,514,13767
197,5427,263,516,13794
198,5348,271,537,13844
199,5265,275,583,13877
200,5202,293,600,13905
201,5124,308,641,13927
202,5047,317,646,13990
203,4953,323,671,14053
204,4875,327,666,14132
205,4801,324,692,14183
206,4742,316,708,14234
207,4668,312,731,14289
208,4615,304,743,14338
209,4518,328,762,14392
210,4439,324,785,14452
211,4350,337,783,14530
212,4316,335,783,14566
213,4235,339,789,14637
214,4160,325,791,14724
215,4084,324,794,14798
216,4029,322,799,14850
217,3972,317,782,14929
218,3917,317,794,14972
219,3860,325,798,15017
220,3818,310,801,15071
221,3756,334,820,15090
222,3699,325,809,15167
223,3665,302,817,15216
224,3625,303,788,15284
225,3575,283,802,15340
226,3565,274,792,15369
227,3528,261,808,15403
228,3502,257,776,15465
229,3473,269,752,15506
230,3454,242,759,15545
231,3440,231,730,15599
232,3415,230,715,15640
233,3413,223,689,15675
234,3404,225,661,15710
235,3402,205,667,15726
236,3392,197,657,15754
237,3393,207,618,15782
