iteration,S,E,I,R
0,19980,0,20,0
1,19963,13,21,3
2,19948,20,27,5
3,19936,22,33,9
4,19913,37,34,16
5,19890,47,40,23
6,19845,59,66,30
7,19797,77,80,46
8,19725,101,115,59
9,19623,140,163,74
10,19482,201,213,104
11,19292,280,275,153
12,19044,363,392,201
13,18728,479,517,276
14,18308,655,669,368
15,17810,831,879,480
16,17119,1095,1139,647
17,16259,1405,1502,834
18,15241,1702,1959,1098
19,14031,2070,2453,1446
20,12674,2410,3029,1887
21,11142,2787,3692,2379
22,9526,3217,4255,3002
23,7962,3415,4884,3739
24,6516,3545,5438,4501
25,5134,3491,6003,5372
26,4026,3288,6384,6302
27,3211,2954,6596,7239
28,2496,2652,6631,8221
29,1938,2297,6615,9150
30,1532,1973,6393,10102
31,1276,1657,6028,11039
32,1024,1391,5672,11913
33,832,1143,5376,12649
34,713,912,4928,13447
35,663,732,4512,14093
36,621,575,4144,14660
37,594,457,3793,15156
38,599,350,3412,15639
39,585,314,3030,16071
40,579,271,2680,16470
41,606,228,2404,16762
42,624,187,2143,17046
43,667,158,1877,17298
44,681,150,1677,17492
45,707,130,1469,17694
46,735,114,1292,17859
47,764,104,1151,17981
48,803,90,1056,18051
49,838,84,931,18147
50,881,69,827,18223
51,933,64,729,18274
52,974,65,652,18309
53,1021,67,565,18347
54,1067,55,519,18359
55,1101,58,473,18368
56,1139,46,416,18399
57,1194,39,371,18396
58,1235,29,326,18410
59,1302,27,285,18386
60,1337,25,259,18379
61,1409,24,226,18341
62,1473,24,188,18315
63,1543,24,163,18270
64,1608,21,143,18228
65,1655,19,130,18196
66,1720,19,124,18137
67,1775,17,116,18092
68,1821,23,108,18048
69,1866,23,106,18005
70,1910,21,92,17977
71,1974,16,95,17915
72,2034,20,83,17863
73,2086,19,79,17816
74,2123,25,70,17782
75,2181,15,72,17732
76,2219,18,67,17696
77,2263,19,64,17654
78,2308,18,62,17612
79,2363,19,61,17557
80,2425,16,62,17497
81,2478,14,60,17448
82,2529,17,53,17401
83,2581,14,57,17348
84,2637,12,53,17298
85,2686,11,48,17255
86,2753,7,43,17197
87,2811,5,40,17144
88,2864,5,36,17095
89,2911,4,35,17050
90,2958,6,28,17008
91,3004,8,23,16965
92,3053,5,24,16918
93,3115,4,24,16857
94,3163,7,24,16806
95,3205,9,19,16767
96,3247,8,22,16723
97,3295,7,24,16674
98,3342,6,25,16627
99,3405,6,24,16565
100,3447,5,25,16523
101,3498,5,22,16475
102,3532,10,23,16435
103,3585,8,23,16384
104,3632,7,23,16338
105,3679,7,21,16293
106,3727,5,27,16241
107,3765,7,24,16204
108,3811,8,20,16161
109,3862,7,20,16111
110,3903,5,19,16073
111,3951,5,17,16027
112,3998,5,17,15980
113,4046,7,16,15931
114,4098,6,17,15879
115,4140,6,17,15837
116,4190,5,20,15785
117,4241,5,16,15738
118,4279,8,17,15696
119,4307,11,17,15665
120,4347,6,21,15626
121,4385,6,17,15592
122,4427,5,19,15549
123,4474,5,18,15503
124,4505,7,20,15468
125,4545,6,22,15427
126,4586,5,28,15381
127,4622,12,21,15345
128,4650,9,23,15318
129,4687,12,23,15278
130,4725,14,22,15239
131,4762,12,21,15205
132,4795,7,27,15171
133,4839,8,25,15128
134,4878,6,26,15090
135,4902,8,22,15068
136,4944,10,21,15025
137,4981,10,21,14988
138,5014,10,23,14953
139,5055,9,25,14911
140,5092,10,22,14876
141,5137,12,28,14823
142,5170,15,25,14790
143,5210,13,29,14748
144,5246,16,28,14710
145,5281,14,32,14673
146,5310,11,30,14649
147,5352,13,29,14606
148,5389,18,29,14564
149,5417,20,35,14528
150,5446,16,40,14498
151,5467,17,50,14466
152,5503,20,52,14425
153,5530,23,54,14393
154,5561,21,54,14364
155,5586,22,55,14337
156,5620,23,58,14299
157,5638,29,64,14269
158,5678,30,64,14228
159,5707,32,68,14193
160,5731,37,60,14172
161,5754,35,70,14141
162,5797,34,74,14095
163,5830,33,82,14055
164,5848,32,86,14034
165,5870,33,89,14008
166,5895,33,99,13973
167,5916,32,108,13944
168,5925,36,121,13918
169,5933,50,125,13892
170,5956,54,132,13858
171,5976,62,128,13834
172,5992,53,142,13813
173,5998,56,154,13792
174,5994,69,158,13779
175,5986,80,163,13771
176,5976,88,177,13759
177,5980,79,182,13759
178,5980,87,189,13744
179,5985,80,203,13732
180,5976,103,193,13728
181,5968,106,211,13715
182,5967,106,226,13701
183,5971,103,238,13688
184,5957,105,245,13693
185,5941,118,251,13690
186,5906,128,281,13685
187,5882,143,289,13686
188,5865,142,304,13689
189,5848,152,306,13694
190,5827,146,324,13703
191,5784,156,337,13723
192,5744,170,342,13744
193,5709,175,374,13742
194,5672,179,398,13751
195,5635,172,420,13773
196,5594,186,414,13806
197,5562,197,425,13816
198,5495,213,452,13840
199,5438,230,468,13864
200,5390,234,481,13895
201,5336,246,483,13935
202,5298,238,514,13950
203,5226,256,522,13996
204,5173,245,543,14039
205,5119,251,553,14077
206,5058,261,573,14108
207,5014,255,582,14149
208,4963,251,601,14185
209,4909,254,596,14241
210,4835,253,607,14305
211,4780,242,645,14333
212,4713,266,651,14370
213,4643,275,682,14400
214,4596,280,672,14452
215,4530,283,676,14511
216,4474,277,657,14592
217,4406,280,670,14644
218,4344,291,643,14722
219,4296,294,656,14754
220,4258,278,679,14785
221,4175,273,714,14838
222,4121,269,718,14892
223,4091,262,715,14932
224,4022,261,722,14995
225,3969,268,718,15045
226,3925,274,726,15075
227,3854,269,767,15110
228,3795,275,759,15171
229,3733,288,758,15221
230,3691,277,753,15279
231,3651,284,748,15317
232,3608,269,756,15367
233,3588,256,749,15407
234,3545,250,726,15479
235,3529,243,711,15517
