iteration,S,E,I,R
0,19980,0,20,0
1,19959,18,21,2
2,19931,31,34,4
3,19903,41,50,6
4,19867,56,60,17
5,19809,85,73,33
6,19735,114,100,51
7,19656,142,135,67
8,19526,181,199,94
9,19329,278,263,130
10,19104,361,350,185
11,18824,477,451,248
12,18471,613,598,318
13,17959,807,803,431
14,17324,1044,1065,567
15,16570,1290,1404,736
16,15612,1607,1799,982
17,14438,2001,2265,1296
18,13140,2372,2810,1678
19,11676,2729,3441,2154
20,10072,3123,4027,2778
21,8439,3408,4723,3430
22,6988,3493,5360,4159
23,5647,3487,5832,5034
24,4485,3378,6167,5970
25,3532,3057,6469,6942
26,2735,2798,6563,7904
27,2149,2458,6516,8877
28,1755,2096,6304,9845
29,1389,1819,6032,10760
30,1171,1490,5779,11560
31,984,1206,5435,12375
32,832,1001,5040,13127
33,725,823,4686,13766
34,653,669,4276,14402
35,589,530,3948,14933
36,563,434,3585,15418
37,554,363,3243,15840
38,545,313,2909,16233
39,562,248,2632,16558
40,563,224,2327,16886
41,580,207,2052,17161
42,594,185,1827,17394
43,627,167,1610,17596
44,663,138,1425,17774
45,707,122,1282,17889
46,758,101,1126,18015
47,789,90,1015,18106
48,823,89,924,18164
49,863,81,808,18248
50,909,77,724,18290
51,947,66,642,18345
52,998,56,573,18373
53,1035,65,503,18397
54,1099,46,450,18405
55,1155,41,399,18405
56,1206,40,349,18405
57,1255,34,312,18399
58,1321,31,285,18363
59,1376,29,252,18343
60,1427,29,221,18323
61,1470,33,200,18297
62,1549,27,171,18253
63,1632,25,156,18187
64,1704,21,135,18140
65,1759,23,115,18103
66,1822,21,101,18056
67,1869,19,99,18013
68,1912,17,87,17984
69,1967,19,77,17937
70,2026,9,79,17886
71,2085,10,71,17834
72,2143,11,61,17785
73,2201,12,61,17726
74,2248,14,57,17681
75,2306,9,54,17631
76,2362,10,51,17577
77,2408,10,38,17544
78,2468,9,29,17494
79,2526,7,28,17439
80,2580,8,23,17389
81,2634,7,20,17339
82,2692,4,22,17282
83,2730,4,22,17244
84,2786,3,22,17189
85,2825,4,20,17151
86,2880,5,17,17098
87,2928,4,18,17050
88,2966,5,19,17010
89,3018,5,17,16960
90,3072,4,18,16906
91,3118,5,15,16862
92,3172,5,15,16808
93,3217,7,15,16761
94,3254,10,14,16722
95,3303,10,11,16676
96,3345,8,11,16636
97,3389,6,12,16593
98,3431,5,14,16550
99,3494,6,10,16490
100,3544,5,11,16440
101,3589,5,8,16398
102,3623,4,9,16364
103,3669,3,9,16319
104,3726,2,9,16263
105,3772,3,9,16216
106,3818,4,9,16169
107,3877,5,10,16108
108,3926,10,9,16055
109,3976,7,12,16005
110,4020,8,13,15959
111,4060,5,14,15921
112,4101,4,14,15881
113,4155,5,15,15825
114,4205,4,11,15780
115,4252,5,11,15732
116,4290,3,9,15698
117,4324,5,10,15661
118,4366,5,9,15620
119,4411,3,10,15576
120,4462,2,10,15526
121,4510,4,8,15478
122,4552,4,10,15434
123,4599,5,11,15385
124,4642,1,14,15343
125,4685,2,14,15299
126,4731,3,10,15256
127,4771,5,13,15211
128,4810,5,12,15173
129,4855,4,12,15129
130,4899,4,9,15088
131,4940,4,8,15048
132,4983,3,6,15008
133,5031,3,5,14961
134,5069,4,6,14921
135,5108,4,5,14883
136,5160,3,5,14832
137,5186,4,4,14806
138,5235,5,3,14757
139,5271,4,3,14722
140,5323,4,1,14672
141,5360,2,3,14635
142,5396,1,4,14599
143,5442,0,6,14552
144,5475,3,6,14516
145,5517,1,6,14476
146,5548,1,4,14447
147,5586,0,5,14409
148,5621,1,4,14374
149,5661,1,4,14334
150,5703,1,3,14293
151,5732,1,4,14263
152,5772,2,2,14224
153,5802,1,3,14194
154,5836,4,2,14158
155,5877,4,2,14117
156,5911,3,3,14083
157,5952,2,5,14041
158,5991,2,6,14001
159,6032,3,4,13961
160,6063,4,6,13927
161,6106,3,6,13885
162,6143,4,6,13847
163,6192,1,8,13799
164,6234,2,6,13758
165,6271,2,4,13723
166,6310,3,3,13684
167,6354,4,3,13639
168,6384,4,5,13607
169,6418,5,7,13570
170,6457,3,6,13534
171,6488,5,8,13499
172,6517,3,11,13469
173,6553,3,10,13434
174,6589,5,13,13393
175,6618,8,15,13359
176,6642,10,15,13333
177,6670,13,14,13303
178,6703,13,20,13264
179,6744,11,26,13219
180,6769,14,25,13192
181,6790,17,28,13165
182,6817,22,26,13135
183,6836,23,31,13110
184,6862,19,36,13083
185,6888,23,41,13048
186,6909,25,45,13021
187,6938,25,48,12989
188,6960,28,47,12965
189,6994,30,51,12925
190,7010,28,61,12901
191,7033,37,63,12867
192,7054,44,68,12834
193,7070,44,71,12815
194,7099,44,77,12780
195,7117,43,93,12747
196,7126,53,97,12724
197,7128,60,110,12702
198,7127,63,120,12690
199,7118,75,117,12690
200,7123,82,125,12670
201,7121,87,136,12656
202,7117,100,137,12646
203,7124,98,156,12622
204,7120,104,169,12607
205,7103,108,192,12597
206,7090,109,215,12586
207,7069,134,220,12577
208,7037,142,235,12586
209,7015,149,252,12584
210,6970,157,270,12603
211,6943,150,307,12600
212,6880,183,314,12623
213,6824,203,328,12645
214,6789,206,335,12670
