iteration,S,E,I,R
0,19980,0,20,0
1,19966,14,20,0
2,19947,25,26,2
3,19921,34,43,2
4,19895,45,51,9
5,19854,58,69,19
6,19793,90,87,30
7,19716,119,128,37
8,19606,160,178,56
9,19454,208,247,91
10,19254,288,333,125
11,18970,399,452,179
12,18583,578,577,262
13,18096,768,796,340
14,17495,955,1082,468
15,16716,1266,1339,679
16,15777,1556,1777,890
17,14623,1971,2221,1185
18,13326,2372,2716,1586
19,11951,2720,3299,2030
20,10442,3028,3948,2582
21,8879,3295,4586,3240
22,7381,3424,5176,4019
23,5966,3490,5679,4865
24,4731,3415,6112,5742
25,3739,3155,6433,6673
26,2934,2850,6581,7635
27,2312,2501,6569,8618
28,1818,2163,6396,9623
29,1455,1819,6190,10536
30,1209,1502,5843,11446
31,999,1245,5482,12274
32,843,1014,5094,13049
33,740,834,4681,13745
34,698,698,4263,14341
35,643,591,3865,14901
36,615,472,3498,15415
37,589,384,3178,15849
38,592,319,2852,16237
39,588,272,2564,16576
40,602,221,2296,16881
41,612,197,2038,17153
42,630,164,1814,17392
43,661,135,1589,17615
44,697,120,1388,17795
45,725,113,1221,17941
46,776,96,1080,18048
47,818,83,972,18127
48,867,74,859,18200
49,887,74,775,18264
50,935,69,692,18304
51,974,65,628,18333
52,1017,61,565,18357
53,1072,51,504,18373
54,1112,53,448,18387
55,1170,49,408,18373
56,1220,41,382,18357
57,1266,43,342,18349
58,1307,43,302,18348
59,1369,44,268,18319
60,1417,36,248,18299
61,1468,38,221,18273
62,1516,33,213,18238
63,1552,27,196,18225
64,1607,34,183,18176
65,1665,27,170,18138
66,1722,28,155,18095
67,1783,30,141,18046
68,1834,31,132,18003
69,1888,23,124,17965
70,1926,25,115,17934
71,1999,19,106,17876
72,2060,21,89,17830
73,2113,18,85,17784
74,2156,23,73,17748
75,2230,19,67,17684
76,2280,20,66,17634
77,2333,15,65,17587
78,2386,16,65,17533
79,2430,16,52,17502
80,2491,13,48,17448
81,2540,10,41,17409
82,2596,10,39,17355
83,2659,10,35,17296
84,2702,8,32,17258
85,2747,7,27,17219
86,2808,7,25,17160
87,2854,4,22,17120
88,2918,4,16,17062
89,2974,5,14,17007
90,3023,6,15,16956
91,3070,6,14,16910
92,3105,3,18,16874
93,3161,3,17,16819
