iteration,S,E,I,R
0,19980,0,20,0
1,19966,10,22,2
2,19943,24,27,6
3,19914,40,37,9
4,19885,50,52,13
5,19849,59,67,25
6,19805,77,79,39
7,19724,112,112,52
8,19619,165,144,72
9,19494,218,187,101
10,19328,274,266,132
11,19092,357,375,176
12,18789,475,491,245
13,18372,641,658,329
14,17843,817,888,452
15,17204,1031,1148,617
16,16316,1375,1506,803
17,15202,1754,1958,1086
18,13965,2122,2485,1428
19,12513,2556,3110,1821
20,10996,2912,3769,2323
21,9390,3232,4450,2928
22,7851,3448,5019,3682
23,6384,3511,5650,4455
24,5077,3444,6111,5368
25,4017,3250,6443,6290
26,3104,3042,6586,7268
27,2428,2703,6629,8240
28,1891,2344,6583,9182
29,1462,1990,6424,10124
30,1202,1632,6088,11078
31,993,1341,5738,11928
32,812,1106,5403,12679
33,708,890,4994,13408
34,632,741,4547,14080
35,562,626,4110,14702
36,550,497,3683,15270
37,537,392,3337,15734
38,534,312,2959,16195
39,534,247,2666,16553
40,531,216,2363,16890
41,549,183,2077,17191
42,556,149,1859,17436
43,593,130,1654,17623
44,643,107,1463,17787
45,679,109,1282,17930
46,710,92,1155,18043
47,770,79,1016,18135
48,825,78,907,18190
49,862,73,825,18240
50,887,73,732,18308
51,922,63,670,18345
52,966,60,585,18389
53,1011,53,535,18401
54,1073,44,486,18397
55,1112,45,428,18415
56,1177,38,373,18412
57,1235,34,334,18397
58,1290,38,290,18382
59,1341,33,256,18370
60,1391,36,236,18337
61,1443,32,231,18294
62,1497,35,208,18260
63,1549,34,188,18229
64,1610,35,173,18182
65,1664,28,161,18147
66,1725,23,149,18103
67,1770,22,136,18072
68,1823,26,122,18029
69,1866,23,124,17987
70,1922,20,108,17950
71,1983,18,99,17900
72,2047,16,91,17846
73,2087,17,80,17816
74,2140,17,72,17771
75,2188,18,67,17727
76,2259,15,66,17660
77,2303,14,61,17622
78,2356,15,51,17578
79,2398,11,51,17540
80,2444,11,53,17492
81,2490,10,51,17449
82,2530,13,51,17406
83,2568,11,49,17372
84,2610,13,44,17333
85,2658,11,46,17285
86,2705,11,48,17236
87,2757,15,43,17185
88,2810,11,41,17138
89,2851,11,38,17100
90,2899,13,35,17053
91,2946,10,36,17008
92,2999,10,34,16957
93,3046,8,34,16912
94,3088,10,33,16869
95,3143,14,33,16810
96,3187,16,36,16761
97,3222,16,34,16728
98,3259,15,34,16692
99,3289,18,30,16663
100,3347,14,25,16614
101,3392,14,23,16571
102,3436,13,25,16526
103,3468,10,30,16492
104,3516,9,25,16450
105,3555,7,23,16415
106,3610,8,21,16361
107,3670,10,16,16304
108,3709,8,18,16265
109,3747,11,22,16220
110,3798,12,24,16166
111,3832,8,30,16130
112,3876,10,27,16087
113,3913,10,25,16052
114,3954,14,25,16007
115,3998,14,23,15965
116,4044,13,23,15920
117,4065,11,27,15897
118,4110,10,27,15853
119,4164,13,25,15798
120,4205,11,28,15756
121,4243,9,27,15721
122,4286,10,27,15677
123,4338,9,25,15628
124,4376,13,25,15586
125,4417,12,31,15540
126,4454,10,33,15503
127,4481,11,28,15480
128,4537,10,28,15425
129,4574,15,26,15385
130,4627,12,27,15334
131,4677,11,22,15290
132,4723,14,20,15243
133,4769,17,18,15196
134,4802,15,19,15164
135,4838,16,19,15127
136,4882,17,19,15082
137,4913,12,23,15052
138,4947,10,28,15015
139,4995,10,26,14969
140,5047,7,27,14919
141,5092,11,23,14874
142,5138,10,26,14826
143,5164,7,30,14799
144,5199,8,32,14761
145,5243,7,28,14722
146,5279,14,31,14676
147,5326,13,36,14625
148,5363,11,40,14586
149,5396,15,42,14547
150,5439,14,43,14504
151,5464,20,41,14475
152,5500,20,43,14437
153,5552,16,46,14386
154,5582,23,46,14349
155,5622,22,46,14310
156,5633,39,47,14281
157,5672,36,50,14242
158,5697,36,54,14213
159,5737,34,52,14177
160,5767,31,59,14143
161,5802,29,62,14107
162,5825,34,65,14076
163,5841,30,78,14051
164,5864,31,74,14031
165,5887,36,72,14005
166,5902,38,81,13979
167,5924,39,83,13954
168,5954,42,90,13914
169,5965,42,103,13890
170,5979,53,106,13862
171,5993,54,122,13831
172,6018,48,128,13806
173,6019,66,127,13788
174,6022,77,139,13762
175,6037,85,136,13742
176,6047,89,141,13723
177,6053,87,149,13711
178,6069,82,152,13697
179,6062,89,154,13695
180,6071,86,168,13675
181,6079,89,174,13658
182,6059,109,182,13650
183,6063,106,190,13641
184,6062,111,203,13624
185,6043,126,216,13615
186,6038,127,236,13599
187,6027,124,242,13607
188,6021,127,246,13606
189,6001,130,254,13615
190,5989,123,274,13614
191,5966,137,282,13615
192,5962,139,306,13593
193,5935,148,315,13602
194,5899,153,350,13598
195,5850,163,363,13624
196,5818,168,402,13612
197,5765,187,406,13642
198,5738,184,411,13667
199,5679,200,413,13708
200,5640,217,427,13716
201,5596,231,439,13734
202,5545,235,468,13752
203,5501,232,485,13782
204,5456,237,509,13798
205,5379,256,533,13832
206,5341,251,559,13849
207,5272,271,571,13886
208,5208,268,595,13929
209,5138,289,602,13971
210,5091,291,627,13991
211,5013,308,641,14038
212,4940,306,665,14089
213,4848,324,711,14117
214,4770,319,736,14175
215,4676,322,773,14229
216,4593,342,758,14307
217,4518,333,786,14363
218,4427,306,820,14447
219,4360,312,785,14543
220,4261,331,798,14610
221,4159,342,817,14682
222,4081,319,836,14764
223,4034,312,816,14838
224,3942,334,822,14902
225,3879,328,817,14976
226,3837,298,830,15035
227,3772,304,830,15094
228,3717,287,835,15161
229,3658,292,822,15228
230,3605,289,799,15307
231,3572,269,786,15373
232,3539,259,814,15388
233,3474,279,790,15457
234,3404,288,786,15522
235,3361,277,778,15584
236,3352,267,760,15621
237,3337,250,738,15675
238,3311,254,718,15717
239,3303,272,703,15722
240,3287,255,710,15748
241,3278,249,687,15786
242,3273,240,674,15813
243,3263,240,649,15848
244,3255,236,636,15873
245,3255,218,632,15895
246,3254,218,631,15897
247,3260,205,624,15911
248,3272,191,600,15937
249,3278,180,599,15943
250,3284,183,577,15956
251,3288,168,573,15971
252,3300,176,548,15976
253,3306,174,535,15985
254,3323,169,524,15984
255,3339,166,501,15994
256,3353,162,486,15999
257,3359,150,487,16004
258,3369,145,462,16024
259,3377,156,437,16030
260,3394,153,433,16020
261,3430,136,431,16003
262,3456,140,412,15992
263,3481,141,407,15971
264,3525,128,393,15954
265,3576,127,382,15915
266,3606,120,369,15905
267,3644,125,357,15874
268,3690,122,354,15834
269,3739,116,352,15793
270,3754,124,353,15769
271,3778,126,340,15756
272,3830,126,336,15708
273,3886,121,340,15653
274,3924,114,334,15628
275,3935,126,323,15616
276,3961,124,336,15579
277,3991,127,327,15555
278,4020,125,328,15527
279,4055,132,319,15494
280,4056,126,336,15482
281,4088,128,336,15448
282,4103,125,340,15432
283,4149,124,336,15391
284,4190,132,325,15353
285,4233,131,341,15295
286,4278,140,334,15248
287,4299,144,335,15222
288,4342,129,324,15205
289,4361,132,327,15180
290,4407,133,329,15131
291,4423,138,330,15109
292,4453,146,338,15063
293,4490,146,336,15028
294,4547,145,323,14985
295,4556,152,348,14944
296,4578,159,354,14909
297,4629,148,375,14848
298,4676,150,381,14793
299,4694,149,387,14770
300,4716,156,393,14735
301,4705,174,414,14707
302,4709,195,410,14686
303,4708,188,421,14683
304,4716,181,425,14678
305,4744,175,438,14643
306,4748,193,438,14621
307,4743,205,425,14627
308,4748,206,434,14612
309,4732,217,444,14607
310,4740,211,465,14584
311,4728,214,450,14608
312,4732,218,454,14596
313,4742,214,477,14567
314,4722,230,482,14566
315,4717,221,502,14560
316,4724,224,505,14547
317,4721,245,513,14521
318,4709,223,552,14516
319,4671,242,560,14527
320,4640,237,573,14550
321,4612,251,565,14572
322,4606,245,577,14572
323,4581,250,612,14557
324,4557,251,617,14575
325,4523,260,617,14600
326,4505,253,633,14609
327,4462,276,636,14626
328,4443,286,636,14635
329,4421,277,636,14666
330,4384,282,630,14704
331,4367,268,654,14711
332,4371,267,640,14722
333,4360,268,643,14729
334,4340,269,639,14752
335,4314,287,633,14766
336,4312,278,637,14773
337,4303,285,643,14769
338,4273,291,661,14775
339,4248,285,649,14818
340,4226,277,665,14832
341,4243,246,684,14827
342,4217,246,688,14849
343,4208,242,674,14876
344,4173,268,653,14906
345,4148,284,641,14927
346,4152,271,652,14925
347,4133,289,652,14926
348,4121,292,662,14925
349,4098,281,680,14941
350,4088,254,690,14968
351,4062,293,688,14957
352,4040,278,710,14972
353,4044,259,721,14976
354,4025,268,728,14979
355,4000,260,751,14989
356,3990,272,728,15010
357,3970,278,719,15033
358,3954,283,718,15045
359,3945,269,736,15050
360,3949,259,718,15074
361,3939,269,700,15092
362,3943,256,696,15105
363,3948,252,697,15103
364,3953,246,680,15121
365,3954,241,676,15129
366,3958,243,667,15132
367,3925,252,668,15155
368,3925,244,648,15183
369,3925,237,657,15181
370,3898,250,662,15190
371,3868,255,666,15211
372,3839,258,679,15224
373,3841,256,676,15227
374,3835,256,667,15242
375,3832,259,671,15238
376,3826,233,689,15252
377,3833,246,650,15271
378,3841,241,621,15297
379,3835,232,615,15318
380,3840,208,642,15310
381,3818,222,634,15326
382,3802,243,619,15336
383,3800,215,629,15356
384,3796,223,611,15370
385,3802,222,597,15379
386,3804,237,599,15360
387,3811,228,613,15348
388,3823,226,587,15364
389,3845,213,583,15359
390,3861,205,571,15363
391,3855,208,587,15350
392,3857,215,577,15351
393,3873,208,561,15358
394,3909,210,535,15346
395,3931,200,543,15326
396,3927,196,558,15319
397,3973,198,535,15294
398,3994,204,531,15271
399,3982,213,516,15289
400,4002,194,534,15270
401,4007,198,529,15266
402,4043,180,539,15238
403,4077,182,530,15211
404,4100,174,553,15173
405,4105,188,541,15166
406,4138,190,535,15137
407,4150,186,535,15129
408,4194,193,522,15091
409,4212,201,503,15084
410,4212,197,516,15075
411,4221,209,505,15065
412,4253,208,495,15044
413,4272,207,522,14999
414,4273,231,510,14986
415,4257,251,503,14989
416,4268,250,508,14974
417,4254,238,528,14980
418,4275,226,513,14986
419,4276,229,523,14972
420,4264,238,518,14980
421,4275,230,524,14971
422,4293,226,508,14973
423,4298,234,507,14961
424,4307,236,496,14961
425,4312,228,488,14972
426,4311,228,507,14954
427,4331,209,520,14940
428,4330,211,513,14946
429,4343,216,505,14936
430,4355,218,515,14912
431,4348,223,521,14908
432,4325,238,517,14920
433,4354,213,516,14917
434,4362,210,515,14913
435,4360,225,511,14904
436,4382,214,499,14905
437,4416,200,507,14877
438,4430,182,530,14858
439,4409,204,529,14858
440,4389,209,541,14861
441,4396,239,513,14852
442,4393,240,529,14838
443,4388,235,530,14847
444,4400,231,549,14820
445,4391,230,546,14833
446,4396,213,554,14837
447,4371,231,544,14854
448,4371,214,544,14871
449,4373,216,532,14879
450,4382,229,525,14864
451,4386,235,521,14858
452,4382,239,543,14836
453,4393,238,557,14812
454,4383,243,570,14804
455,4375,245,578,14802
456,4356,257,599,14788
457,4346,233,627,14794
458,4315,240,614,14831
459,4300,247,596,14857
460,4275,244,613,14868
461,4262,252,607,14879
462,4247,251,633,14869
463,4257,239,652,14852
464,4246,231,631,14892
465,4233,238,638,14891
466,4199,257,638,14906
467,4179,257,650,14914
468,4162,260,647,14931
469,4170,253,646,14931
470,4165,241,652,14942
471,4147,251,670,14932
472,4138,246,684,14932
473,4137,239,706,14918
474,4108,265,682,14945
475,4086,268,680,14966
476,4069,255,691,14985
477,4039,263,682,15016
478,4011,269,681,15039
479,3981,283,683,15053
480,3953,279,681,15087
481,3938,271,705,15086
482,3937,262,683,15118
483,3913,265,683,15139
484,3896,250,674,15180
485,3881,260,653,15206
486,3872,252,655,15221
487,3875,252,642,15231
488,3860,251,639,15250
489,3872,226,633,15269
490,3861,227,631,15281
491,3853,222,615,15310
492,3851,218,609,15322
493,3850,228,609,15313
494,3846,234,614,15306
495,3833,233,622,15312
496,3829,239,630,15302
497,3829,257,637,15277
498,3815,262,636,15287
499,3819,242,632,15307
500,3829,235,626,15310
501,3834,223,632,15311
502,3830,233,617,15320
503,3828,230,608,15334
504,3819,224,634,15323
505,3827,228,592,15353
506,3825,221,610,15344
507,3822,228,597,15353
508,3874,215,597,15314
509,3879,226,583,15312
510,3883,224,574,15319
511,3890,217,556,15337
512,3928,206,560,15306
513,3936,206,543,15315
514,3969,187,544,15300
515,3992,198,525,15285
516,4021,205,511,15263
517,4058,202,515,15225
518,4068,174,549,15209
519,4085,179,535,15201
520,4078,187,529,15206
521,4085,196,497,15222
522,4089,201,489,15221
523,4104,179,513,15204
524,4130,204,504,15162
525,4134,204,501,15161
526,4164,197,495,15144
527,4172,189,505,15134
528,4189,191,494,15126
529,4196,193,489,15122
530,4208,190,494,15108
531,4236,194,477,15093
532,4234,205,485,15076
533,4241,210,490,15059
534,4244,222,460,15074
535,4257,199,483,15061
536,4266,202,486,15046
537,4287,194,504,15015
538,4291,195,501,15013
539,4284,182,520,15014
540,4276,208,504,15012
541,4294,205,514,14987
542,4313,202,514,14971
543,4321,206,523,14950
544,4324,213,517,14946
545,4320,217,530,14933
546,4306,218,542,14934
547,4314,220,535,14931
548,4318,214,550,14918
549,4324,231,539,14906
550,4337,226,541,14896
551,4345,219,531,14905
552,4370,228,522,14880
553,4373,243,514,14870
554,4363,233,561,14843
555,4380,235,524,14861
556,4376,247,522,14855
557,4364,256,538,14842
558,4358,255,564,14823
559,4332,264,582,14822
560,4321,253,590,14836
561,4304,254,593,14849
562,4298,250,603,14849
563,4287,250,588,14875
564,4272,254,603,14871
565,4249,280,599,14872
566,4241,255,649,14855
567,4246,244,637,14873
568,4234,249,648,14869
569,4239,245,651,14865
570,4235,239,665,14861
571,4217,236,645,14902
572,4201,243,643,14913
573,4184,239,632,14945
574,4156,243,665,14936
575,4115,252,670,14963
576,4102,258,674,14966
577,4079,272,661,14988
578,4062,274,651,15013
579,4072,271,662,14995
580,4085,256,647,15012
581,4082,251,659,15008
582,4072,254,649,15025
583,4069,268,635,15028
584,4072,256,651,15021
585,4069,267,626,15038
586,4070,259,633,15038
587,4058,251,655,15036
588,4072,244,656,15028
589,4077,238,662,15023
590,4071,254,653,15022
591,4084,253,645,15018
592,4091,246,631,15032
593,4089,253,635,15023
594,4092,236,639,15033
595,4061,258,621,15060
596,4053,246,635,15066
597,4046,247,651,15056
598,4047,240,648,15065
599,4058,241,620,15081
600,4074,226,634,15066
601,4081,244,631,15044
602,4095,239,633,15033
603,4089,247,617,15047
604,4090,237,613,15060
605,4088,235,606,15071
606,4082,254,601,15063
607,4059,262,613,15066
608,4048,263,618,15071
609,4068,235,624,15073
610,4078,231,611,15080
611,4079,238,591,15092
612,4080,240,590,15090
613,4103,236,594,15067
614,4144,217,575,15064
615,4166,216,583,15035
616,4166,228,584,15022
617,4156,227,576,15041
618,4147,238,582,15033
619,4142,246,584,15028
620,4120,250,592,15038
621,4131,256,593,15020
622,4141,248,611,15000
623,4146,241,628,14985
624,4153,245,644,14958
625,4162,222,659,14957
626,4140,240,650,14970
627,4146,236,638,14980
628,4150,243,648,14959
629,4132,254,639,14975
630,4135,249,629,14987
631,4124,230,635,15011
632,4120,261,616,15003
633,4093,272,620,15015
634,4083,279,616,15022
635,4105,256,622,15017
636,4105,240,640,15015
637,4117,233,668,14982
638,4112,244,656,14988
639,4089,248,666,14997
640,4061,253,677,15009
641,4088,238,670,15004
642,4074,255,648,15023
643,4093,253,637,15017
644,4105,233,629,15033
645,4112,242,613,15033
646,4097,252,600,15051
647,4099,245,621,15035
648,4108,239,616,15037
649,4117,238,613,15032
650,4117,232,634,15017
651,4107,245,625,15023
