iteration,S,E,I,R
0,19980,0,20,0
1,19972,7,17,4
2,19951,17,26,6
3,19928,28,28,16
4,19905,33,41,21
5,19864,49,57,30
6,19811,72,72,45
7,19744,99,90,67
8,19668,127,123,82
9,19541,182,176,101
10,19385,234,249,132
11,19141,332,348,179
12,18853,433,471,243
13,18470,599,597,334
14,17961,814,782,443
15,17361,1007,1055,577
16,16585,1281,1361,773
17,15629,1609,1740,1022
18,14492,1966,2232,1310
19,13128,2392,2785,1695
20,11639,2778,3397,2186
21,10057,3125,4051,2767
22,8427,3379,4750,3444
23,7004,3506,5268,4222
24,5633,3482,5849,5036
25,4454,3356,6179,6011
26,3508,3124,6421,6947
27,2738,2829,6532,7901
28,2154,2462,6534,8850
29,1723,2083,6390,9804
30,1392,1732,6170,10706
31,1113,1478,5825,11584
32,957,1202,5443,12398
33,824,957,5081,13138
34,738,769,4630,13863
35,662,631,4229,14478
36,633,511,3788,15068
37,611,431,3404,15554
38,589,344,3081,15986
39,583,287,2725,16405
40,575,235,2442,16748
41,603,203,2158,17036
42,606,186,1908,17300
43,615,168,1695,17522
44,635,136,1516,17713
45,677,125,1350,17848
46,708,113,1186,17993
47,744,93,1066,18097
48,789,85,932,18194
49,822,73,828,18277
50,862,72,735,18331
51,922,74,664,18340
52,963,75,579,18383
53,1021,62,520,18397
54,1073,57,466,18404
55,1133,50,393,18424
56,1195,33,362,18410
57,1233,34,315,18418
58,1280,36,274,18410
59,1340,32,244,18384
60,1394,34,224,18348
61,1455,26,212,18307
62,1499,27,200,18274
63,1551,30,178,18241
64,1615,25,155,18205
65,1671,17,146,18166
66,1712,25,138,18125
67,1770,29,121,18080
68,1834,20,121,18025
69,1887,17,108,17988
70,1943,17,93,17947
71,1988,17,89,17906
72,2037,16,86,17861
73,2087,16,77,17820
74,2143,14,76,17767
75,2194,16,68,17722
76,2239,14,63,17684
77,2277,20,56,17647
78,2325,19,50,17606
79,2373,20,45,17562
80,2434,19,43,17504
81,2478,12,45,17465
82,2530,12,44,17414
83,2606,10,43,17341
84,2656,11,39,17294
85,2708,14,40,17238
86,2770,15,32,17183
87,2825,12,33,17130
88,2886,10,29,17075
89,2936,10,29,17025
90,2989,12,35,16964
91,3040,10,32,16918
92,3082,14,23,16881
93,3125,15,23,16837
94,3188,14,18,16780
95,3245,10,21,16724
96,3296,11,20,16673
97,3354,7,21,16618
98,3396,6,18,16580
99,3445,5,20,16530
100,3490,4,21,16485
101,3536,6,21,16437
102,3586,5,18,16391
103,3629,5,18,16348
104,3667,1,21,16311
105,3717,3,20,16260
106,3769,4,17,16210
107,3825,5,13,16157
108,3874,2,16,16108
109,3919,2,16,16063
110,3966,3,14,16017
111,4003,5,17,15975
112,4051,8,14,15927
113,4101,11,14,15874
114,4132,13,16,15839
115,4173,12,18,15797
116,4214,12,17,15757
117,4268,10,19,15703
118,4318,8,21,15653
119,4358,8,19,15615
120,4416,7,18,15559
121,4451,7,18,15524
122,4491,8,19,15482
123,4536,9,15,15440
124,4573,11,15,15401
125,4615,8,14,15363
126,4667,9,16,15308
127,4708,8,17,15267
128,4741,8,17,15234
129,4782,7,17,15194
130,4814,8,11,15167
131,4846,4,15,15135
132,4884,6,14,15096
133,4920,7,13,15060
134,4956,8,15,15021
135,5009,7,14,14970
136,5043,6,14,14937
137,5085,7,11,14897
138,5121,6,12,14861
139,5164,4,14,14818
140,5190,4,14,14792
141,5226,5,14,14755
142,5261,4,14,14721
143,5313,3,15,14669
144,5355,3,15,14627
145,5394,2,17,14587
146,5436,3,15,14546
147,5465,8,12,14515
148,5506,8,15,14471
149,5548,10,18,14424
150,5589,10,15,14386
151,5632,8,18,14342
152,5661,8,19,14312
153,5694,9,21,14276
154,5730,15,20,14235
155,5757,21,18,14204
156,5784,17,24,14175
157,5818,13,29,14140
158,5851,10,29,14110
159,5884,14,30,14072
160,5911,14,32,14043
161,5941,15,31,14013
162,5982,16,30,13972
163,6020,14,34,13932
164,6059,12,31,13898
165,6094,13,34,13859
166,6135,18,31,13816
167,6172,19,37,13772
168,6214,19,38,13729
169,6252,19,39,13690
170,6279,21,37,13663
171,6319,17,38,13626
172,6348,18,42,13592
173,6375,20,43,13562
174,6394,26,43,13537
175,6421,32,42,13505
176,6451,38,37,13474
177,6485,36,39,13440
178,6514,30,46,13410
179,6532,34,49,13385
180,6560,27,54,13359
181,6578,33,56,13333
182,6606,34,52,13308
183,6635,35,51,13279
184,6652,36,59,13253
185,6670,37,62,13231
186,6703,30,69,13198
187,6738,27,73,13162
188,6753,34,74,13139
189,6784,39,74,13103
190,6803,38,73,13086
191,6822,37,78,13063
192,6840,37,85,13038
193,6859,47,87,13007
194,6873,53,97,12977
195,6893,57,107,12943
196,6905,54,122,12919
197,6924,60,132,12884
198,6920,61,142,12877
199,6904,84,147,12865
200,6902,92,161,12845
201,6899,101,176,12824
202,6888,103,191,12818
203,6888,109,203,12800
204,6879,116,209,12796
205,6868,117,223,12792
206,6855,128,229,12788
207,6818,138,253,12791
208,6806,145,261,12788
209,6776,142,284,12798
210,6741,163,299,12797
211,6722,171,316,12791
212,6689,166,348,12797
213,6647,175,348,12830
214,6590,197,363,12850
215,6554,208,363,12875
216,6484,220,410,12886
217,6427,236,446,12891
218,6354,259,476,12911
219,6303,267,486,12944
220,6239,273,517,12971
221,6174,272,556,12998
222,6087,286,595,13032
223,5988,297,613,13102
224,5875,325,642,13158
225,5768,338,683,13211
226,5671,340,724,13265
227,5581,353,747,13319
228,5445,374,789,13392
229,5320,389,800,13491
230,5185,427,807,13581
231,5065,431,843,13661
232,4939,433,887,13741
233,4837,427,895,13841
234,4710,417,945,13928
235,4578,434,957,14031
236,4475,427,980,14118
237,4349,424,976,14251
238,4253,409,979,14359
239,4157,401,968,14474
240,4057,394,946,14603
241,3955,388,983,14674
242,3868,377,976,14779
243,3797,374,948,14881
244,3714,379,942,14965
245,3616,389,958,15037
246,3545,378,957,15120
247,3471,371,970,15188
248,3413,356,930,15301
249,3350,326,937,15387
250,3298,319,912,15471
251,3256,294,891,15559
252,3188,283,901,15628
253,3149,297,853,15701
254,3090,321,831,15758
255,3089,297,794,15820
256,3101,255,778,15866
257,3079,243,768,15910
258,3050,248,744,15958
259,3038,226,734,16002
260,3027,223,703,16047
261,3044,215,673,16068
262,3044,196,667,16093
263,3051,188,661,16100
264,3060,194,608,16138
265,3076,179,576,16169
266,3099,166,550,16185
267,3119,159,532,16190
268,3147,149,524,16180
269,3173,162,479,16186
270,3225,149,461,16165
271,3245,147,456,16152
272,3257,150,435,16158
273,3289,156,418,16137
274,3324,143,409,16124
275,3345,137,392,16126
276,3390,134,379,16097
277,3425,140,350,16085
278,3467,141,346,16046
279,3519,129,330,16022
280,3568,128,304,16000
281,3619,124,323,15934
282,3648,108,329,15915
283,3685,96,323,15896
284,3714,104,304,15878
285,3761,107,287,15845
286,3788,115,279,15818
287,3842,114,270,15774
288,3868,126,271,15735
289,3923,110,270,15697
290,3965,108,263,15664
291,4018,110,267,15605
292,4037,120,259,15584
293,4080,114,269,15537
294,4136,115,261,15488
295,4192,116,267,15425
296,4246,116,276,15362
297,4288,113,286,15313
298,4324,114,297,15265
299,4337,136,303,15224
300,4364,128,319,15189
301,4374,133,329,15164
302,4394,146,318,15142
303,4432,145,313,15110
304,4470,129,318,15083
305,4474,136,334,15056
306,4484,143,343,15030
307,4519,145,339,14997
308,4542,130,354,14974
309,4551,137,341,14971
310,4564,146,355,14935
311,4586,161,351,14902
312,4606,161,353,14880
313,4619,161,358,14862
314,4633,166,346,14855
315,4643,159,340,14858
316,4653,168,337,14842
317,4654,154,357,14835
318,4655,159,365,14821
319,4681,169,365,14785
320,4696,173,385,14746
321,4711,166,381,14742
322,4734,155,379,14732
323,4735,164,381,14720
324,4761,169,382,14688
325,4783,154,401,14662
326,4777,165,407,14651
327,4785,167,404,14644
328,4796,180,411,14613
329,4801,184,424,14591
330,4812,181,431,14576
331,4836,186,429,14549
332,4835,187,441,14537
333,4833,199,453,14515
334,4821,216,481,14482
335,4820,206,471,14503
336,4812,200,482,14506
337,4816,213,464,14507
338,4836,225,458,14481
339,4850,220,464,14466
340,4841,226,472,14461
341,4821,228,495,14456
342,4816,238,501,14445
343,4818,220,522,14440
344,4787,238,530,14445
345,4779,233,560,14428
346,4756,263,558,14423
347,4728,261,578,14433
348,4687,273,594,14446
349,4644,278,604,14474
350,4619,269,623,14489
351,4616,255,661,14468
352,4585,271,645,14499
353,4550,286,652,14512
354,4511,270,705,14514
355,4473,266,694,14567
356,4468,267,686,14579
357,4401,312,684,14603
358,4368,304,707,14621
359,4332,307,699,14662
360,4312,303,687,14698
361,4285,301,702,14712
362,4258,298,728,14716
363,4246,290,712,14752
364,4210,298,738,14754
365,4208,284,731,14777
366,4207,260,740,14793
367,4192,252,717,14839
368,4168,250,712,14870
369,4154,255,705,14886
370,4134,248,691,14927
371,4120,254,675,14951
372,4120,265,667,14948
373,4107,265,677,14951
374,4087,262,673,14978
375,4075,278,656,14991
376,4081,252,653,15014
377,4086,244,636,15034
378,4059,269,610,15062
379,4052,271,606,15071
380,4069,251,600,15080
381,4088,244,602,15066
382,4081,262,607,15050
383,4091,244,629,15036
384,4100,241,613,15046
385,4104,235,611,15050
386,4111,242,595,15052
387,4093,238,617,15052
388,4072,243,626,15059
389,4062,234,633,15071
390,4071,242,616,15071
391,4063,251,602,15084
392,4098,252,590,15060
393,4124,242,613,15021
394,4116,255,594,15035
395,4113,255,586,15046
396,4123,254,590,15033
397,4098,275,593,15034
398,4113,251,621,15015
399,4100,257,619,15024
400,4127,237,637,14999
401,4126,232,656,14986
402,4110,257,642,14991
403,4112,240,660,14988
404,4104,259,651,14986
405,4100,247,671,14982
406,4104,250,645,15001
407,4098,260,644,14998
408,4068,265,643,15024
409,4073,273,639,15015
410,4038,280,660,15022
411,4037,278,686,14999
412,4019,298,679,15004
413,4025,286,668,15021
414,4030,269,657,15044
415,4026,260,678,15036
416,4026,248,682,15044
417,4029,244,689,15038
418,4024,250,659,15067
419,4044,256,644,15056
420,4054,253,641,15052
421,4048,255,630,15067
422,4040,240,640,15080
423,4027,242,625,15106
424,4035,244,618,15103
425,4046,237,612,15105
426,4053,232,602,15113
427,4068,236,599,15097
428,4084,236,593,15087
429,4094,244,586,15076
430,4093,251,600,15056
431,4093,245,617,15045
432,4104,231,601,15064
433,4115,228,594,15063
434,4103,233,611,15053
435,4091,249,612,15048
436,4083,262,607,15048
437,4087,256,619,15038
438,4075,254,629,15042
439,4075,242,623,15060
440,4067,239,607,15087
441,4062,245,593,15100
442,4079,228,595,15098
443,4087,217,626,15070
444,4097,210,627,15066
445,4075,221,632,15072
446,4046,251,637,15066
447,4033,262,615,15090
448,4024,261,603,15112
449,4015,254,626,15105
450,3993,259,636,15112
451,3998,261,625,15116
452,4018,225,645,15112
453,4014,244,638,15104
454,4011,245,612,15132
455,4019,237,612,15132
456,4046,217,616,15121
457,4063,216,610,15111
458,4066,216,607,15111
459,4084,209,597,15110
460,4110,218,604,15068
461,4109,234,596,15061
462,4089,239,595,15077
463,4093,225,610,15072
464,4108,218,598,15076
465,4114,229,598,15059
466,4114,223,607,15056
467,4135,230,598,15037
468,4130,230,598,15042
469,4127,228,592,15053
470,4125,238,572,15065
471,4107,239,596,15058
472,4098,223,601,15078
473,4085,230,595,15090
474,4106,208,575,15111
475,4101,218,566,15115
476,4115,223,558,15104
477,4123,221,565,15091
478,4116,230,575,15079
479,4119,235,564,15082
480,4110,251,555,15084
481,4111,249,568,15072
482,4105,230,587,15078
483,4101,228,576,15095
484,4103,231,561,15105
485,4124,213,574,15089
486,4131,205,590,15074
487,4112,202,600,15086
488,4129,190,568,15113
489,4111,209,567,15113
490,4092,216,586,15106
491,4099,220,583,15098
492,4078,250,570,15102
493,4078,242,562,15118
494,4100,226,558,15116
495,4101,231,568,15100
496,4119,209,588,15084
497,4125,207,572,15096
498,4113,220,575,15092
499,4119,217,573,15091
500,4115,220,554,15111
501,4125,209,549,15117
502,4137,205,537,15121
503,4154,191,519,15136
504,4153,202,511,15134
505,4156,202,511,15131
506,4178,206,501,15115
507,4183,195,518,15104
508,4192,183,509,15116
509,4214,171,503,15112
510,4227,185,490,15098
511,4234,186,486,15094
512,4235,202,473,15090
513,4247,195,472,15086
514,4263,184,465,15088
515,4268,181,475,15076
516,4276,193,457,15074
517,4293,193,457,15057
518,4303,187,456,15054
519,4343,194,436,15027
520,4365,186,431,15018
521,4383,180,421,15016
522,4394,170,430,15006
523,4416,165,424,14995
524,4422,172,438,14968
525,4463,175,425,14937
526,4460,190,431,14919
527,4491,185,433,14891
528,4519,192,407,14882
529,4535,187,402,14876
530,4529,195,388,14888
531,4565,183,400,14852
532,4559,186,423,14832
533,4552,195,412,14841
534,4573,187,414,14826
535,4586,180,430,14804
536,4597,185,436,14782
537,4633,181,432,14754
538,4653,182,433,14732
539,4675,173,443,14709
540,4686,181,426,14707
541,4696,185,423,14696
542,4696,190,444,14670
543,4727,189,426,14658
544,4722,188,452,14638
545,4725,206,444,14625
546,4737,196,455,14612
547,4730,222,460,14588
548,4732,214,465,14589
549,4728,219,468,14585
550,4746,218,473,14563
551,4730,236,490,14544
552,4749,228,481,14542
553,4748,214,499,14539
554,4761,229,503,14507
555,4767,236,498,14499
556,4777,225,511,14487
557,4783,236,497,14484
558,4777,237,498,14488
559,4751,248,521,14480
560,4723,251,546,14480
561,4694,257,554,14495
562,4690,261,561,14488
563,4674,260,570,14496
564,4650,267,596,14487
565,4628,273,599,14500
566,4601,259,624,14516
567,4562,256,635,14547
568,4566,250,619,14565
569,4546,255,608,14591
570,4504,269,621,14606
571,4483,262,629,14626
572,4496,252,641,14611
573,4474,264,641,14621
574,4465,265,652,14618
575,4445,261,664,14630
576,4431,254,674,14641
577,4421,277,656,14646
578,4411,275,663,14651
579,4390,270,673,14667
580,4388,268,687,14657
581,4370,271,676,14683
582,4335,281,691,14693
583,4308,301,680,14711
584,4286,289,713,14712
585,4258,312,708,14722
586,4238,311,707,14744
587,4226,299,706,14769
588,4217,305,698,14780
589,4194,296,703,14807
590,4149,306,700,14845
591,4138,292,698,14872
592,4100,302,701,14897
593,4077,290,704,14929
594,4062,281,724,14933
595,4045,280,706,14969
596,4022,265,715,14998
597,3999,279,711,15011
598,3979,278,708,15035
599,3960,279,713,15048
600,3953,280,702,15065
601,3967,267,698,15068
602,3958,250,702,15090
603,3958,239,695,15108
604,3947,251,700,15102
605,3955,240,704,15101
606,3929,260,692,15119
607,3920,256,706,15118
608,3924,256,677,15143
609,3938,248,656,15158
610,3949,250,646,15155
611,3956,247,647,15150
612,3944,243,671,15142
613,3948,243,635,15174
614,3944,246,633,15177
615,3970,240,611,15179
616,3952,238,622,15188
617,3947,235,614,15204
618,3955,245,624,15176
619,3938,242,638,15182
620,3923,255,645,15177
621,3959,236,648,15157
622,3960,244,654,15142
623,3946,236,649,15169
624,3932,234,642,15192
625,3949,233,616,15202
626,3969,237,597,15197
627,3973,247,588,15192
628,3964,239,616,15181
629,3973,230,615,15182
630,3975,240,600,15185
631,3979,244,603,15174
632,4012,228,609,15151
633,4016,241,571,15172
634,4039,228,578,15155
635,4034,231,579,15156
636,4047,227,577,15149
637,4058,204,592,15146
638,4072,213,559,15156
639,4104,210,539,15147
640,4132,210,518,15140
641,4165,208,531,15096
642,4202,217,533,15048
643,4210,221,535,15034
644,4209,232,541,15018
645,4220,234,541,15005
646,4252,226,561,14961
647,4251,223,573,14953
648,4266,219,601,14914
649,4297,210,591,14902
650,4299,204,584,14913
651,4309,215,556,14920
652,4335,207,563,14895
653,4349,211,558,14882
654,4363,215,554,14868
655,4375,207,560,14858
656,4402,200,564,14834
657,4429,202,548,14821
658,4417,205,547,14831
659,4429,229,534,14808
660,4388,260,546,14806
661,4404,246,553,14797
662,4413,233,579,14775
663,4399,233,591,14777
664,4367,243,593,14797
665,4362,240,601,14797
666,4362,242,609,14787
667,4329,239,620,14812
668,4332,231,618,14819
669,4348,224,634,14794
670,4350,246,603,14801
671,4361,234,626,14779
672,4350,259,622,14769
673,4317,283,624,14776
674,4291,279,646,14784
675,4274,270,653,14803
676,4270,264,667,14799
677,4262,263,643,14832
678,4273,264,621,14842
679,4259,248,632,14861
680,4255,248,637,14860
681,4240,247,631,14882
682,4237,261,616,14886
683,4238,263,619,14880
684,4221,274,616,14889
685,4214,271,621,14894
686,4217,261,621,14901
687,4211,257,614,14918
688,4223,252,614,14911
689,4221,235,629,14915
690,4223,222,620,14935
691,4231,226,595,14948
692,4219,251,617,14913
693,4225,225,630,14920
694,4226,234,625,14915
695,4225,227,628,14920
696,4214,238,622,14926
697,4216,247,599,14938
698,4218,253,601,14928
699,4229,230,606,14935
700,4258,231,577,14934
701,4256,225,589,14930
702,4253,231,606,14910
703,4255,241,605,14899
704,4244,242,637,14877
705,4244,240,610,14906
706,4230,259,612,14899
707,4222,267,615,14896
708,4237,254,621,14888
709,4227,279,605,14889
710,4226,279,603,14892
711,4209,282,604,14905
712,4208,277,622,14893
713,4193,268,626,14913
714,4192,264,631,14913
715,4188,255,635,14922
716,4154,269,617,14960
717,4143,261,627,14969
718,4131,261,623,14985
719,4130,248,615,15007
720,4105,259,596,15040
721,4117,246,598,15039
722,4144,236,580,15040
723,4140,231,574,15055
724,4131,244,525,15100
725,4143,251,520,15086
726,4159,242,544,15055
727,4180,238,541,15041
728,4185,236,564,15015
729,4182,224,574,15020
