iteration,S,E,I,R
0,19980,0,20,0
1,19960,13,23,4
2,19939,25,31,5
3,19910,40,42,8
4,19872,51,62,15
5,19830,62,80,28
6,19769,83,106,42
7,19689,121,135,55
8,19547,179,202,72
9,19374,251,269,106
10,19158,343,349,150
11,18878,443,464,215
12,18501,585,621,293
13,18009,793,780,418
14,17426,984,1024,566
15,16661,1231,1367,741
16,15745,1561,1692,1002
17,14604,1922,2176,1298
18,13300,2300,2755,1645
19,11840,2664,3387,2109
20,10288,3061,3952,2699
21,8785,3279,4546,3390
22,7251,3429,5176,4144
23,5836,3533,5682,4949
24,4607,3404,6187,5802
25,3590,3152,6448,6810
26,2805,2824,6570,7801
27,2197,2472,6576,8755
28,1733,2122,6452,9693
29,1393,1801,6224,10582
30,1149,1453,5977,11421
31,951,1182,5617,12250
32,805,965,5221,13009
33,715,793,4801,13691
34,646,675,4389,14290
35,615,513,4008,14864
36,592,397,3632,15379
37,589,323,3250,15838
38,581,281,2869,16269
39,583,231,2567,16619
40,585,216,2260,16939
41,603,188,2013,17196
42,627,169,1777,17427
43,682,147,1582,17589
44,712,118,1449,17721
45,761,102,1270,17867
46,796,104,1131,17969
47,820,103,1021,18056
48,852,88,926,18134
49,902,82,814,18202
50,940,77,737,18246
51,979,68,664,18289
52,1038,63,584,18315
53,1085,52,501,18362
54,1121,52,446,18381
55,1167,52,406,18375
56,1231,46,363,18360
57,1285,45,320,18350
58,1346,40,297,18317
59,1408,37,256,18299
60,1462,41,225,18272
61,1507,44,210,18239
62,1556,48,202,18194
63,1620,39,193,18148
64,1682,36,175,18107
65,1743,28,163,18066
66,1782,35,151,18032
67,1831,31,148,17990
68,1885,28,144,17943
69,1941,28,127,17904
70,1993,22,121,17864
71,2051,21,116,17812
72,2113,25,106,17756
73,2164,23,103,17710
74,2231,21,98,17650
75,2284,22,95,17599
76,2343,24,89,17544
77,2394,21,86,17499
78,2443,19,81,17457
79,2502,15,69,17414
80,2553,14,65,17368
81,2605,15,57,17323
82,2652,16,49,17283
83,2697,15,50,17238
84,2746,11,48,17195
85,2796,8,41,17155
86,2842,12,38,17108
87,2893,11,35,17061
88,2955,9,38,16998
89,2994,11,42,16953
90,3045,13,41,16901
91,3098,8,43,16851
92,3148,6,34,16812
93,3187,3,33,16777
94,3242,2,30,16726
95,3293,5,23,16679
96,3336,10,15,16639
97,3397,13,14,16576
98,3458,10,19,16513
99,3513,10,18,16459
100,3558,11,18,16413
101,3593,9,16,16382
102,3632,6,19,16343
103,3673,6,17,16304
104,3733,10,15,16242
105,3777,12,14,16197
106,3823,10,16,16151
107,3861,7,18,16114
108,3902,7,19,16072
109,3948,6,21,16025
110,3992,4,20,15984
111,4034,8,18,15940
112,4070,4,24,15902
113,4110,10,23,15857
114,4138,16,23,15823
115,4191,11,28,15770
116,4229,12,31,15728
117,4270,6,33,15691
118,4310,10,30,15650
119,4341,12,33,15614
120,4384,12,32,15572
121,4430,10,34,15526
122,4468,13,38,15481
123,4524,14,35,15427
124,4575,15,34,15376
125,4604,16,34,15346
126,4648,17,33,15302
127,4697,14,36,15253
128,4736,17,41,15206
129,4775,16,47,15162
130,4809,17,40,15134
131,4850,16,38,15096
132,4880,13,40,15067
133,4903,18,41,15038
134,4935,18,42,15005
135,4981,19,45,14955
136,5024,18,44,14914
137,5055,21,43,14881
138,5095,22,48,14835
139,5134,23,52,14791
140,5163,22,56,14759
141,5188,28,53,14731
142,5206,36,51,14707
143,5245,31,60,14664
144,5278,31,61,14630
145,5304,31,69,14596
146,5335,35,63,14567
147,5373,31,72,14524
148,5394,38,73,14495
149,5420,38,72,14470
150,5444,34,80,14442
151,5460,35,84,14421
152,5487,44,82,14387
153,5510,48,83,14359
154,5516,56,97,14331
155,5535,59,108,14298
156,5554,61,114,14271
157,5568,63,120,14249
158,5569,68,127,14236
159,5569,84,128,14219
160,5582,80,131,14207
161,5587,78,131,14204
162,5602,84,132,14182
163,5626,68,143,14163
164,5636,73,149,14142
165,5660,79,146,14115
166,5668,79,160,14093
167,5675,80,169,14076
168,5673,95,177,14055
169,5683,93,189,14035
170,5682,100,187,14031
171,5679,98,206,14017
172,5684,106,206,14004
173,5681,116,220,13983
174,5665,119,228,13988
175,5669,113,236,13982
176,5656,127,245,13972
177,5648,128,255,13969
178,5641,131,262,13966
179,5631,128,273,13968
180,5604,149,274,13973
181,5602,141,295,13962
182,5580,143,319,13958
183,5527,163,329,13981
184,5479,176,354,13991
185,5460,182,366,13992
186,5433,165,398,14004
187,5391,172,408,14029
188,5348,178,423,14051
189,5299,186,446,14069
190,5226,216,455,14103
191,5176,195,494,14135
192,5143,211,482,14164
193,5072,233,501,14194
194,4999,252,507,14242
195,4961,243,527,14269
196,4927,245,525,14303
197,4879,231,556,14334
198,4810,258,558,14374
199,4773,256,573,14398
200,4732,264,589,14415
201,4709,250,595,14446
202,4680,246,601,14473
203,4625,257,631,14487
204,4570,249,646,14535
205,4510,263,672,14555
206,4465,257,678,14600
207,4400,256,682,14662
208,4348,264,689,14699
209,4310,252,699,14739
210,4279,256,686,14779
211,4240,258,667,14835
212,4180,258,680,14882
213,4121,265,675,14939
214,4088,262,682,14968
215,4052,241,687,15020
216,4023,259,648,15070
217,3978,242,666,15114
218,3943,245,622,15190
219,3919,239,635,15207
220,3894,215,616,15275
221,3881,203,619,15297
222,3873,202,605,15320
223,3836,215,592,15357
224,3822,215,583,15380
225,3798,212,595,15395
226,3785,221,586,15408
227,3778,204,581,15437
228,3765,206,563,15466
229,3747,208,550,15495
230,3753,196,559,15492
231,3730,210,561,15499
232,3732,199,562,15507
233,3735,194,540,15531
234,3747,178,531,15544
235,3758,168,532,15542
236,3764,181,524,15531
237,3756,173,517,15554
238,3763,165,491,15581
239,3768,178,487,15567
240,3776,185,490,15549
241,3779,170,488,15563
242,3794,167,470,15569
243,3806,174,453,15567
244,3821,169,452,15558
245,3828,169,462,15541
246,3830,173,464,15533
247,3848,175,455,15522
248,3853,178,425,15544
249,3892,159,416,15533
250,3893,150,416,15541
251,3906,153,421,15520
252,3892,176,416,15516
253,3907,179,424,15490
254,3932,177,398,15493
255,3957,165,407,15471
256,3994,167,394,15445
257,4038,156,374,15432
258,4063,149,366,15422
259,4084,144,380,15392
260,4118,151,367,15364
261,4144,146,382,15328
262,4174,142,376,15308
263,4200,146,374,15280
264,4230,138,383,15249
265,4241,149,387,15223
266,4249,146,418,15187
267,4248,165,415,15172
268,4272,150,433,15145
269,4276,155,437,15132
270,4287,158,410,15145
271,4294,167,416,15123
272,4333,172,405,15090
273,4360,159,416,15065
274,4367,156,424,15053
275,4377,163,424,15036
276,4402,172,405,15021
277,4429,175,409,14987
278,4445,182,405,14968
279,4461,170,424,14945
280,4472,186,420,14922
281,4474,194,420,14912
282,4471,210,422,14897
283,4465,216,432,14887
284,4448,226,442,14884
285,4466,220,440,14874
286,4472,217,447,14864
287,4478,220,448,14854
288,4460,213,460,14867
289,4478,217,468,14837
290,4477,205,512,14806
291,4481,221,509,14789
292,4481,225,504,14790
293,4496,215,508,14781
294,4467,221,518,14794
295,4459,221,520,14800
296,4453,225,533,14789
297,4431,246,541,14782
298,4446,236,549,14769
299,4425,226,570,14779
300,4407,236,566,14791
301,4387,229,582,14802
302,4365,227,600,14808
303,4336,240,608,14816
304,4315,256,605,14824
305,4297,252,610,14841
306,4285,252,625,14838
307,4260,258,625,14857
308,4250,254,628,14868
309,4242,259,626,14873
310,4219,246,643,14892
311,4213,246,656,14885
312,4169,271,668,14892
313,4153,274,677,14896
314,4128,273,677,14922
315,4100,263,692,14945
316,4097,267,674,14962
317,4094,276,675,14955
318,4089,287,658,14966
319,4068,283,681,14968
320,4050,270,677,15003
321,4045,260,678,15017
322,4023,257,663,15057
323,4016,239,693,15052
324,3990,256,698,15056
325,3991,247,707,15055
326,3970,263,694,15073
327,3965,256,685,15094
328,3954,250,684,15112
329,3946,260,664,15130
330,3965,251,639,15145
331,3968,234,657,15141
332,3979,239,646,15136
333,3991,214,645,15150
334,3970,227,627,15176
335,4003,225,601,15171
336,4005,235,580,15180
337,4012,222,580,15186
338,4004,220,596,15180
339,4007,207,601,15185
340,4032,204,593,15171
341,4028,216,592,15164
342,4047,213,579,15161
343,4050,223,556,15171
344,4067,207,563,15163
