iteration,S,E,I,R
0,19980,0,20,0
1,19969,9,18,4
2,19945,22,26,7
3,19920,32,35,13
4,19898,39,43,20
5,19860,58,56,26
6,19818,66,81,35
7,19763,85,105,47
8,19663,134,136,67
9,19546,177,181,96
10,19378,250,241,131
11,19166,326,333,175
12,18903,420,443,234
13,18562,550,578,310
14,18111,728,761,400
15,17508,943,1033,516
16,16725,1215,1378,682
17,15707,1630,1751,912
18,14567,2003,2216,1214
19,13276,2357,2766,1601
20,11796,2735,3409,2060
21,10245,3094,4002,2659
22,8718,3333,4600,3349
23,7173,3468,5299,4060
24,5779,3482,5840,4899
25,4493,3435,6218,5854
26,3568,3156,6423,6853
27,2870,2814,6508,7808
28,2208,2528,6455,8809
29,1759,2121,6394,9726
30,1375,1763,6227,10635
31,1101,1487,5868,11544
32,913,1236,5549,12302
33,776,1043,5154,13027
34,695,842,4783,13680
35,644,669,4343,14344
36,605,565,3912,14918
37,572,458,3579,15391
38,560,393,3176,15871
39,573,313,2845,16269
40,588,258,2546,16608
41,611,219,2261,16909
42,628,184,2045,17143
43,627,163,1831,17379
44,657,143,1613,17587
45,693,119,1439,17749
46,740,93,1275,17892
47,758,95,1124,18023
48,790,85,996,18129
49,824,82,878,18216
50,881,71,781,18267
51,933,62,709,18296
52,976,46,609,18369
53,1020,47,549,18384
54,1069,46,498,18387
55,1133,43,438,18386
56,1168,45,382,18405
57,1231,34,337,18398
58,1289,32,311,18368
59,1358,30,270,18342
60,1432,27,249,18292
61,1471,26,225,18278
62,1526,30,197,18247
63,1587,29,175,18209
64,1654,22,160,18164
65,1708,19,138,18135
66,1767,16,131,18086
67,1822,22,108,18048
68,1859,27,97,18017
69,1922,28,88,17962
70,1968,26,92,17914
71,2023,27,93,17857
72,2083,20,92,17805
73,2137,14,88,17761
74,2186,17,77,17720
75,2238,16,72,17674
76,2288,19,67,17626
77,2343,12,67,17578
78,2397,14,61,17528
79,2450,15,51,17484
80,2503,14,52,17431
81,2558,13,51,17378
82,2591,13,50,17346
83,2637,12,42,17309
84,2684,11,43,17262
85,2734,15,40,17211
86,2786,10,42,17162
87,2827,13,34,17126
88,2866,10,37,17087
89,2930,7,39,17024
90,2987,5,40,16968
91,3030,9,34,16927
92,3089,11,31,16869
93,3134,11,33,16822
94,3186,8,27,16779
95,3216,9,27,16748
96,3275,7,27,16691
97,3334,4,33,16629
98,3380,3,24,16593
99,3427,3,24,16546
100,3470,5,22,16503
101,3518,6,27,16449
102,3561,13,24,16402
103,3601,9,32,16358
104,3648,11,30,16311
105,3703,14,32,16251
106,3754,12,36,16198
107,3812,13,38,16137
108,3859,16,31,16094
109,3908,16,28,16048
110,3954,15,28,16003
111,3993,11,29,15967
112,4045,8,30,15917
113,4095,8,32,15865
114,4123,9,34,15834
115,4165,10,29,15796
116,4196,12,26,15766
117,4230,12,31,15727
118,4281,12,28,15679
119,4325,13,28,15634
120,4358,11,32,15599
121,4393,15,26,15566
122,4424,15,31,15530
123,4473,16,28,15483
124,4509,14,28,15449
125,4559,16,29,15396
126,4601,12,32,15355
127,4642,9,34,15315
128,4679,9,31,15281
129,4710,16,34,15240
