iteration,S,E,I,R
554,4097,263,621,15019
555,4104,240,626,15030
556,4113,234,592,15061
557,4094,244,590,15072
558,4079,237,611,15073
559,4094,230,625,15051
560,4095,237,597,15071
561,4082,241,603,15074
562,4072,244,603,15081
563,4069,241,603,15087
564,4083,225,604,15088
565,4065,228,595,15112
566,4066,241,588,15105
567,4071,229,587,15113
568,4069,222,578,15131
569,4049,244,573,15134
570,4042,231,595,15132
571,4047,231,585,15137
572,4038,224,578,15160
573,4018,229,581,15172
574,4014,237,576,15173
575,4009,235,582,15174
576,3977,236,597,15190
577,3964,220,609,15207
578,3968,225,599,15208
579,3968,230,598,15204
580,3965,241,584,15210
581,3965,239,586,15210
582,3972,230,585,15213
583,3985,228,599,15188
584,3980,241,600,15179
585,4005,224,595,15176
586,4001,212,590,15197
587,3988,224,581,15207
588,3966,232,589,15213
589,3952,235,591,15222
590,3952,226,605,15217
591,3941,236,614,15209
592,3950,241,606,15203
593,3947,232,613,15208
594,3937,225,633,15205
595,3912,237,626,15225
596,3916,240,607,15237
597,3902,243,596,15259
598,3910,247,591,15252
599,3909,255,607,15229
600,3925,235,622,15218
601,3910,243,608,15239
602,3930,235,600,15235
603,3940,240,609,15211
604,3947,219,603,15231
605,3933,239,595,15233
606,3925,248,597,15230
607,3936,251,572,15241
608,3938,235,583,15244
609,3916,239,593,15252
610,3921,227,596,15256
611,3931,220,598,15251
612,3938,217,595,15250
613,3949,210,588,15253
614,3979,191,567,15263
615,3992,187,570,15251
616,4023,199,547,15231
617,4021,198,539,15242
618,4038,190,536,15236
619,4056,187,528,15229
620,4058,188,546,15208
621,4110,177,532,15181
622,4113,188,543,15156
623,4104,200,547,15149
624,4122,196,545,15137
625,4136,196,554,15114
626,4134,209,542,15115
627,4125,228,524,15123
628,4120,236,505,15139
629,4123,233,514,15130
630,4136,210,533,15121
631,4160,208,522,15110
632,4158,215,543,15084
633,4188,220,526,15066
634,4200,213,548,15039
635,4225,212,539,15024
636,4208,217,561,15014
637,4207,223,542,15028
638,4225,224,536,15015
639,4217,228,568,14987
640,4216,233,561,14990
641,4221,236,552,14991
642,4214,232,559,14995
643,4230,224,560,14986
644,4230,234,572,14964
645,4228,241,573,14958
646,4245,235,577,14943
647,4256,237,570,14937
648,4248,251,568,14933
649,4252,242,578,14928
650,4246,238,578,14938
651,4242,237,586,14935
652,4247,234,601,14918
653,4273,238,608,14881
654,4279,246,593,14882
655,4288,215,617,14880
656,4294,235,603,14868
657,4298,236,608,14858
658,4275,250,620,14855
659,4281,268,591,14860
660,4290,270,623,14817
661,4274,269,628,14829
662,4245,260,634,14861
663,4263,254,619,14864
664,4255,250,622,14873
665,4252,250,631,14867
666,4252,245,639,14864
667,4241,250,647,14862
668,4249,238,647,14866
669,4248,254,624,14874
670,4237,246,632,14885
671,4262,239,622,14877
672,4253,253,612,14882
673,4234,265,602,14899
674,4228,250,614,14908
675,4243,247,597,14913
676,4241,243,595,14921
677,4231,244,611,14914
678,4190,236,634,14940
679,4194,238,626,14942
680,4187,232,655,14926
681,4180,246,647,14927
682,4166,255,616,14963
683,4177,254,605,14964
684,4173,251,619,14957
685,4187,233,643,14937
686,4166,253,638,14943
687,4134,269,652,14945
688,4112,269,675,14944
689,4111,283,660,14946
690,4091,281,682,14946
691,4091,287,668,14954
692,4092,271,671,14966
693,4086,273,659,14982
694,4093,266,657,14984
695,4081,248,690,14981
696,4078,241,668,15013
697,4082,245,655,15018
698,4100,249,636,15015
699,4100,253,633,15014
700,4091,252,646,15011
701,4092,248,625,15035
702,4081,236,634,15049
703,4087,247,638,15028
704,4066,267,645,15022
705,4051,281,641,15027
706,4048,289,644,15019
707,4038,292,664,15006
708,4049,274,662,15015
709,4041,268,672,15019
710,4047,250,684,15019
711,4058,257,674,15011
712,4061,249,669,15021
713,4036,245,677,15042
714,4011,261,680,15048
715,4017,243,693,15047
716,4012,242,709,15037
717,4018,249,699,15034
718,4021,240,702,15037
719,4023,252,661,15064
720,4028,248,650,15074
721,4055,252,621,15072
722,4063,258,603,15076
723,4069,254,610,15067
724,4090,243,614,15053
725,4111,248,606,15035
726,4140,224,622,15014
727,4152,231,619,14998
728,4153,237,624,14986
729,4160,233,620,14987
