iteration,S,E,I,R
0,19980,0,20,0
1,19963,11,24,2
2,19939,22,32,7
3,19914,37,38,11
4,19871,59,52,18
5,19823,72,81,24
6,19752,97,114,37
7,19659,130,153,58
8,19534,183,190,93
9,19357,273,238,132
10,19161,346,311,182
11,18900,451,404,245
12,18584,565,533,318
13,18162,710,723,405
14,17588,909,986,517
15,16883,1153,1279,685
16,15958,1456,1668,918
17,14842,1870,2070,1218
18,13561,2245,2627,1567
19,12095,2701,3172,2032
20,10504,3070,3938,2488
21,8916,3368,4569,3147
22,7439,3461,5261,3839
23,6021,3430,5869,4680
24,4817,3279,6300,5604
25,3778,3081,6536,6605
26,2930,2824,6624,7622
27,2295,2484,6614,8607
28,1780,2179,6528,9513
29,1423,1805,6264,10508
30,1128,1516,5988,11368
31,951,1231,5609,12209
32,813,1011,5207,12969
33,725,816,4798,13661
34,669,654,4419,14258
35,619,532,3968,14881
36,598,424,3595,15383
37,567,357,3234,15842
38,553,295,2893,16259
39,566,232,2587,16615
40,571,193,2335,16901
41,599,165,2090,17146
42,593,151,1879,17377
43,614,125,1683,17578
44,643,106,1507,17744
45,669,114,1330,17887
46,699,105,1200,17996
47,741,106,1047,18106
48,771,94,946,18189
49,811,77,865,18247
50,853,74,762,18311
51,907,61,665,18367
52,956,58,600,18386
53,1007,54,530,18409
54,1056,50,481,18413
55,1092,46,436,18426
56,1143,36,405,18416
57,1204,34,367,18395
58,1242,37,336,18385
59,1299,37,295,18369
60,1380,40,255,18325
61,1428,35,239,18298
62,1491,32,217,18260
63,1559,29,195,18217
64,1617,25,172,18186
65,1674,23,151,18152
66,1731,22,145,18102
67,1777,26,114,18083
68,1815,31,106,18048
69,1877,31,89,18003
70,1929,21,94,17956
71,1983,16,89,17912
72,2045,10,83,17862
73,2082,13,74,17831
74,2138,16,60,17786
75,2180,17,62,17741
76,2228,15,63,17694
77,2270,12,59,17659
78,2330,10,54,17606
79,2380,7,49,17564
80,2418,7,43,17532
81,2468,8,43,17481
82,2521,11,40,17428
83,2569,15,36,17380
84,2617,15,30,17338
85,2670,12,30,17288
86,2726,14,29,17231
87,2776,16,24,17184
88,2820,12,26,17142
89,2874,10,29,17087
90,2921,13,30,17036
91,2969,11,32,16988
92,3014,11,32,16943
93,3072,7,28,16893
94,3127,5,26,16842
95,3181,5,26,16788
96,3216,10,24,16750
97,3260,9,22,16709
98,3317,9,24,16650
99,3371,7,23,16599
100,3408,4,24,16564
101,3454,5,26,16515
102,3515,4,16,16465
103,3551,6,16,16427
104,3588,7,15,16390
105,3633,9,15,16343
106,3687,8,17,16288
107,3730,12,12,16246
108,3776,7,19,16198
109,3803,7,21,16169
110,3857,9,17,16117
111,3899,4,22,16075
112,3942,9,20,16029
113,3989,7,21,15983
114,4045,7,18,15930
115,4083,4,18,15895
116,4108,7,14,15871
117,4149,9,13,15829
118,4179,8,15,15798
119,4229,9,17,15745
120,4273,12,17,15698
121,4318,9,16,15657
122,4354,6,19,15621
123,4386,5,21,15588
124,4446,6,20,15528
125,4488,6,17,15489
126,4527,8,17,15448
127,4574,9,17,15400
128,4613,6,18,15363
129,4649,5,20,15326
130,4684,12,18,15286
131,4726,10,16,15248
132,4768,7,15,15210
133,4799,5,18,15178
134,4832,11,15,15142
135,4872,12,14,15102
136,4908,9,15,15068
137,4952,8,15,15025
138,4997,6,19,14978
139,5030,6,20,14944
140,5064,4,17,14915
141,5100,5,17,14878
142,5131,9,17,14843
143,5164,9,19,14808
144,5201,9,19,14771
145,5239,6,19,14736
146,5271,7,19,14703
147,5307,11,22,14660
148,5333,15,23,14629
149,5359,15,25,14601
150,5394,14,26,14566
151,5416,14,27,14543
152,5458,15,24,14503
153,5480,15,27,14478
154,5504,23,28,14445
155,5532,23,32,14413
156,5566,22,36,14376
157,5600,22,39,14339
158,5620,25,41,14314
159,5644,25,45,14286
160,5674,28,45,14253
161,5694,31,49,14226
162,5727,28,51,14194
163,5756,26,49,14169
164,5794,21,51,14134
165,5823,23,52,14102
166,5859,21,60,14060
167,5880,28,61,14031
168,5891,37,69,14003
169,5907,41,70,13982
170,5929,39,79,13953
171,5949,39,80,13932
172,5967,39,92,13902
173,5995,43,85,13877
174,6026,44,92,13838
175,6040,49,93,13818
176,6072,46,100,13782
177,6080,59,96,13765
178,6094,51,119,13736
179,6100,53,122,13725
180,6113,65,115,13707
181,6145,65,113,13677
182,6154,69,122,13655
183,6156,75,141,13628
184,6166,83,142,13609
185,6176,81,153,13590
186,6166,82,173,13579
187,6175,92,165,13568
188,6158,101,177,13564
189,6136,114,186,13564
190,6128,119,206,13547
191,6135,118,218,13529
192,6139,110,250,13501
193,6115,126,262,13497
194,6104,143,261,13492
195,6088,140,295,13477
196,6056,141,314,13489
197,6027,152,327,13494
198,5996,164,342,13498
199,5959,172,355,13514
200,5918,180,374,13528
201,5884,193,394,13529
202,5853,197,407,13543
203,5817,200,430,13553
204,5773,212,436,13579
205,5717,237,438,13608
206,5658,228,456,13658
207,5626,218,477,13679
208,5570,224,495,13711
209,5512,227,533,13728
210,5472,223,555,13750
211,5425,230,550,13795
212,5326,264,590,13820
213,5265,270,596,13869
214,5191,258,637,13914
215,5119,259,663,13959
216,5030,283,661,14026
217,4947,290,688,14075
218,4884,292,699,14125
219,4808,295,728,14169
220,4713,307,727,14253
221,4637,298,747,14318
222,4557,300,765,14378
223,4483,285,784,14448
224,4404,283,785,14528
225,4319,307,769,14605
226,4264,297,787,14652
227,4187,319,771,14723
228,4148,293,805,14754
229,4101,302,786,14811
230,4042,308,769,14881
231,3966,298,779,14957
232,3909,288,784,15019
233,3861,270,789,15080
234,3804,275,771,15150
235,3766,270,763,15201
236,3722,271,753,15254
237,3684,263,760,15293
238,3642,256,751,15351
239,3619,237,738,15406
240,3599,238,726,15437
241,3561,238,729,15472
242,3563,220,709,15508
243,3526,248,667,15559
244,3513,238,661,15588
245,3471,232,676,15621
246,3472,219,651,15658
247,3460,215,643,15682
248,3438,232,612,15718
249,3421,235,590,15754
250,3431,218,581,15770
251,3410,208,589,15793
252,3406,203,567,15824
253,3389,202,556,15853
254,3393,186,554,15867
255,3393,195,513,15899
256,3400,194,496,15910
257,3416,187,508,15889
258,3434,165,502,15899
259,3475,144,504,15877
260,3501,146,480,15873
261,3502,164,465,15869
262,3491,159,469,15881
263,3506,149,475,15870
264,3516,146,465,15873
265,3571,154,444,15831
266,3601,149,456,15794
267,3620,153,456,15771
268,3630,147,447,15776
269,3629,158,449,15764
270,3649,151,457,15743
271,3660,162,422,15756
272,3687,163,410,15740
273,3717,146,427,15710
274,3738,140,415,15707
275,3767,144,408,15681
276,3775,155,399,15671
277,3787,164,394,15655
278,3792,158,388,15662
279,3827,164,380,15629
280,3853,156,387,15604
281,3875,152,389,15584
282,3893,145,376,15586
283,3926,132,366,15576
284,3939,151,363,15547
285,3973,149,355,15523
286,4011,130,363,15496
287,4030,134,360,15476
288,4054,132,351,15463
289,4073,137,356,15434
290,4102,121,368,15409
291,4118,143,360,15379
292,4129,154,367,15350
293,4152,155,364,15329
294,4180,142,382,15296
295,4183,156,373,15288
296,4198,145,385,15272
297,4214,154,373,15259
298,4231,148,379,15242
299,4278,147,368,15207
300,4310,146,378,15166
301,4347,132,385,15136
302,4335,141,389,15135
303,4349,131,395,15125
304,4365,134,377,15124
305,4396,121,374,15109
306,4431,116,366,15087
307,4463,133,329,15075
308,4484,147,337,15032
309,4513,144,355,14988
310,4527,141,355,14977
311,4547,148,338,14967
312,4570,149,349,14932
313,4575,156,355,14914
314,4597,151,368,14884
315,4629,151,373,14847
