iteration,S,E,I,R
216,6473,223,388,12916
217,6401,240,428,12931
218,6319,255,467,12959
219,6275,252,487,12986
220,6188,272,521,13019
221,6091,296,545,13068
222,6011,311,552,13126
223,5932,318,584,13166
224,5856,308,616,13220
225,5786,295,684,13235
226,5684,312,688,13316
227,5595,319,717,13369
228,5493,342,710,13455
229,5390,338,739,13533
230,5257,365,758,13620
231,5153,373,773,13701
232,5045,378,786,13791
233,4936,403,803,13858
234,4872,383,812,13933
235,4762,392,823,14023
236,4675,370,847,14108
237,4584,357,865,14194
238,4482,365,861,14292
239,4360,396,860,14384
240,4273,381,875,14471
241,4162,360,913,14565
242,4083,349,915,14653
243,3996,350,917,14737
244,3912,347,896,14845
245,3818,353,882,14947
246,3762,344,874,15020
247,3717,339,853,15091
248,3667,309,843,15181
249,3581,323,840,15256
250,3527,312,836,15325
251,3484,299,795,15422
252,3453,295,781,15471
253,3397,295,767,15541
254,3378,263,776,15583
255,3342,240,790,15628
256,3303,240,777,15680
257,3275,236,758,15731
258,3266,224,711,15799
259,3266,222,675,15837
260,3268,224,653,15855
261,3275,215,676,15834
262,3229,238,665,15868
263,3225,226,641,15908
264,3211,226,610,15953
265,3217,217,588,15978
266,3218,200,595,15987
267,3214,196,581,16009
268,3217,183,580,16020
269,3206,184,565,16045
270,3207,188,551,16054
271,3217,193,525,16065
272,3237,180,510,16073
273,3256,155,491,16098
274,3275,159,461,16105
275,3295,154,454,16097
276,3331,131,459,16079
277,3349,141,428,16082
278,3372,137,416,16075
279,3399,145,406,16050
280,3411,132,407,16050
281,3436,125,407,16032
282,3446,133,400,16021
283,3471,123,384,16022
284,3511,121,372,15996
285,3557,112,352,15979
286,3593,106,353,15948
287,3625,113,340,15922
288,3636,111,347,15906
289,3690,117,336,15857
290,3715,114,318,15853
291,3750,111,318,15821
292,3788,117,282,15813
293,3834,106,294,15766
294,3869,97,293,15741
295,3915,107,287,15691
296,3948,124,285,15643
297,3970,118,291,15621
298,4014,122,281,15583
299,4056,122,286,15536
300,4116,114,284,15486
301,4153,116,288,15443
302,4190,111,300,15399
303,4216,116,289,15379
304,4251,120,309,15320
305,4292,109,316,15283
306,4317,108,323,15252
307,4336,119,313,15232
308,4362,122,308,15208
309,4387,148,302,15163
310,4431,143,315,15111
311,4469,137,313,15081
312,4473,148,310,15069
313,4499,139,315,15047
314,4529,130,322,15019
315,4537,133,331,14999
316,4587,144,325,14944
317,4592,145,332,14931
318,4614,150,342,14894
319,4628,139,349,14884
320,4648,148,345,14859
321,4684,142,373,14801
322,4689,160,381,14770
323,4703,159,381,14757
324,4704,160,397,14739
325,4710,162,408,14720
326,4724,167,406,14703
327,4726,178,385,14711
328,4727,171,395,14707
329,4762,169,386,14683
330,4770,189,375,14666
331,4793,192,382,14633
332,4790,200,400,14610
333,4803,187,408,14602
334,4798,184,435,14583
335,4768,198,461,14573
336,4756,196,473,14575
337,4760,193,483,14564
338,4748,201,502,14549
339,4741,215,507,14537
340,4725,203,516,14556
341,4721,211,509,14559
342,4721,212,523,14544
343,4724,216,522,14538
344,4696,228,534,14542
345,4654,257,541,14548
346,4638,260,566,14536
347,4641,252,566,14541
348,4618,258,563,14561
349,4624,249,563,14564
350,4597,262,595,14546
351,4586,256,610,14548
352,4553,263,633,14551
353,4490,278,654,14578
354,4490,269,637,14604
355,4438,276,657,14629
356,4388,286,667,14659
357,4365,289,673,14673
358,4324,299,665,14712
359,4288,284,711,14717
360,4255,287,712,14746
361,4250,264,734,14752
362,4239,245,729,14787
363,4221,262,699,14818
364,4194,281,695,14830
365,4181,263,697,14859
366,4174,271,678,14877
367,4157,271,674,14898
368,4141,279,659,14921
369,4134,267,650,14949
370,4134,244,675,14947
371,4101,244,681,14974
372,4090,245,666,14999
373,4065,248,661,15026
374,4077,244,641,15038
375,4071,248,637,15044
376,4063,251,617,15069
377,4086,237,635,15042
378,4097,252,605,15046
379,4103,242,627,15028
380,4094,247,622,15037
381,4088,266,614,15032
382,4081,257,634,15028
383,4074,262,630,15034
384,4049,258,644,15049
385,4049,245,640,15066
386,4059,241,637,15063
387,4058,227,639,15076
388,4068,239,601,15092
389,4067,241,578,15114
390,4070,247,563,15120
391,4069,241,565,15125
392,4074,229,571,15126
393,4098,211,579,15112
394,4113,233,558,15096
395,4126,212,576,15086
396,4141,209,565,15085
397,4152,209,561,15078
398,4141,215,560,15084
399,4142,213,578,15067
400,4126,230,571,15073
401,4122,228,563,15087
402,4120,224,569,15087
403,4133,217,576,15074
404,4114,229,570,15087
405,4134,245,561,15060
406,4154,241,560,15045
407,4147,235,587,15031
408,4154,231,577,15038
409,4154,247,599,15000
410,4181,227,597,14995
411,4185,223,607,14985
412,4175,236,620,14969
413,4187,223,632,14958
414,4177,225,610,14988
415,4190,209,615,14986
416,4206,205,628,14961
417,4192,204,625,14979
418,4191,213,609,14987
419,4171,234,595,15000
420,4156,249,593,15002
421,4150,245,589,15016
422,4169,233,585,15013
423,4179,228,580,15013
424,4174,247,581,14998
425,4159,230,598,15013
426,4192,222,592,14994
427,4177,225,578,15020
428,4179,226,576,15019
429,4170,230,564,15036
430,4154,241,560,15045
431,4137,248,566,15049
432,4150,240,584,15026
433,4162,239,582,15017
434,4148,272,562,15018
435,4170,257,579,14994
436,4181,264,575,14980
437,4168,251,592,14989
438,4169,224,625,14982
439,4137,241,613,15009
440,4148,234,620,14998
441,4140,236,604,15020
442,4164,231,593,15012
443,4156,237,593,15014
444,4165,223,592,15020
445,4157,236,583,15024
446,4159,237,580,15024
447,4160,237,570,15033
448,4173,237,578,15012
449,4157,240,590,15013
450,4141,249,582,15028
451,4147,249,585,15019
452,4146,249,593,15012
453,4118,236,632,15014
454,4116,238,645,15001
455,4109,222,659,15010
456,4100,244,621,15035
457,4107,264,611,15018
458,4087,262,620,15031
459,4070,258,642,15030
460,4055,272,642,15031
461,4045,269,645,15041
462,4031,268,644,15057
463,4040,261,645,15054
464,4030,239,664,15067
465,4020,240,665,15075
466,4009,231,648,15112
467,4001,226,645,15128
468,3991,242,633,15134
469,3985,262,622,15131
470,3980,250,648,15122
471,3978,241,643,15138
472,3977,249,619,15155
473,3958,252,612,15178
474,3933,232,640,15195
475,3917,239,624,15220
476,3913,231,627,15229
477,3914,238,617,15231
478,3945,223,584,15248
479,3963,210,581,15246
480,3978,205,584,15233
481,3989,212,578,15221
482,3989,212,600,15199
483,3985,216,575,15224
484,4007,195,575,15223
485,4023,199,549,15229
486,4042,195,531,15232
487,4045,193,520,15242
488,4036,202,513,15249
489,4055,209,483,15253
490,4094,194,489,15223
491,4105,204,468,15223
492,4084,214,472,15230
493,4130,215,464,15191
494,4161,207,465,15167
495,4192,198,467,15143
496,4185,198,471,15146
497,4159,212,492,15137
498,4173,192,515,15120
499,4216,205,505,15074
500,4233,202,504,15061
501,4253,190,493,15064
502,4274,186,471,15069
503,4311,173,467,15049
504,4325,188,466,15021
505,4300,211,475,15014
506,4337,195,480,14988
507,4351,199,485,14965
508,4346,194,500,14960
509,4348,189,514,14949
510,4346,188,513,14953
511,4343,203,507,14947
512,4346,215,524,14915
513,4331,217,511,14941
514,4352,209,515,14924
515,4345,213,524,14918
516,4339,227,528,14906
517,4332,219,541,14908
518,4327,218,544,14911
519,4312,207,556,14925
520,4327,203,545,14925
521,4314,205,541,14940
522,4297,214,562,14927
523,4302,195,564,14939
524,4301,192,566,14941
525,4277,195,565,14963
526,4270,218,551,14961
527,4267,212,564,14957
528,4266,228,558,14948
529,4248,235,561,14956
530,4220,241,594,14945
531,4205,248,592,14955
532,4186,245,602,14967
533,4181,237,605,14977
534,4167,255,591,14987
535,4157,255,600,14988
536,4136,266,586,15012
537,4124,252,592,15032
538,4121,244,577,15058
539,4085,254,593,15068
540,4060,232,619,15089
541,4042,250,619,15089
542,4031,243,617,15109
543,4021,238,622,15119
544,4009,235,612,15144
545,4004,243,587,15166
546,3989,246,592,15173
547,3975,251,585,15189
548,3977,244,586,15193
549,3965,239,585,15211
550,3943,253,570,15234
551,3950,247,569,15234
552,3956,244,561,15239
553,3959,228,568,15245
554,3972,225,566,15237
555,3967,214,568,15251
556,3973,215,558,15254
557,3975,217,566,15242
558,3978,235,556,15231
559,3995,227,566,15212
560,4003,225,551,15221
561,4011,218,546,15225
562,4022,212,548,15218
563,4044,197,548,15211
564,4050,210,538,15202
565,4068,205,535,15192
566,4069,211,527,15193
567,4065,217,519,15199
568,4073,221,521,15185
569,4083,198,537,15182
570,4070,218,534,15178
571,4094,211,517,15178
572,4093,216,518,15173
573,4093,224,519,15164
574,4107,213,507,15173
575,4112,230,510,15148
576,4117,234,525,15124
577,4143,219,544,15094
578,4146,218,546,15090
579,4164,228,514,15094
580,4157,216,532,15095
581,4154,218,534,15094
582,4131,233,526,15110
583,4164,217,529,15090
584,4152,228,541,15079
585,4154,239,537,15070
586,4168,215,554,15063
587,4159,209,572,15060
588,4159,217,563,15061
589,4165,220,547,15068
590,4166,234,560,15040
591,4159,231,582,15028
592,4178,226,593,15003
593,4172,227,583,15018
594,4171,228,584,15017
595,4160,228,594,15018
596,4197,217,592,14994
597,4199,207,584,15010
598,4205,199,586,15010
599,4184,216,587,15013
600,4190,217,590,15003
601,4198,213,602,14987
602,4172,221,594,15013
603,4170,208,604,15018
604,4156,235,575,15034
605,4138,247,578,15037
606,4145,248,550,15057
607,4161,248,539,15052
608,4185,237,553,15025
609,4184,235,569,15012
610,4184,226,581,15009
611,4181,225,571,15023
612,4180,228,594,14998
613,4172,214,591,15023
614,4174,221,584,15021
615,4144,245,582,15029
616,4128,264,581,15027
617,4135,271,589,15005
618,4126,270,594,15010
619,4119,280,602,14999
620,4112,280,625,14983
621,4099,275,622,15004
622,4129,250,641,14980
623,4111,246,640,15003
624,4125,248,633,14994
625,4109,263,620,15008
626,4109,257,626,15008
627,4118,260,642,14980
628,4083,283,637,14997
629,4078,273,657,14992
630,4080,269,651,15000
631,4067,280,630,15023
632,4079,252,661,15008
633,4068,242,677,15013
634,4056,261,668,15015
635,4045,260,655,15040
636,4023,275,638,15064
637,4025,257,676,15042
638,4016,262,667,15055
639,4007,266,662,15065
640,4008,278,654,15060
641,3998,258,677,15067
642,4011,256,676,15057
643,4005,246,653,15096
644,4004,258,628,15110
645,4032,239,643,15086
646,4046,234,633,15087
647,4045,235,637,15083
648,4056,231,631,15082
649,4039,272,602,15087
650,4062,254,618,15066
651,4044,250,643,15063
652,4032,239,631,15098
653,4036,249,620,15095
654,4055,229,633,15083
655,4068,234,616,15082
656,4069,254,607,15070
657,4059,238,627,15076
658,4063,232,633,15072
659,4050,241,635,15074
660,4053,251,629,15067
661,4044,249,648,15059
662,4049,258,662,15031
663,4059,278,644,15019
664,4066,279,660,14995
665,4066,265,676,14993
666,4077,261,662,15000
667,4067,269,657,15007
668,4071,252,670,15007
669,4050,251,674,15025
670,4031,255,677,15037
671,4041,233,690,15036
672,4025,238,701,15036
673,4014,268,660,15058
674,4012,282,642,15064
675,3995,279,654,15072
676,3975,271,665,15089
677,3962,264,682,15092
678,3970,253,668,15109
679,3958,255,682,15105
680,3970,253,675,15102
681,3971,253,654,15122
682,3964,250,662,15124
683,3962,256,664,15118
684,3942,275,657,15126
685,3954,272,649,15125
686,3961,257,655,15127
687,3954,261,659,15126
688,3947,236,668,15149
689,3940,236,655,15169
690,3953,234,668,15145
691,3982,222,645,15151
692,3969,238,629,15164
693,3991,226,620,15163
694,4007,226,619,15148
695,4003,230,602,15165
696,4030,224,603,15143
697,4015,234,604,15147
698,4020,234,586,15160
699,4017,225,594,15164
700,4029,203,579,15189
701,4022,236,561,15181
702,4032,236,536,15196
703,4049,244,536,15171
704,4069,234,523,15174
705,4065,238,525,15172
706,4074,223,530,15173
707,4080,221,528,15171
708,4079,213,533,15175
709,4078,225,530,15167
710,4086,226,531,15157
711,4121,210,529,15140
712,4149,185,529,15137
713,4203,178,497,15122
714,4228,186,504,15082
715,4254,187,485,15074
716,4281,173,469,15077
717,4328,166,451,15055
718,4335,175,448,15042
719,4340,186,452,15022
720,4374,188,451,14987
721,4383,209,454,14954
722,4403,201,450,14946
723,4428,193,459,14920
724,4456,196,448,14900
725,4495,182,450,14873
726,4520,171,464,14845
727,4522,188,456,14834
728,4543,189,461,14807
729,4558,201,455,14786
